"l1","l2","a11","a12","a21","a22","N1","N2"
11,15,0.3,1,0.5,0.7,24.1379310344828,2.75862068965517
12,15,0.3,1,0.5,0.7,21.7241379310345,4.48275862068966
13,15,0.3,1,0.5,0.7,19.3103448275862,6.20689655172414
14,15,0.3,1,0.5,0.7,16.8965517241379,7.93103448275862
15,15,0.3,1,0.5,0.7,14.4827586206897,9.6551724137931
16,15,0.3,1,0.5,0.7,12.0689655172414,11.3793103448276
17,15,0.3,1,0.5,0.7,9.6551724137931,13.1034482758621
18,15,0.3,1,0.5,0.7,7.24137931034483,14.8275862068966
19,15,0.3,1,0.5,0.7,4.82758620689655,16.5517241379310
20,15,0.3,1,0.5,0.7,2.41379310344828,18.2758620689655
10,16,0.3,1,0.5,0.7,30,0
11,16,0.3,1,0.5,0.7,27.5862068965517,1.72413793103448
12,16,0.3,1,0.5,0.7,25.1724137931035,3.44827586206897
13,16,0.3,1,0.5,0.7,22.7586206896552,5.17241379310345
14,16,0.3,1,0.5,0.7,20.3448275862069,6.89655172413793
15,16,0.3,1,0.5,0.7,17.9310344827586,8.62068965517241
16,16,0.3,1,0.5,0.7,15.5172413793103,10.3448275862069
17,16,0.3,1,0.5,0.7,13.1034482758621,12.0689655172414
18,16,0.3,1,0.5,0.7,10.6896551724138,13.7931034482759
19,16,0.3,1,0.5,0.7,8.27586206896552,15.5172413793103
20,16,0.3,1,0.5,0.7,5.86206896551725,17.2413793103448
10,17,0.3,1,0.5,0.7,30,0
11,17,0.3,1,0.5,0.7,31.0344827586207,0.689655172413794
12,17,0.3,1,0.5,0.7,28.6206896551724,2.41379310344828
13,17,0.3,1,0.5,0.7,26.2068965517241,4.13793103448276
14,17,0.3,1,0.5,0.7,23.7931034482759,5.86206896551724
15,17,0.3,1,0.5,0.7,21.3793103448276,7.58620689655173
16,17,0.3,1,0.5,0.7,18.9655172413793,9.3103448275862
17,17,0.3,1,0.5,0.7,16.5517241379310,11.0344827586207
18,17,0.3,1,0.5,0.7,14.1379310344828,12.7586206896552
19,17,0.3,1,0.5,0.7,11.7241379310345,14.4827586206897
20,17,0.3,1,0.5,0.7,9.31034482758621,16.2068965517241
10,18,0.3,1,0.5,0.7,30,0
11,18,0.3,1,0.5,0.7,33.3333333333333,0
12,18,0.3,1,0.5,0.7,32.0689655172414,1.37931034482759
13,18,0.3,1,0.5,0.7,29.6551724137931,3.10344827586207
14,18,0.3,1,0.5,0.7,27.2413793103448,4.82758620689655
15,18,0.3,1,0.5,0.7,24.8275862068965,6.55172413793104
16,18,0.3,1,0.5,0.7,22.4137931034483,8.27586206896552
17,18,0.3,1,0.5,0.7,20,10
18,18,0.3,1,0.5,0.7,17.5862068965517,11.7241379310345
19,18,0.3,1,0.5,0.7,15.1724137931034,13.4482758620690
20,18,0.3,1,0.5,0.7,12.7586206896552,15.1724137931034
10,19,0.3,1,0.5,0.7,30,0
11,19,0.3,1,0.5,0.7,33.3333333333333,0
12,19,0.3,1,0.5,0.7,35.5172413793103,0.344827586206899
13,19,0.3,1,0.5,0.7,33.1034482758621,2.06896551724138
14,19,0.3,1,0.5,0.7,30.6896551724138,3.79310344827586
15,19,0.3,1,0.5,0.7,28.2758620689655,5.51724137931035
16,19,0.3,1,0.5,0.7,25.8620689655172,7.24137931034483
17,19,0.3,1,0.5,0.7,23.4482758620690,8.96551724137931
18,19,0.3,1,0.5,0.7,21.0344827586207,10.6896551724138
19,19,0.3,1,0.5,0.7,18.6206896551724,12.4137931034483
20,19,0.3,1,0.5,0.7,16.2068965517241,14.1379310344828
10,20,0.3,1,0.5,0.7,30,0
11,20,0.3,1,0.5,0.7,33.3333333333333,0
12,20,0.3,1,0.5,0.7,36.6666666666667,0
13,20,0.3,1,0.5,0.7,36.551724137931,1.03448275862069
14,20,0.3,1,0.5,0.7,34.1379310344828,2.75862068965517
15,20,0.3,1,0.5,0.7,31.7241379310345,4.48275862068966
16,20,0.3,1,0.5,0.7,29.3103448275862,6.20689655172414
17,20,0.3,1,0.5,0.7,26.8965517241379,7.93103448275862
18,20,0.3,1,0.5,0.7,24.4827586206897,9.6551724137931
19,20,0.3,1,0.5,0.7,22.0689655172414,11.3793103448276
20,20,0.3,1,0.5,0.7,19.6551724137931,13.1034482758621
10,10,0.5,1,0.5,0.7,18,0
11,10,0.5,1,0.5,0.7,13.3333333333333,3.33333333333333
12,10,0.5,1,0.5,0.7,8.66666666666667,6.66666666666667
13,10,0.5,1,0.5,0.7,4,10
14,10,0.5,1,0.5,0.7,0,12.8571428571429
15,10,0.5,1,0.5,0.7,0,12.8571428571429
16,10,0.5,1,0.5,0.7,0,12.8571428571429
17,10,0.5,1,0.5,0.7,0,12.8571428571429
18,10,0.5,1,0.5,0.7,0,12.8571428571429
19,10,0.5,1,0.5,0.7,0,12.8571428571429
20,10,0.5,1,0.5,0.7,0,12.8571428571429
10,11,0.5,1,0.5,0.7,18,0
11,11,0.5,1,0.5,0.7,20,0
12,11,0.5,1,0.5,0.7,15.3333333333333,3.33333333333333
13,11,0.5,1,0.5,0.7,10.6666666666667,6.66666666666667
14,11,0.5,1,0.5,0.7,6,10
15,11,0.5,1,0.5,0.7,1.33333333333334,13.3333333333333
16,11,0.5,1,0.5,0.7,0,14.2857142857143
17,11,0.5,1,0.5,0.7,0,14.2857142857143
18,11,0.5,1,0.5,0.7,0,14.2857142857143
19,11,0.5,1,0.5,0.7,0,14.2857142857143
20,11,0.5,1,0.5,0.7,0,14.2857142857143
10,12,0.5,1,0.5,0.7,18,0
11,12,0.5,1,0.5,0.7,20,0
12,12,0.5,1,0.5,0.7,22,0
13,12,0.5,1,0.5,0.7,17.3333333333333,3.33333333333333
14,12,0.5,1,0.5,0.7,12.6666666666667,6.66666666666667
15,12,0.5,1,0.5,0.7,8,10
16,12,0.5,1,0.5,0.7,3.33333333333334,13.3333333333333
17,12,0.5,1,0.5,0.7,0,15.7142857142857
18,12,0.5,1,0.5,0.7,0,15.7142857142857
19,12,0.5,1,0.5,0.7,0,15.7142857142857
20,12,0.5,1,0.5,0.7,0,15.7142857142857
10,13,0.5,1,0.5,0.7,18,0
11,13,0.5,1,0.5,0.7,20,0
12,13,0.5,1,0.5,0.7,22,0
13,13,0.5,1,0.5,0.7,24,0
14,13,0.5,1,0.5,0.7,19.3333333333333,3.33333333333333
15,13,0.5,1,0.5,0.7,14.6666666666667,6.66666666666667
16,13,0.5,1,0.5,0.7,10,10
17,13,0.5,1,0.5,0.7,5.33333333333333,13.3333333333333
18,13,0.5,1,0.5,0.7,0.666666666666664,16.6666666666667
19,13,0.5,1,0.5,0.7,0,17.1428571428571
20,13,0.5,1,0.5,0.7,0,17.1428571428571
10,14,0.5,1,0.5,0.7,18,0
11,14,0.5,1,0.5,0.7,20,0
12,14,0.5,1,0.5,0.7,22,0
13,14,0.5,1,0.5,0.7,24,0
14,14,0.5,1,0.5,0.7,26,0
15,14,0.5,1,0.5,0.7,21.3333333333333,3.33333333333333
16,14,0.5,1,0.5,0.7,16.6666666666667,6.66666666666667
17,14,0.5,1,0.5,0.7,12,10
18,14,0.5,1,0.5,0.7,7.33333333333334,13.3333333333333
19,14,0.5,1,0.5,0.7,2.66666666666667,16.6666666666667
20,14,0.5,1,0.5,0.7,0,18.5714285714286
10,15,0.5,1,0.5,0.7,18,0
11,15,0.5,1,0.5,0.7,20,0
12,15,0.5,1,0.5,0.7,22,0
13,15,0.5,1,0.5,0.7,24,0
14,15,0.5,1,0.5,0.7,26,0
15,15,0.5,1,0.5,0.7,28,0
16,15,0.5,1,0.5,0.7,23.3333333333333,3.33333333333333
17,15,0.5,1,0.5,0.7,18.6666666666667,6.66666666666667
18,15,0.5,1,0.5,0.7,14,10
19,15,0.5,1,0.5,0.7,9.33333333333333,13.3333333333333
20,15,0.5,1,0.5,0.7,4.66666666666667,16.6666666666667
10,16,0.5,1,0.5,0.7,18,0
11,16,0.5,1,0.5,0.7,20,0
12,16,0.5,1,0.5,0.7,22,0
13,16,0.5,1,0.5,0.7,24,0
14,16,0.5,1,0.5,0.7,26,0
15,16,0.5,1,0.5,0.7,28,0
16,16,0.5,1,0.5,0.7,30,0
17,16,0.5,1,0.5,0.7,25.3333333333333,3.33333333333333
18,16,0.5,1,0.5,0.7,20.6666666666667,6.66666666666667
19,16,0.5,1,0.5,0.7,16,10
20,16,0.5,1,0.5,0.7,11.3333333333333,13.3333333333333
10,17,0.5,1,0.5,0.7,18,0
11,17,0.5,1,0.5,0.7,20,0
12,17,0.5,1,0.5,0.7,22,0
13,17,0.5,1,0.5,0.7,24,0
14,17,0.5,1,0.5,0.7,26,0
15,17,0.5,1,0.5,0.7,28,0
16,17,0.5,1,0.5,0.7,30,0
17,17,0.5,1,0.5,0.7,32,0
18,17,0.5,1,0.5,0.7,27.3333333333333,3.33333333333333
19,17,0.5,1,0.5,0.7,22.6666666666667,6.66666666666667
20,17,0.5,1,0.5,0.7,18,10
10,18,0.5,1,0.5,0.7,18,0
11,18,0.5,1,0.5,0.7,20,0
12,18,0.5,1,0.5,0.7,22,0
13,18,0.5,1,0.5,0.7,24,0
14,18,0.5,1,0.5,0.7,26,0
15,18,0.5,1,0.5,0.7,28,0
16,18,0.5,1,0.5,0.7,30,0
17,18,0.5,1,0.5,0.7,32,0
18,18,0.5,1,0.5,0.7,34,0
19,18,0.5,1,0.5,0.7,29.3333333333333,3.33333333333333
20,18,0.5,1,0.5,0.7,24.6666666666667,6.66666666666667
10,19,0.5,1,0.5,0.7,18,0
11,19,0.5,1,0.5,0.7,20,0
12,19,0.5,1,0.5,0.7,22,0
13,19,0.5,1,0.5,0.7,24,0
14,19,0.5,1,0.5,0.7,26,0
15,19,0.5,1,0.5,0.7,28,0
16,19,0.5,1,0.5,0.7,30,0
17,19,0.5,1,0.5,0.7,32,0
18,19,0.5,1,0.5,0.7,34,0
19,19,0.5,1,0.5,0.7,36,0
20,19,0.5,1,0.5,0.7,31.3333333333333,3.33333333333333
10,20,0.5,1,0.5,0.7,18,0
11,20,0.5,1,0.5,0.7,20,0
12,20,0.5,1,0.5,0.7,22,0
13,20,0.5,1,0.5,0.7,24,0
14,20,0.5,1,0.5,0.7,26,0
15,20,0.5,1,0.5,0.7,28,0
16,20,0.5,1,0.5,0.7,30,0
17,20,0.5,1,0.5,0.7,32,0
18,20,0.5,1,0.5,0.7,34,0
19,20,0.5,1,0.5,0.7,36,0
20,20,0.5,1,0.5,0.7,38,0
10,10,0.1,0.1,0.7,0.7,90,0
11,10,0.1,0.1,0.7,0.7,100,0
12,10,0.1,0.1,0.7,0.7,110,0
13,10,0.1,0.1,0.7,0.7,120,0
14,10,0.1,0.1,0.7,0.7,130,0
15,10,0.1,0.1,0.7,0.7,140,0
16,10,0.1,0.1,0.7,0.7,150,0
17,10,0.1,0.1,0.7,0.7,160,0
18,10,0.1,0.1,0.7,0.7,170,0
19,10,0.1,0.1,0.7,0.7,180,0
20,10,0.1,0.1,0.7,0.7,190,0
10,11,0.1,0.1,0.7,0.7,90,0
11,11,0.1,0.1,0.7,0.7,100,0
12,11,0.1,0.1,0.7,0.7,110,0
13,11,0.1,0.1,0.7,0.7,120,0
14,11,0.1,0.1,0.7,0.7,130,0
15,11,0.1,0.1,0.7,0.7,140,0
16,11,0.1,0.1,0.7,0.7,150,0
17,11,0.1,0.1,0.7,0.7,160,0
18,11,0.1,0.1,0.7,0.7,170,0
19,11,0.1,0.1,0.7,0.7,180,0
20,11,0.1,0.1,0.7,0.7,190,0
10,12,0.1,0.1,0.7,0.7,90,0
11,12,0.1,0.1,0.7,0.7,100,0
12,12,0.1,0.1,0.7,0.7,110,0
13,12,0.1,0.1,0.7,0.7,120,0
14,12,0.1,0.1,0.7,0.7,130,0
15,12,0.1,0.1,0.7,0.7,140,0
16,12,0.1,0.1,0.7,0.7,150,0
17,12,0.1,0.1,0.7,0.7,160,0
18,12,0.1,0.1,0.7,0.7,170,0
19,12,0.1,0.1,0.7,0.7,180,0
20,12,0.1,0.1,0.7,0.7,190,0
10,13,0.1,0.1,0.7,0.7,90,0
11,13,0.1,0.1,0.7,0.7,100,0
12,13,0.1,0.1,0.7,0.7,110,0
13,13,0.1,0.1,0.7,0.7,120,0
14,13,0.1,0.1,0.7,0.7,130,0
15,13,0.1,0.1,0.7,0.7,140,0
16,13,0.1,0.1,0.7,0.7,150,0
17,13,0.1,0.1,0.7,0.7,160,0
18,13,0.1,0.1,0.7,0.7,170,0
19,13,0.1,0.1,0.7,0.7,180,0
20,13,0.1,0.1,0.7,0.7,190,0
10,14,0.1,0.1,0.7,0.7,90,0
11,14,0.1,0.1,0.7,0.7,100,0
12,14,0.1,0.1,0.7,0.7,110,0
13,14,0.1,0.1,0.7,0.7,120,0
14,14,0.1,0.1,0.7,0.7,130,0
15,14,0.1,0.1,0.7,0.7,140,0
16,14,0.1,0.1,0.7,0.7,150,0
17,14,0.1,0.1,0.7,0.7,160,0
18,14,0.1,0.1,0.7,0.7,170,0
19,14,0.1,0.1,0.7,0.7,180,0
20,14,0.1,0.1,0.7,0.7,190,0
10,15,0.1,0.1,0.7,0.7,90,0
11,15,0.1,0.1,0.7,0.7,100,0
12,15,0.1,0.1,0.7,0.7,110,0
13,15,0.1,0.1,0.7,0.7,120,0
14,15,0.1,0.1,0.7,0.7,130,0
15,15,0.1,0.1,0.7,0.7,140,0
16,15,0.1,0.1,0.7,0.7,150,0
17,15,0.1,0.1,0.7,0.7,160,0
18,15,0.1,0.1,0.7,0.7,170,0
19,15,0.1,0.1,0.7,0.7,180,0
20,15,0.1,0.1,0.7,0.7,190,0
10,16,0.1,0.1,0.7,0.7,90,0
11,16,0.1,0.1,0.7,0.7,100,0
12,16,0.1,0.1,0.7,0.7,110,0
13,16,0.1,0.1,0.7,0.7,120,0
14,16,0.1,0.1,0.7,0.7,130,0
15,16,0.1,0.1,0.7,0.7,140,0
16,16,0.1,0.1,0.7,0.7,150,0
17,16,0.1,0.1,0.7,0.7,160,0
18,16,0.1,0.1,0.7,0.7,170,0
19,16,0.1,0.1,0.7,0.7,180,0
20,16,0.1,0.1,0.7,0.7,190,0
10,17,0.1,0.1,0.7,0.7,90,0
11,17,0.1,0.1,0.7,0.7,100,0
12,17,0.1,0.1,0.7,0.7,110,0
13,17,0.1,0.1,0.7,0.7,120,0
14,17,0.1,0.1,0.7,0.7,130,0
15,17,0.1,0.1,0.7,0.7,140,0
16,17,0.1,0.1,0.7,0.7,150,0
17,17,0.1,0.1,0.7,0.7,160,0
18,17,0.1,0.1,0.7,0.7,170,0
19,17,0.1,0.1,0.7,0.7,180,0
20,17,0.1,0.1,0.7,0.7,190,0
10,18,0.1,0.1,0.7,0.7,90,0
11,18,0.1,0.1,0.7,0.7,100,0
12,18,0.1,0.1,0.7,0.7,110,0
13,18,0.1,0.1,0.7,0.7,120,0
14,18,0.1,0.1,0.7,0.7,130,0
15,18,0.1,0.1,0.7,0.7,140,0
16,18,0.1,0.1,0.7,0.7,150,0
17,18,0.1,0.1,0.7,0.7,160,0
18,18,0.1,0.1,0.7,0.7,170,0
19,18,0.1,0.1,0.7,0.7,180,0
20,18,0.1,0.1,0.7,0.7,190,0
10,19,0.1,0.1,0.7,0.7,90,0
11,19,0.1,0.1,0.7,0.7,100,0
12,19,0.1,0.1,0.7,0.7,110,0
13,19,0.1,0.1,0.7,0.7,120,0
14,19,0.1,0.1,0.7,0.7,130,0
15,19,0.1,0.1,0.7,0.7,140,0
16,19,0.1,0.1,0.7,0.7,150,0
17,19,0.1,0.1,0.7,0.7,160,0
18,19,0.1,0.1,0.7,0.7,170,0
19,19,0.1,0.1,0.7,0.7,180,0
20,19,0.1,0.1,0.7,0.7,190,0
10,20,0.1,0.1,0.7,0.7,90,0
11,20,0.1,0.1,0.7,0.7,100,0
12,20,0.1,0.1,0.7,0.7,110,0
13,20,0.1,0.1,0.7,0.7,120,0
14,20,0.1,0.1,0.7,0.7,130,0
15,20,0.1,0.1,0.7,0.7,140,0
16,20,0.1,0.1,0.7,0.7,150,0
17,20,0.1,0.1,0.7,0.7,160,0
18,20,0.1,0.1,0.7,0.7,170,0
19,20,0.1,0.1,0.7,0.7,180,0
20,20,0.1,0.1,0.7,0.7,190,0
10,10,0.3,0.1,0.7,0.7,30,0
11,10,0.3,0.1,0.7,0.7,33.3333333333333,0
12,10,0.3,0.1,0.7,0.7,36.6666666666667,0
13,10,0.3,0.1,0.7,0.7,40,0
14,10,0.3,0.1,0.7,0.7,43.3333333333333,0
15,10,0.3,0.1,0.7,0.7,46.6666666666667,0
16,10,0.3,0.1,0.7,0.7,50,0
17,10,0.3,0.1,0.7,0.7,53.3333333333333,0
18,10,0.3,0.1,0.7,0.7,56.6666666666667,0
19,10,0.3,0.1,0.7,0.7,60,0
20,10,0.3,0.1,0.7,0.7,63.3333333333333,0
10,11,0.3,0.1,0.7,0.7,30,0
11,11,0.3,0.1,0.7,0.7,33.3333333333333,0
12,11,0.3,0.1,0.7,0.7,36.6666666666667,0
13,11,0.3,0.1,0.7,0.7,40,0
14,11,0.3,0.1,0.7,0.7,43.3333333333333,0
15,11,0.3,0.1,0.7,0.7,46.6666666666667,0
16,11,0.3,0.1,0.7,0.7,50,0
17,11,0.3,0.1,0.7,0.7,53.3333333333333,0
18,11,0.3,0.1,0.7,0.7,56.6666666666667,0
19,11,0.3,0.1,0.7,0.7,60,0
20,11,0.3,0.1,0.7,0.7,63.3333333333333,0
10,12,0.3,0.1,0.7,0.7,30,0
11,12,0.3,0.1,0.7,0.7,33.3333333333333,0
12,12,0.3,0.1,0.7,0.7,36.6666666666667,0
13,12,0.3,0.1,0.7,0.7,40,0
14,12,0.3,0.1,0.7,0.7,43.3333333333333,0
15,12,0.3,0.1,0.7,0.7,46.6666666666667,0
16,12,0.3,0.1,0.7,0.7,50,0
17,12,0.3,0.1,0.7,0.7,53.3333333333333,0
18,12,0.3,0.1,0.7,0.7,56.6666666666667,0
19,12,0.3,0.1,0.7,0.7,60,0
20,12,0.3,0.1,0.7,0.7,63.3333333333333,0
10,13,0.3,0.1,0.7,0.7,30,0
11,13,0.3,0.1,0.7,0.7,33.3333333333333,0
12,13,0.3,0.1,0.7,0.7,36.6666666666667,0
13,13,0.3,0.1,0.7,0.7,40,0
14,13,0.3,0.1,0.7,0.7,43.3333333333333,0
15,13,0.3,0.1,0.7,0.7,46.6666666666667,0
16,13,0.3,0.1,0.7,0.7,50,0
17,13,0.3,0.1,0.7,0.7,53.3333333333333,0
18,13,0.3,0.1,0.7,0.7,56.6666666666667,0
19,13,0.3,0.1,0.7,0.7,60,0
20,13,0.3,0.1,0.7,0.7,63.3333333333333,0
10,14,0.3,0.1,0.7,0.7,30,0
11,14,0.3,0.1,0.7,0.7,33.3333333333333,0
12,14,0.3,0.1,0.7,0.7,36.6666666666667,0
13,14,0.3,0.1,0.7,0.7,40,0
14,14,0.3,0.1,0.7,0.7,43.3333333333333,0
15,14,0.3,0.1,0.7,0.7,46.6666666666667,0
16,14,0.3,0.1,0.7,0.7,50,0
17,14,0.3,0.1,0.7,0.7,53.3333333333333,0
18,14,0.3,0.1,0.7,0.7,56.6666666666667,0
19,14,0.3,0.1,0.7,0.7,60,0
20,14,0.3,0.1,0.7,0.7,63.3333333333333,0
10,15,0.3,0.1,0.7,0.7,30,0
11,15,0.3,0.1,0.7,0.7,33.3333333333333,0
12,15,0.3,0.1,0.7,0.7,36.6666666666667,0
13,15,0.3,0.1,0.7,0.7,40,0
14,15,0.3,0.1,0.7,0.7,43.3333333333333,0
15,15,0.3,0.1,0.7,0.7,46.6666666666667,0
16,15,0.3,0.1,0.7,0.7,50,0
17,15,0.3,0.1,0.7,0.7,53.3333333333333,0
18,15,0.3,0.1,0.7,0.7,56.6666666666667,0
19,15,0.3,0.1,0.7,0.7,60,0
20,15,0.3,0.1,0.7,0.7,63.3333333333333,0
10,16,0.3,0.1,0.7,0.7,30,0
11,16,0.3,0.1,0.7,0.7,33.3333333333333,0
12,16,0.3,0.1,0.7,0.7,36.6666666666667,0
13,16,0.3,0.1,0.7,0.7,40,0
14,16,0.3,0.1,0.7,0.7,43.3333333333333,0
15,16,0.3,0.1,0.7,0.7,46.6666666666667,0
16,16,0.3,0.1,0.7,0.7,50,0
17,16,0.3,0.1,0.7,0.7,53.3333333333333,0
18,16,0.3,0.1,0.7,0.7,56.6666666666667,0
19,16,0.3,0.1,0.7,0.7,60,0
20,16,0.3,0.1,0.7,0.7,63.3333333333333,0
10,17,0.3,0.1,0.7,0.7,30,0
11,17,0.3,0.1,0.7,0.7,33.3333333333333,0
12,17,0.3,0.1,0.7,0.7,36.6666666666667,0
13,17,0.3,0.1,0.7,0.7,40,0
14,17,0.3,0.1,0.7,0.7,43.3333333333333,0
15,17,0.3,0.1,0.7,0.7,46.6666666666667,0
16,17,0.3,0.1,0.7,0.7,50,0
17,17,0.3,0.1,0.7,0.7,53.3333333333333,0
18,17,0.3,0.1,0.7,0.7,56.6666666666667,0
19,17,0.3,0.1,0.7,0.7,60,0
20,17,0.3,0.1,0.7,0.7,63.3333333333333,0
10,18,0.3,0.1,0.7,0.7,30,0
11,18,0.3,0.1,0.7,0.7,33.3333333333333,0
12,18,0.3,0.1,0.7,0.7,36.6666666666667,0
13,18,0.3,0.1,0.7,0.7,40,0
14,18,0.3,0.1,0.7,0.7,43.3333333333333,0
15,18,0.3,0.1,0.7,0.7,46.6666666666667,0
16,18,0.3,0.1,0.7,0.7,50,0
17,18,0.3,0.1,0.7,0.7,53.3333333333333,0
18,18,0.3,0.1,0.7,0.7,56.6666666666667,0
19,18,0.3,0.1,0.7,0.7,60,0
20,18,0.3,0.1,0.7,0.7,63.3333333333333,0
10,19,0.3,0.1,0.7,0.7,30,0
11,19,0.3,0.1,0.7,0.7,33.3333333333333,0
12,19,0.3,0.1,0.7,0.7,36.6666666666667,0
13,19,0.3,0.1,0.7,0.7,40,0
14,19,0.3,0.1,0.7,0.7,43.3333333333333,0
15,19,0.3,0.1,0.7,0.7,46.6666666666667,0
16,19,0.3,0.1,0.7,0.7,50,0
17,19,0.3,0.1,0.7,0.7,53.3333333333333,0
18,19,0.3,0.1,0.7,0.7,56.6666666666667,0
19,19,0.3,0.1,0.7,0.7,60,0
20,19,0.3,0.1,0.7,0.7,63.3333333333333,0
10,20,0.3,0.1,0.7,0.7,30,0
11,20,0.3,0.1,0.7,0.7,33.3333333333333,0
12,20,0.3,0.1,0.7,0.7,36.6666666666667,0
13,20,0.3,0.1,0.7,0.7,40,0
14,20,0.3,0.1,0.7,0.7,43.3333333333333,0
15,20,0.3,0.1,0.7,0.7,46.6666666666667,0
16,20,0.3,0.1,0.7,0.7,50,0
17,20,0.3,0.1,0.7,0.7,53.3333333333333,0
18,20,0.3,0.1,0.7,0.7,56.6666666666667,0
19,20,0.3,0.1,0.7,0.7,60,0
20,20,0.3,0.1,0.7,0.7,63.3333333333333,0
10,10,0.5,0.1,0.7,0.7,18,0
11,10,0.5,0.1,0.7,0.7,20,0
12,10,0.5,0.1,0.7,0.7,22,0
13,10,0.5,0.1,0.7,0.7,24,0
14,10,0.5,0.1,0.7,0.7,26,0
15,10,0.5,0.1,0.7,0.7,28,0
16,10,0.5,0.1,0.7,0.7,30,0
17,10,0.5,0.1,0.7,0.7,32,0
18,10,0.5,0.1,0.7,0.7,34,0
19,10,0.5,0.1,0.7,0.7,36,0
20,10,0.5,0.1,0.7,0.7,38,0
10,11,0.5,0.1,0.7,0.7,18,0
11,11,0.5,0.1,0.7,0.7,20,0
12,11,0.5,0.1,0.7,0.7,22,0
13,11,0.5,0.1,0.7,0.7,24,0
14,11,0.5,0.1,0.7,0.7,26,0
15,11,0.5,0.1,0.7,0.7,28,0
16,11,0.5,0.1,0.7,0.7,30,0
17,11,0.5,0.1,0.7,0.7,32,0
18,11,0.5,0.1,0.7,0.7,34,0
19,11,0.5,0.1,0.7,0.7,36,0
20,11,0.5,0.1,0.7,0.7,38,0
10,12,0.5,0.1,0.7,0.7,18,0
11,12,0.5,0.1,0.7,0.7,20,0
12,12,0.5,0.1,0.7,0.7,22,0
13,12,0.5,0.1,0.7,0.7,24,0
14,12,0.5,0.1,0.7,0.7,26,0
15,12,0.5,0.1,0.7,0.7,28,0
16,12,0.5,0.1,0.7,0.7,30,0
17,12,0.5,0.1,0.7,0.7,32,0
18,12,0.5,0.1,0.7,0.7,34,0
19,12,0.5,0.1,0.7,0.7,36,0
20,12,0.5,0.1,0.7,0.7,38,0
10,13,0.5,0.1,0.7,0.7,18,0
11,13,0.5,0.1,0.7,0.7,20,0
12,13,0.5,0.1,0.7,0.7,22,0
13,13,0.5,0.1,0.7,0.7,24,0
14,13,0.5,0.1,0.7,0.7,26,0
15,13,0.5,0.1,0.7,0.7,28,0
16,13,0.5,0.1,0.7,0.7,30,0
17,13,0.5,0.1,0.7,0.7,32,0
18,13,0.5,0.1,0.7,0.7,34,0
19,13,0.5,0.1,0.7,0.7,36,0
20,13,0.5,0.1,0.7,0.7,38,0
10,14,0.5,0.1,0.7,0.7,17.8571428571429,0.714285714285715
11,14,0.5,0.1,0.7,0.7,20,0
12,14,0.5,0.1,0.7,0.7,22,0
13,14,0.5,0.1,0.7,0.7,24,0
14,14,0.5,0.1,0.7,0.7,26,0
15,14,0.5,0.1,0.7,0.7,28,0
16,14,0.5,0.1,0.7,0.7,30,0
17,14,0.5,0.1,0.7,0.7,32,0
18,14,0.5,0.1,0.7,0.7,34,0
19,14,0.5,0.1,0.7,0.7,36,0
20,14,0.5,0.1,0.7,0.7,38,0
10,15,0.5,0.1,0.7,0.7,17.5,2.5
11,15,0.5,0.1,0.7,0.7,20,0
12,15,0.5,0.1,0.7,0.7,22,0
13,15,0.5,0.1,0.7,0.7,24,0
14,15,0.5,0.1,0.7,0.7,26,0
15,15,0.5,0.1,0.7,0.7,28,0
16,15,0.5,0.1,0.7,0.7,30,0
17,15,0.5,0.1,0.7,0.7,32,0
18,15,0.5,0.1,0.7,0.7,34,0
19,15,0.5,0.1,0.7,0.7,36,0
20,15,0.5,0.1,0.7,0.7,38,0
10,16,0.5,0.1,0.7,0.7,17.1428571428571,4.28571428571429
11,16,0.5,0.1,0.7,0.7,19.6428571428571,1.78571428571429
12,16,0.5,0.1,0.7,0.7,22,0
13,16,0.5,0.1,0.7,0.7,24,0
14,16,0.5,0.1,0.7,0.7,26,0
15,16,0.5,0.1,0.7,0.7,28,0
16,16,0.5,0.1,0.7,0.7,30,0
17,16,0.5,0.1,0.7,0.7,32,0
18,16,0.5,0.1,0.7,0.7,34,0
19,16,0.5,0.1,0.7,0.7,36,0
20,16,0.5,0.1,0.7,0.7,38,0
10,17,0.5,0.1,0.7,0.7,16.7857142857143,6.07142857142857
11,17,0.5,0.1,0.7,0.7,19.2857142857143,3.57142857142857
12,17,0.5,0.1,0.7,0.7,21.7857142857143,1.07142857142857
13,17,0.5,0.1,0.7,0.7,24,0
14,17,0.5,0.1,0.7,0.7,26,0
15,17,0.5,0.1,0.7,0.7,28,0
16,17,0.5,0.1,0.7,0.7,30,0
17,17,0.5,0.1,0.7,0.7,32,0
18,17,0.5,0.1,0.7,0.7,34,0
19,17,0.5,0.1,0.7,0.7,36,0
20,17,0.5,0.1,0.7,0.7,38,0
10,18,0.5,0.1,0.7,0.7,16.4285714285714,7.85714285714286
11,18,0.5,0.1,0.7,0.7,18.9285714285714,5.35714285714286
12,18,0.5,0.1,0.7,0.7,21.4285714285714,2.85714285714286
13,18,0.5,0.1,0.7,0.7,23.9285714285714,0.357142857142862
14,18,0.5,0.1,0.7,0.7,26,0
15,18,0.5,0.1,0.7,0.7,28,0
16,18,0.5,0.1,0.7,0.7,30,0
17,18,0.5,0.1,0.7,0.7,32,0
18,18,0.5,0.1,0.7,0.7,34,0
19,18,0.5,0.1,0.7,0.7,36,0
