"l1","l2","a12","a21","meanN1","medN1","meanN2","medN2","sdN1","sdN2","MTC","medTC","MTP1","medTP1","MTP2","medTP2","Ext1","Ext2"
12,17,0.3,0.1,5.70021736691975,5.82478070175439,14.9910709378831,15.0859375,0.86958062555461,0.795552125221711,78.1645,57,78.1645,57,NaN,NA,1,0
13,17,0.3,0.1,6.68826171888673,6.85519190953974,15.018142975755,15.0869565217391,0.847529716513834,0.704112648514122,154.0795,114.5,154.0795,114.5,NaN,NA,1,0
14,17,0.3,0.1,7.81253511663142,7.93782607520342,15.0017840156049,15.0279392638665,0.6980761324445,0.483429122172112,336.001,236.5,336.001,236.5,NaN,NA,1,0
15,17,0.3,0.1,8.93963588417313,9.02367545100203,14.9344436457455,14.9447130290251,0.54678275664677,0.344903630926168,779.315,571,779.315,571,NaN,NA,1,0
16,17,0.3,0.1,10.0616882474567,10.1211335957959,14.8229346429351,14.8375650467638,0.45558941436778,0.256950765423629,Inf,1344.5,1890.27534039334,1334,1249,355.5,0.9915,0.002
17,17,0.3,0.1,11.1689903327196,11.1993875229230,14.7381543201705,14.7365763423658,0.265671591906956,0.156915714240388,Inf,3475,3372.19294117647,2763,3958.57142857143,3509,0.85,0.0035
10,18,0.3,0.1,4.01435864938250,4,15.4956253879773,15.6923076923077,0.864539069600121,1.32737456361712,21.788,17,21.788,17,NaN,NA,1,0
11,18,0.3,0.1,4.63709815704887,4.71428571428571,15.7040824844163,15.8903903903904,0.896094543488973,1.16459365907479,33.9965,25,33.9965,25,NaN,NA,1,0
12,18,0.3,0.1,5.41548701877472,5.53021739130435,15.8942087747229,16,0.899767628512773,0.952785227040683,60.7775,43.5,60.7775,43.5,NaN,NA,1,0
13,18,0.3,0.1,6.3658231439339,6.52693423597679,16.004597626257,16.0615384615385,0.882636985847566,0.711132820796547,114.4155,81,114.4155,81,NaN,NA,1,0
14,18,0.3,0.1,7.445820224717,7.59052458945642,15.9900434757113,16.0489521989726,0.763726953332761,0.574793332612135,245.801,170,245.801,170,NaN,NA,1,0
15,18,0.3,0.1,8.54970329221255,8.67607963490703,15.9425178273484,15.9789251610038,0.645005032245316,0.436701779320546,541.3425,382.5,541.482741370685,383,261,261,0.9995,5e-04
16,18,0.3,0.1,9.69659384097305,9.76823085032647,15.8727653060588,15.8811437014681,0.460737311099153,0.314709551058159,Inf,936,1320.67935871743,933.5,609,609,0.998,5e-04
17,18,0.3,0.1,10.8193585229063,10.8545482456471,15.7750392200974,15.7762911698173,0.300568941326416,0.176315701016050,Inf,2392,2855.67321997875,2197.5,3323,3323,0.941,5e-04
18,18,0.3,0.1,11.9077321719764,11.9306814189455,15.6697849798543,15.6670322673133,0.232252677587392,0.14315276694791,Inf,6217.5,4027.71225710015,3563,2531,2531,0.669,0.001
10,19,0.3,0.1,3.89695231563245,3.86666666666667,16.3050174129136,16.5148212728858,0.853298947482591,1.39910399344740,19.203,15,19.203,15,NaN,NA,1,0
11,19,0.3,0.1,4.49067396500999,4.51974025974026,16.5659930610633,16.7282878411911,0.906645842318541,1.24765568626158,28.9755,22,28.9755,22,NaN,NA,1,0
12,19,0.3,0.1,5.20179619731719,5.29166666666667,16.8104597992707,16.9457002457002,0.897535522849413,1.02933770573399,50.05,36,50.05,36,NaN,NA,1,0
13,19,0.3,0.1,6.07679516505718,6.21846590909091,16.9142351737411,17.0370027682494,0.902261336422749,0.878588268847585,95.0465,64,95.0465,64,NaN,NA,1,0
14,19,0.3,0.1,7.0975349519981,7.24860063897764,16.9643510107739,17.0337756824399,0.801367177056792,0.654830516685852,181.962,133,181.962,133,NaN,NA,1,0
15,19,0.3,0.1,8.20115188167123,8.32102014294997,16.9793920719544,17.0058349210670,0.649913183054719,0.478055636354602,390.8515,279,390.8515,279,NaN,NA,1,0
16,19,0.3,0.1,9.31132695781027,9.4099338745088,16.9024780896806,16.9171612265084,0.569857172257511,0.359257591677437,846.1265,581.5,846.1265,581.5,NaN,NA,1,0
17,19,0.3,0.1,10.4307539463846,10.4981256865082,16.8075700582917,16.8166740934064,0.448681057694488,0.257377987540684,Inf,1506.5,2088.90762241292,1489,NaN,NA,0.9905,0
18,19,0.3,0.1,11.5711212184819,11.5927176671632,16.7094407108270,16.7117409172251,0.244108369238587,0.132155994880301,Inf,4162.5,3756.31572556163,3186,NaN,NA,0.8235,0
19,19,0.3,0.1,12.6462448998488,12.6593079033017,16.5980440210767,16.5996900309969,0.247870329707791,0.0991844324957055,Inf,Inf,4507.63389121339,4129,4112.33333333333,4590,0.478,0.0015
10,20,0.3,0.1,3.80162238308132,3.76470588235294,17.0434973652211,17.2875939849624,0.842841842120558,1.54943757540799,16.966,13,16.966,13,NaN,NA,1,0
11,20,0.3,0.1,4.32260222108048,4.35714285714286,17.3827675520652,17.6,0.891125614288824,1.38851623770461,24.8485,19,24.8485,19,NaN,NA,1,0
12,20,0.3,0.1,4.94473448073326,5.04257246376812,17.7133193738741,17.8333333333333,0.912405552833572,1.15559065882090,39.055,29,39.055,29,NaN,NA,1,0
13,20,0.3,0.1,5.7372393466771,5.8915329768271,17.8126124203794,17.9677419354839,0.937983620518255,0.952334017334417,71.234,51,71.234,51,NaN,NA,1,0
14,20,0.3,0.1,6.73634029251595,6.88514459665145,17.9213411005734,18.0434002869440,0.868783519608014,0.805134000637482,135.8075,93,135.8075,93,NaN,NA,1,0
15,20,0.3,0.1,7.78677894992568,7.94621428571429,17.9599904977317,18.0245408009636,0.805844308280615,0.592658381706689,276.3515,185,276.3515,185,NaN,NA,1,0
16,20,0.3,0.1,8.96860063502475,9.06313180691662,17.9188954001289,17.9462669109000,0.585691518028368,0.392207488446639,681.9045,471.5,681.9045,471.5,NaN,NA,1,0
17,20,0.3,0.1,10.085664683726,10.1564368103757,17.8360026444335,17.8522557334602,0.484593158318172,0.2947735552306,Inf,1047.5,1493.42992992993,1046.5,NaN,NA,0.999,0
18,20,0.3,0.1,11.1968171178684,11.2439987364775,17.7484504090384,17.7512670796706,0.410065671555036,0.227129002064465,Inf,2624.5,3006.55341880342,2438,NaN,NA,0.936,0
19,20,0.3,0.1,12.3011211248525,12.3188157197073,17.6403857320469,17.6428751059824,0.203142212573518,0.131723996312201,Inf,6657,4023.09204368175,3462.5,NaN,NA,0.641,0
20,20,0.3,0.1,13.3838332995803,13.3874178579273,17.5326667370298,17.5310352586789,0.0938137543145693,0.0884488374699385,Inf,Inf,4545.27884615385,4294.5,NaN,NA,0.312,0
10,10,0.4,0.1,5.05713991159956,5.19678442028986,8.17893617787308,8.19355644355644,0.929366426589959,0.745710030951672,55.6745,40,55.8034711587545,40,49.5121951219512,33,0.9795,0.0205
10,11,0.4,0.1,4.66667669042355,4.76470588235294,9.17491260671714,9.2,0.911365714519076,0.83497168943126,41.793,31.5,41.8781470292044,32,29.7142857142857,21.5,0.993,0.007
11,11,0.4,0.1,5.63438417328554,5.78144778481013,9.15676594248567,9.15677668539326,0.888640928375372,0.632748522012325,81.295,59,81.6213346814965,59,51.9545454545455,29.5,0.989,0.011
10,12,0.4,0.1,4.41592144978786,4.46942110177404,10.0754406263179,10.125,0.920103511216672,0.922972471737502,32.3225,23,32.366649924661,23,23.5,19,0.9955,0.005
11,12,0.4,0.1,5.22067782599205,5.32529069767442,10.1164998392966,10.1420168067227,0.936384569054638,0.762876610530552,55.61,39,55.6407815631263,39,40.25,14,0.998,0.002
12,12,0.4,0.1,6.20306409209855,6.38803571428571,10.1044881327648,10.1286186931348,0.91328923216882,0.636765762532581,112.36,78,112.686017163049,78,78.3684210526316,54,0.9905,0.0095
10,13,0.4,0.1,4.15803061237052,4.19399641577061,10.9590104486164,11.0285714285714,0.891589387322588,1.00811002429346,25.7945,19,25.7945,19,NaN,NA,1,0
11,13,0.4,0.1,4.85665190798489,4.96393762183236,11.0820356152575,11.1311088641726,0.93165289903221,0.850869712905088,43.334,32,43.334,32,NaN,NA,1,0
12,13,0.4,0.1,5.7657467679668,5.92857142857143,11.1148866708288,11.1428571428571,0.928143057032357,0.72520836886549,79.3865,57,79.3633633633634,57,102.5,102.5,0.999,0.001
13,13,0.4,0.1,6.80384557346463,6.9767371090448,11.0456201675180,11.0653513862025,0.883320051938245,0.576749999881123,162.707,114,162.959819186339,114,117.5,72.5,0.9955,0.005
10,14,0.4,0.1,3.93074374474629,3.94590643274854,11.8293349418458,11.9047078842881,0.886562429423178,1.11683489551117,20.9495,16,20.9495,16,NaN,NA,1,0
11,14,0.4,0.1,4.56886381164434,4.62300906640529,11.9895184077464,12.05,0.905041253387805,0.94214537240471,33.3925,25,33.4027013506753,25,34,34,0.9995,0.001
12,14,0.4,0.1,5.41161689990139,5.54299754299754,12.0155319450288,12.0887482419128,0.964215216826496,0.833267239429262,58.067,41,58.0920460230115,41,8,8,0.9995,5e-04
13,14,0.4,0.1,6.35207255908617,6.50975632971635,12.0765817692026,12.1,0.912147013685391,0.620339633770343,107.0595,76,107.0595,76,NaN,NA,1,0
14,14,0.4,0.1,7.45227321065744,7.62024394486237,12.0160905121818,12.021805563101,0.815164439606909,0.514793759440756,229.2865,164.5,229.454636591479,164,162.2,167,0.9975,0.0025
10,15,0.4,0.1,3.8042428744233,3.80798771121352,12.6960738231965,12.7841614906832,0.870118850036877,1.18553489760239,17.909,14,17.9079539769885,14,20,20,0.9995,5e-04
11,15,0.4,0.1,4.33604417917794,4.38997695852535,12.8374211412797,12.9436507936508,0.917397125480933,1.05802109880022,27.3515,21,27.3515,21,NaN,NA,1,0
12,15,0.4,0.1,5.08753904738676,5.19251887439945,12.9613696061364,13.0221542227662,0.938125244167015,0.846208999153592,44.8945,34,44.8945,34,NaN,NA,1,0
13,15,0.4,0.1,5.97514155086883,6.11919459141681,13.0155886431711,13.0745370370370,0.95566064564677,0.762890308589376,80.4355,55,80.4544544544544,55,61.5,61.5,0.999,0.001
14,15,0.4,0.1,6.95913866159144,7.13553854565336,13.0594784059390,13.0635256927630,0.891134710796234,0.608891430109077,152.6725,111,152.778278278278,111.5,47,47,0.999,0.001
15,15,0.4,0.1,8.06853364394148,8.2109977324263,12.9872888416676,12.9925742119290,0.77182490896353,0.434569945548939,316.547,215.5,315.769153730596,215,834.333333333333,780,0.9985,0.0015
10,16,0.4,0.1,3.69721288208135,3.66666666666667,13.5079683766175,13.6485294117647,0.84140591616122,1.28419242011723,15.5335,12,15.5335,12,NaN,NA,1,0
11,16,0.4,0.1,4.20150092467377,4.19722222222222,13.6480589541519,13.7705802968961,0.935021051516522,1.20678438722930,22.5025,17,22.5025,17,NaN,NA,1,0
12,16,0.4,0.1,4.76945084059975,4.83333333333333,13.8845391668269,14,0.96021508104088,1.01167992101603,35.608,26,35.608,26,NaN,NA,1,0
13,16,0.4,0.1,5.6024204191089,5.75,13.9810847868918,14.0397368421053,0.984752898401464,0.860326840740121,61.339,44,61.339,44,NaN,NA,1,0
14,16,0.4,0.1,6.55437852745419,6.70155272026962,14.0185625532285,14.0685776848811,0.880233944713447,0.665600377491386,110.8235,79,110.8235,79,NaN,NA,1,0
15,16,0.4,0.1,7.5727638600384,7.74000694037782,13.9998457867292,14,0.866551125751028,0.579704764051579,219.848,149.5,219.848,149.5,NaN,NA,1,0
16,16,0.4,0.1,8.70527739505926,8.84245582873703,13.9268829274070,13.9482825848230,0.73428973394043,0.424120147105141,456.155,320,456.349174587294,320,68,68,0.9995,5e-04
10,17,0.4,0.1,3.57036009857533,3.54692082111437,14.2406778239734,14.3453416149068,0.846282940516222,1.42192209315477,13.724,11,13.724,11,NaN,NA,1,0
11,17,0.4,0.1,4.02449701847931,4,14.5195898948293,14.6842105263158,0.902473556054064,1.27260286222387,19.394,15,19.394,15,NaN,NA,1,0
12,17,0.4,0.1,4.57739861406381,4.61721611721612,14.7286112430012,14.8611111111111,0.965767788227272,1.13900951257447,27.6405,21,27.6405,21,NaN,NA,1,0
13,17,0.4,0.1,5.23718183933655,5.35857142857143,14.8835009134917,14.9689110824742,0.997714084597172,0.978315027469125,44.843,33,44.843,33,NaN,NA,1,0
14,17,0.4,0.1,6.14467259698859,6.28571428571429,14.9829222304652,15.0438745471014,0.956688758843932,0.774111826321400,80.891,60,80.891,60,NaN,NA,1,0
15,17,0.4,0.1,7.1210813597354,7.29032258064516,14.9693179331945,15.0202565067964,0.903866424937587,0.649497621621516,147.6045,104,147.6045,104,NaN,NA,1,0
16,17,0.4,0.1,8.24460250123968,8.38888888888889,14.9580679173137,14.9758658973846,0.787176758774433,0.501434160140924,307.7685,222,307.7685,222,NaN,NA,1,0
17,17,0.4,0.1,9.38266723146065,9.49501235002236,14.8839995106580,14.8860413479121,0.6288845616924,0.384523507412256,702.122,482,701.956956956957,481.5,867,867,0.999,0.001
10,18,0.4,0.1,3.49477795711453,3.44444444444444,14.9963961480887,15.1291666666667,0.817061819685743,1.55123073585329,12.6025,10,12.6025,10,NaN,NA,1,0
11,18,0.4,0.1,3.89111946772078,3.85714285714286,15.2660677952040,15.4,0.891719825290297,1.42855730065879,16.336,13,16.336,13,NaN,NA,1,0
12,18,0.4,0.1,4.36019943054992,4.34741379310345,15.5473264373395,15.7,0.95298275063899,1.19567218583853,24.5575,19,24.5575,19,NaN,NA,1,0
13,18,0.4,0.1,5.0017579354544,5.05607966457023,15.7465927428244,15.9,0.999030561420204,1.07184051346434,35.4445,26,35.4445,26,NaN,NA,1,0
14,18,0.4,0.1,5.76581275911063,5.89009661835749,15.9276058423422,16,1.00821300892446,0.872514157958454,64.351,47,64.351,47,NaN,NA,1,0
15,18,0.4,0.1,6.723859749038,6.89799331103679,15.9412371350764,16.0435439810599,0.97047792996849,0.795309742149581,108.9075,78,108.909954977489,78,104,104,0.9995,5e-04
16,18,0.4,0.1,7.76785454802478,7.91986622073579,15.9494232810525,16,0.853752787045425,0.583130884704679,212.4305,152,212.4305,152,NaN,NA,1,0
17,18,0.4,0.1,8.88801000351053,9.03969686550914,15.9088430105585,15.9317757075255,0.742237557753679,0.453424118222573,450.8165,307,450.8165,307,NaN,NA,1,0
18,18,0.4,0.1,10.0167900076983,10.1238343577327,15.8407235105686,15.8497758219861,0.605404483805776,0.317885022891930,1003.568,715,1003.568,715,NaN,NA,1,0
10,19,0.4,0.1,3.43599247356139,3.375,15.7938116728875,16,0.803079156022993,1.58212949457579,11.4355,9,11.4355,9,NaN,NA,1,0
11,19,0.4,0.1,3.79635828153521,3.75,16.0727002178407,16.2198067632850,0.877358125672117,1.52696106416648,14.6695,12,14.6695,12,NaN,NA,1,0
12,19,0.4,0.1,4.24902546408192,4.25,16.3710764842143,16.5,0.946417928483728,1.31616760823263,20.576,16,20.576,16,NaN,NA,1,0
13,19,0.4,0.1,4.73429432924113,4.76666666666667,16.6024062869772,16.7564271588662,0.974515148085208,1.22934305379289,30.075,22,30.075,22,NaN,NA,1,0
14,19,0.4,0.1,5.44918181327298,5.55114296784192,16.7508800467003,16.8523965141612,1.01867412660190,1.00960377303589,47.972,34.5,47.972,34.5,NaN,NA,1,0
15,19,0.4,0.1,6.31354860668065,6.47862623310194,16.8817666443146,16.9920104405399,1.00196372398754,0.821353711091798,81.8035,59,81.8035,59,NaN,NA,1,0
16,19,0.4,0.1,7.3268521019094,7.48100724805442,16.9542463610731,17.0144350811486,0.918385929175408,0.644804551698328,152.9745,106,152.9745,106,NaN,NA,1,0
17,19,0.4,0.1,8.34577696607872,8.52041666666667,16.9314431753777,16.9680458909664,0.871829153587701,0.572101440203147,287.833,194,287.833,194,NaN,NA,1,0
18,19,0.4,0.1,9.5199183669506,9.64097452984798,16.8721205748235,16.8862433688744,0.701525793629221,0.41011873708681,631.026,432.5,631.026,432.5,NaN,NA,1,0
19,19,0.4,0.1,10.6645819307332,10.7549064767759,16.7946282732477,16.7828106561774,0.566468938705132,0.302660857758854,Inf,987.5,1416.03655483225,986,145,145,0.9985,5e-04
10,20,0.4,0.1,3.38793243822816,3.33333333333333,16.5891892750330,16.8,0.819521845357252,1.68143329272439,10.5095,9,10.5095,9,NaN,NA,1,0
11,20,0.4,0.1,3.69520240673538,3.64142857142857,16.8650772752954,17,0.891294555984917,1.54253466286281,13.1745,11,13.1745,11,NaN,NA,1,0
12,20,0.4,0.1,4.10802231212088,4.10818713450292,17.1690778122859,17.3454907161804,0.927511655576097,1.41872652903343,17.7895,14,17.7895,14,NaN,NA,1,0
13,20,0.4,0.1,4.57698215907919,4.57359307359307,17.4150445671670,17.5690476190476,1.00763013748827,1.32098369247948,24.8025,19,24.8025,19,NaN,NA,1,0
14,20,0.4,0.1,5.20838381077424,5.22653958944282,17.6788148977072,17.7873820168902,0.99018802446287,1.12730163266337,38.5165,29,38.5165,29,NaN,NA,1,0
15,20,0.4,0.1,5.97202655018329,6.07860411899313,17.8370017231867,17.9462962962963,1.00259199728733,0.936522940151853,62.3975,46,62.3975,46,NaN,NA,1,0
16,20,0.4,0.1,6.86491110052857,7.04545454545455,17.9235709549546,17.975900116144,1.01392470058049,0.780749464312371,109.636,78,109.636,78,NaN,NA,1,0
17,20,0.4,0.1,7.90958062503605,8.06640211640212,17.9281012000334,17.9675059952038,0.9052651600121,0.635758132708199,214.2605,150,214.2605,150,NaN,NA,1,0
18,20,0.4,0.1,9.03887899585376,9.17407433798577,17.9039668161799,17.9239357585139,0.75849907660262,0.499077926236967,414.6355,291,414.6355,291,NaN,NA,1,0
19,20,0.4,0.1,10.1672367041581,10.2945048803629,17.8171230133239,17.8375488758553,0.696925265374957,0.373389191355312,909.4175,613.5,909.4175,613.5,NaN,NA,1,0
20,20,0.4,0.1,11.3268362039988,11.4023330838353,17.7329638628542,17.7298584850976,0.501141033733220,0.246718104910375,Inf,1421,1958.73232323232,1397,NaN,NA,0.99,0
10,10,0.5,0.1,4.36763945142101,4.46049896049896,8.19184614642531,8.21320346320346,0.955217176492032,0.857056543938183,31.2655,23,31.291856348002,23,29,22,0.9885,0.0115
10,11,0.5,0.1,3.99846767502078,4.04083333333333,9.14321119598331,9.16666666666667,0.891298714526733,0.916287970062171,23.751,17,23.7387161484453,17,27.8333333333333,21,0.997,0.003
11,11,0.5,0.1,4.74730138957487,4.89009661835749,9.17614276672853,9.18933143669986,0.982747312157297,0.841485668065046,39.0015,28.5,39.1192152917505,29,19.5,14,0.994,0.006
10,12,0.5,0.1,3.83696032803499,3.88165266106443,9.99089621518321,10.0241279069767,0.912387949098317,1.05217334792917,19.5625,15,19.5713570355533,15,22,19.5,0.9985,0.002
11,12,0.5,0.1,4.42407635945404,4.5,10.0509168224532,10.0919661733615,0.97826805246105,0.898414082102449,29.4295,22,29.4534534534535,22,5.33333333333333,5,0.999,0.0015
12,12,0.5,0.1,5.16692496549347,5.32690166975881,10.1371046734142,10.1666666666667,1.00767646660961,0.787852554721447,48.667,36,48.6375939849624,36,60.4,41,0.9975,0.0025
10,13,0.5,0.1,3.65921109870638,3.625,10.7563531822749,10.7979591836735,0.872571332659502,1.14936668194559,15.5545,12,15.5545,12,NaN,NA,1,0
11,13,0.5,0.1,4.19967996810829,4.23076923076923,10.9320990939429,11,0.956275006293285,0.990530900214368,23.0615,18,23.0570285142571,18,32,32,0.9995,5e-04
12,13,0.5,0.1,4.8272488870502,4.91042780748663,11.0508586137872,11.1052631578947,0.987295029535116,0.907228787738626,36.522,27,36.5355355355355,27,23,23,0.999,0.001
13,13,0.5,0.1,5.68113635242844,5.82291666666667,11.0672588797453,11.0956959706960,0.986415254212534,0.746614874848451,60.9065,46,60.9219609804902,46,30,30,0.9995,5e-04
10,14,0.5,0.1,3.53218791334494,3.5,11.6182107571574,11.6666666666667,0.851986105147815,1.22252512262271,13.8145,11,13.8145,11,NaN,NA,1,0
11,14,0.5,0.1,3.95290421154221,3.92099792099792,11.7842142612016,11.85,0.928067297926984,1.12500901062785,18.7155,14,18.7155,14,NaN,NA,1,0
12,14,0.5,0.1,4.52458729881688,4.58477011494253,11.9175285129553,12,1.00960354973788,1.00007539220465,28.2265,21,28.2265,21,NaN,NA,1,0
13,14,0.5,0.1,5.26806648463937,5.35634920634921,12.0019585553843,12.0465116279070,1.00363592545496,0.857552529419635,44.5575,33,44.5575,33,NaN,NA,1,0
14,14,0.5,0.1,6.07681377027534,6.25904139433551,12.0344004810270,12.0745370370370,1.03416139425310,0.753193684253032,76.6605,53,76.6605,53,NaN,NA,1,0
10,15,0.5,0.1,3.44133467089449,3.4,12.4207533983252,12.5,0.84202070323725,1.35675877321251,12.028,10,12.028,10,NaN,NA,1,0
11,15,0.5,0.1,3.76236993737636,3.73333333333333,12.5736803489366,12.7,0.908737538192713,1.25750328528625,16.0085,12,16.0085,12,NaN,NA,1,0
12,15,0.5,0.1,4.27343164132779,4.26666666666667,12.7831242168112,12.8738636363636,0.967540451090352,1.09206126926608,22.985,18,22.985,18,NaN,NA,1,0
13,15,0.5,0.1,4.93418455226795,5,12.8999930169794,13,1.01604929781897,0.95165273878187,34.078,25.5,34.078,25.5,NaN,NA,1,0
14,15,0.5,0.1,5.6428456689926,5.76621621621622,12.9884922774866,13.0438274838484,1.09041637298161,0.802337892457006,55.452,40,55.452,40,NaN,NA,1,0
15,15,0.5,0.1,6.56077009154947,6.73941798941799,13.0562604443492,13.0728783111290,1.03649035902946,0.726569780859954,97.5945,67,97.5945,67,NaN,NA,1,0
10,16,0.5,0.1,3.33530812465962,3.28571428571429,13.1919449373633,13.2857142857143,0.803672319628946,1.45291478383730,10.7125,9,10.7125,9,NaN,NA,1,0
11,16,0.5,0.1,3.65517645957772,3.61986863711002,13.3718005024606,13.5,0.861330997883699,1.33153420071383,13.707,11,13.707,11,NaN,NA,1,0
12,16,0.5,0.1,4.06092143360362,4.08333333333333,13.6173671513915,13.6923076923077,0.94297178800775,1.20151322962573,18.152,14,18.152,14,NaN,NA,1,0
13,16,0.5,0.1,4.63692415460593,4.67552816901408,13.7683910452226,13.8562822719449,1.00284755878406,1.08318103347568,27.802,21,27.802,21,NaN,NA,1,0
14,16,0.5,0.1,5.32799405671148,5.40254178753972,13.8734767564576,13.9375,1.03557560867072,0.96235194160983,40.7655,30,40.7655,30,NaN,NA,1,0
15,16,0.5,0.1,6.14995664891562,6.27885376916985,13.9466510544600,14.0028901734104,1.06473969117213,0.83609393373527,67.7655,47,67.7655,47,NaN,NA,1,0
16,16,0.5,0.1,7.07820751252178,7.279407587746,13.9827787115774,14.0307765151515,1.00395295353603,0.626321959259624,123.454,90,123.454,90,NaN,NA,1,0
10,17,0.5,0.1,3.31900179239989,3.25,13.8972115898953,14,0.807776041302367,1.53679977544249,9.883,8,9.883,8,NaN,NA,1,0
11,17,0.5,0.1,3.60331341556618,3.5400641025641,14.1989988551321,14.3333333333333,0.884734544097713,1.41381561757338,12.396,10,12.396,10,NaN,NA,1,0
12,17,0.5,0.1,3.9518638682581,3.91485507246377,14.3825681391729,14.5,0.939706300856318,1.25849050711154,16.3915,13,16.3915,13,NaN,NA,1,0
13,17,0.5,0.1,4.3943042598022,4.4058277027027,14.5966822680316,14.7242021276596,0.986937471709982,1.19520782099211,22.4155,17,22.4155,17,NaN,NA,1,0
14,17,0.5,0.1,4.97908483172451,5.03606237816764,14.8064788081700,14.88,1.06875368152826,1.00518898507210,32.755,25,32.755,25,NaN,NA,1,0
15,17,0.5,0.1,5.70345848480477,5.83333333333333,14.8944095798135,14.9793792517007,1.08366658716325,0.925852844807512,49.7345,38,49.7345,38,NaN,NA,1,0
16,17,0.5,0.1,6.58891437232574,6.7536075036075,14.943593303006,15.0169072948328,1.04027926249610,0.761584237895988,86.6325,64,86.6325,64,NaN,NA,1,0
17,17,0.5,0.1,7.56978287370558,7.74668859649123,14.9620062496279,14.9973498850452,0.994750656731738,0.621001513956021,149.9445,109,149.9445,109,NaN,NA,1,0
10,18,0.5,0.1,3.24687347940121,3.18181818181818,14.6606068366562,14.7735042735043,0.798115314195454,1.67328813405612,9.0385,8,9.0385,8,NaN,NA,1,0
11,18,0.5,0.1,3.53985829868007,3.45454545454545,14.9455731052057,15,0.857271565197424,1.48628322551160,11.242,10,11.242,10,NaN,NA,1,0
12,18,0.5,0.1,3.84256347152375,3.75,15.1683033439025,15.3333333333333,0.935923045693558,1.44139663763965,14.188,12,14.188,12,NaN,NA,1,0
13,18,0.5,0.1,4.25074637917998,4.23076923076923,15.4242500368240,15.5435606060606,0.981626760894351,1.28735398062471,18.277,15,18.277,15,NaN,NA,1,0
14,18,0.5,0.1,4.73595420491081,4.75,15.5645175760428,15.7040050062578,1.04804181749425,1.15211531808430,26.092,20,26.092,20,NaN,NA,1,0
15,18,0.5,0.1,5.39238064874808,5.47458955912193,15.7745057645376,15.893487394958,1.09358196179649,1.02356296699546,40.2005,29.5,40.2005,29.5,NaN,NA,1,0
16,18,0.5,0.1,6.10799149273674,6.27986550632911,15.9284715988874,16,1.04502324191556,0.870969424778628,64.593,46,64.593,46,NaN,NA,1,0
17,18,0.5,0.1,7.09839338113273,7.25943732193732,15.9198481486453,15.9784526112186,1.01947811626171,0.75362750964655,103.8325,77,103.8325,77,NaN,NA,1,0
18,18,0.5,0.1,8.10129827298829,8.28252572187189,15.9228655799502,15.9530599755202,1.00345059224241,0.576239641190822,191.3325,131,191.3325,131,NaN,NA,1,0
10,19,0.5,0.1,3.21173008295724,3.14285714285714,15.3641303381477,15.5,0.78203886591382,1.7278980827484,8.535,7,8.535,7,NaN,NA,1,0
11,19,0.5,0.1,3.45798927634684,3.38461538461538,15.6482385706238,15.7905701754386,0.847621702822714,1.60205009684024,10.23,9,10.23,9,NaN,NA,1,0
12,19,0.5,0.1,3.74985082747961,3.69139194139194,15.9889597129525,16.1132478632479,0.893248754096977,1.47570671740386,12.95,11,12.95,11,NaN,NA,1,0
13,19,0.5,0.1,4.10339961599612,4.07692307692308,16.2108773709966,16.3333333333333,0.953290327236118,1.40290069278461,15.7495,13,15.7495,13,NaN,NA,1,0
14,19,0.5,0.1,4.54289086139783,4.52086956521739,16.4822946353413,16.6,0.988762049175093,1.20102266056419,22.8725,17,22.8725,17,NaN,NA,1,0
15,19,0.5,0.1,5.13409326667605,5.15384615384615,16.6977902508137,16.7974358974359,1.06862789136380,1.08980341105104,31.1825,24,31.1825,24,NaN,NA,1,0
16,19,0.5,0.1,5.75452980472282,5.84495192307692,16.7754875995265,16.8823529411765,1.12331155983281,1.0077426793588,45.748,33,45.748,33,NaN,NA,1,0
17,19,0.5,0.1,6.5880140966687,6.72065488159909,16.8952737046971,16.968501984127,1.05567469084065,0.818563547711946,76.8255,58,76.8255,58,NaN,NA,1,0
18,19,0.5,0.1,7.58965598848208,7.7425893635571,16.8910424107134,16.954039303397,1.03093499078360,0.698672992391582,131.196,98,131.196,98,NaN,NA,1,0
19,19,0.5,0.1,8.57397652213926,8.75952467343977,16.8875018074615,16.9303940568475,0.9880401292424,0.569068202739679,243.153,164,243.153,164,NaN,NA,1,0
10,20,0.5,0.1,3.19649947582066,3.125,16.0479249472769,16.2344322344322,0.779740496278495,1.81529650085626,8.092,7,8.092,7,NaN,NA,1,0
11,20,0.5,0.1,3.40451900265240,3.33333333333333,16.3783462180491,16.5,0.839984471455024,1.68719843831501,9.4665,8,9.4665,8,NaN,NA,1,0
12,20,0.5,0.1,3.66812743437726,3.58333333333333,16.7257234787046,16.8823529411765,0.90606101520476,1.65204313387392,11.5015,10,11.5015,10,NaN,NA,1,0
13,20,0.5,0.1,4.02382803909668,3.9375,16.9688975269059,17.1111111111111,0.966860390815468,1.54448444476371,15.032,12,15.032,12,NaN,NA,1,0
14,20,0.5,0.1,4.39907262464143,4.375,17.2397023582364,17.3489130434783,0.986804967707742,1.33378364016016,19.025,15,19.025,15,NaN,NA,1,0
15,20,0.5,0.1,4.82964327917958,4.85239651416122,17.4882273418356,17.6256868131868,1.05056004478873,1.21056782392006,26.089,20,26.089,20,NaN,NA,1,0
