"l1","l2","a12","a21","meanN1","medN1","meanN2","medN2","sdN1","sdN2","MTC","medTC","MTP1","medTP1","MTP2","medTP2","Ext1","Ext2"
10,15,0.1,0.6,7.8458308974146,7.86723387672923,8.64457917131081,8.80857913273167,0.549757854304627,0.895430840794127,334.3655,233,336.194605009634,234,333.724510465901,230,0.2595,0.7405
11,15,0.1,0.6,8.97407755165227,8.9570487483531,7.8684662754134,8.07127227258518,0.592446175655828,0.98545136431756,227.2175,154.5,181.018348623853,133,229.880486515071,156,0.0545,0.9455
12,15,0.1,0.6,10.0653553268644,10.0495974698102,7.14326570893153,7.37478222996516,0.576130227078516,1.06210127680346,131.2365,90,120.047619047619,88,131.355229914098,90,0.0105,0.9895
13,15,0.1,0.6,11.0461439785141,11.054646440516,6.5237899775191,6.71075163598557,0.688340017910413,1.05358916219887,90.6645,68,24.3333333333333,15,90.764146219329,68,0.0015,0.9985
14,15,0.1,0.6,12.0282179444120,12.0542823467784,5.92707831015922,6.08856209150327,0.75382935768242,1.09045205566487,61.149,46,26,26,61.1665832916458,46,5e-04,0.9995
15,15,0.1,0.6,12.9594417580236,13,5.43367172124868,5.55,0.87155286557589,1.12413745451163,40.737,30,NaN,NA,40.737,30,0,1
10,16,0.1,0.6,7.69272538623804,7.72130863362997,9.84319409582157,9.92367489998526,0.5199659706646,0.74219101119968,535.013,353,526.304928131417,341.5,543.279727095517,364.5,0.487,0.513
11,16,0.1,0.6,8.84909752320755,8.8447919929383,9.05259118921172,9.19743268483393,0.488309056366575,0.842326524933652,445.165,300,424.794238683128,242,447.982356289129,304,0.1215,0.8785
12,16,0.1,0.6,9.93924087040364,9.92749667464751,8.29654963485323,8.46598621966269,0.4724177674297,0.91178626022341,274.402,196,313.596153846154,251.5,273.355749486653,195,0.026,0.974
13,16,0.1,0.6,11.0016030784994,11.0067819963258,7.52204405523886,7.74113402061856,0.557221007590266,1.06046513350689,157.626,107,157.076923076923,112,157.629592350277,107,0.0065,0.9935
14,16,0.1,0.6,12.0149878063064,12.0150384441429,6.88240150497505,7.08955240367621,0.6467718051421,1.07761548062722,101.492,71,NaN,NA,101.492,71,0,1
15,16,0.1,0.6,13.0034042008940,13.0244047619048,6.28584670942685,6.4378511235955,0.763001013004786,1.12709264081442,67.1855,47,NaN,NA,67.1855,47,0,1
16,16,0.1,0.6,13.9493503393552,13.9737048303835,5.76740336899091,5.88888888888889,0.843048995372093,1.14417154818083,49.308,37,NaN,NA,49.308,37,0,1
10,17,0.1,0.6,7.5493863759633,7.59271399428312,10.9839827472357,11.0492157031934,0.449969411877924,0.713789085048501,642.5555,430,649.427800269906,432.5,622.893822393822,423,0.741,0.259
11,17,0.1,0.6,8.70962597886125,8.71825349794239,10.2487645654205,10.3444244899635,0.373849768672411,0.679811040162381,844.645,576.5,844.766612641815,539,844.590744757773,604,0.3085,0.6915
12,17,0.1,0.6,9.8387296051707,9.82564500095289,9.42650385372005,9.59769003312657,0.381399243549992,0.857403361223242,569.735,390,595.925925925926,372,567.839142091153,392,0.0675,0.9325
13,17,0.1,0.6,10.9276665274232,10.9054646471477,8.69124067729164,8.87732478240953,0.398165027987996,0.916873957226823,327.5585,231,409,278.5,326.818869828456,229.5,0.009,0.991
14,17,0.1,0.6,11.9886318897841,11.9788284007602,7.9357863030798,8.16526111503176,0.529996993650573,1.03803390246929,191.7135,129,180.25,193,191.736472945892,129,0.002,0.998
15,17,0.1,0.6,12.9916586060472,13,7.19876421732574,7.43909811541902,0.641991228228061,1.14042498930797,112.6205,78.5,NaN,NA,112.6205,78.5,0,1
16,17,0.1,0.6,13.9665642114859,14,6.69073480944185,6.84944465969263,0.730252695900484,1.12767749702294,80.2895,58,NaN,NA,80.2895,58,0,1
17,17,0.1,0.6,14.9116767576857,14.9582085828343,6.1466867943869,6.29708431836091,0.879652274474123,1.14222775615936,56.5985,41,NaN,NA,56.5985,41,0,1
10,18,0.1,0.6,7.40415126446502,7.4674359758968,12.1183065092744,12.1793185347584,0.496380045809161,0.586507981422669,648.0865,457,649.563192904656,459,634.494897959184,446,0.902,0.098
11,18,0.1,0.6,8.57912466882707,8.59211130615109,11.4201018714764,11.4795261329837,0.316151856034039,0.555947856104497,1240.7135,878.5,1266.74365942029,902.5,1208.640625,840.5,0.552,0.448
12,18,0.1,0.6,9.70712169233465,9.70572771695429,10.6422032786348,10.7399038403460,0.303165205156323,0.70677842509197,Inf,799.5,1198.29487179487,881,1123.86781268524,789,0.156,0.8435
13,18,0.1,0.6,10.8067940481962,10.8014629887024,9.86252994953458,10.0049689517672,0.346190699298056,0.729749307122528,644.406,447,676.714285714286,479,643.355188435725,446,0.0315,0.9685
14,18,0.1,0.6,11.8890418931139,11.8809400762889,9.09683990049492,9.25681874535086,0.423466381669073,0.873238035419044,378.928,253.5,470.6,514,378.235264483627,252,0.0075,0.9925
15,18,0.1,0.6,12.9478843745359,12.9350078846587,8.3659541661242,8.56325476502255,0.51568646269135,1.00518533806733,220.388,149.5,885,885,220.055527763882,149,5e-04,0.9995
16,18,0.1,0.6,13.9546051601341,13.9690375766871,7.64196294897547,7.84815546772069,0.616411460993719,1.09197750330752,139.667,99,NaN,NA,139.667,99,0,1
17,18,0.1,0.6,14.9214081466210,14.9792098893499,7.00041581247095,7.1568097509274,0.741692651620376,1.15948357010486,89.41,65,NaN,NA,89.41,65,0,1
18,18,0.1,0.6,15.8734190266614,15.9309018567639,6.57303091069067,6.6757474672597,0.840895864715744,1.13524782965748,65.1425,46,NaN,NA,65.1425,46,0,1
10,19,0.1,0.6,7.26516011304832,7.33374511475768,13.2334710908549,13.2785425856078,0.508361790519436,0.61315125705914,607.517,410.5,609.088326446281,416.5,559.984375,338,0.968,0.032
11,19,0.1,0.6,8.43293707441005,8.46118894736954,12.5416630517011,12.5846187112674,0.316099055783073,0.462118848765223,Inf,1083,1448.86059834500,1073,1525.09813084112,1160,0.7855,0.214
12,19,0.1,0.6,9.56223177967162,9.5769995609804,11.8116868697180,11.8593297809657,0.324820295908230,0.485263112494919,Inf,1512,2173.95802098951,1589,2029.60364464692,1458,0.3335,0.6585
13,19,0.1,0.6,10.6799397170954,10.6792060729866,11.0663985672436,11.1388658457841,0.242483916781792,0.533807460879251,Inf,1057.5,1462.84397163121,1107,1440.06573275862,1050,0.0705,0.928
14,19,0.1,0.6,11.7780766180446,11.7625433542179,10.2655124452562,10.4172352525757,0.327816507735116,0.752105495994703,785.579,543,898.888888888889,677,784.028383172833,541,0.0135,0.9865
15,19,0.1,0.6,12.8487663737934,12.8374065602572,9.5047297415705,9.68496680642907,0.405380091371923,0.898073361290779,458.153,315,469.333333333333,435,458.102461074837,315,0.0045,0.9955
16,19,0.1,0.6,13.9064400840633,13.9087938205585,8.76851836897053,8.96825196850394,0.488844497122333,1.02015140257343,251.34,181,112,112,251.409704852426,181,5e-04,0.9995
17,19,0.1,0.6,14.9061273413114,14.9279358444561,7.99947154467213,8.26146668991978,0.62206272905639,1.16010188487589,162.1155,113,NaN,NA,162.1155,113,0,1
18,19,0.1,0.6,15.9164289931150,15.9691465736041,7.40642382711242,7.60903532608696,0.740160892452214,1.150248765722,106.5745,73,NaN,NA,106.5745,73,0,1
19,19,0.1,0.6,16.8786883378384,16.9394956274151,6.85083228696829,7.00958012467913,0.830699232050844,1.21028314107683,75.2695,54,NaN,NA,75.2695,54,0,1
10,20,0.1,0.6,7.13790767246625,7.2138924364978,14.3394050790483,14.3755605832076,0.430935781042449,0.52249411626854,529.366,378.5,527.50202020202,374,713.9,756,0.99,0.01
11,20,0.1,0.6,8.2808556786329,8.32683076234687,13.6829986385162,13.6938466299328,0.356411350777777,0.42978752387453,Inf,996.5,1427.84924078091,997.5,1448.31168831169,967.5,0.922,0.077
12,20,0.1,0.6,9.43395724757322,9.44885464047996,12.9518729434451,12.9851399376286,0.274281512955775,0.401480138346688,Inf,2223,2672.69893428064,1998,2860.67550505050,2199.5,0.563,0.396
13,20,0.1,0.6,10.5614298857933,10.5570569911644,12.2057912305520,12.2670917237986,0.249588342134271,0.49278648431881,Inf,2114.5,2727.02156334232,2139,2629.23953638120,1967,0.1855,0.7765
14,20,0.1,0.6,11.6545235388904,11.6506156009953,11.4657786387259,11.5512357707621,0.226814776646125,0.550974201521622,Inf,1169,1626.24,735,1662.32726326743,1173.5,0.0375,0.961
15,20,0.1,0.6,12.7686754366216,12.7493641328938,10.6627041888148,10.8000044170528,0.337204996893110,0.76660465636711,921.187,634.5,951.461538461538,671,920.98892803221,634,0.0065,0.9935
16,20,0.1,0.6,13.8153657546420,13.8142134471905,9.92851522094167,10.0811831879352,0.3854389830821,0.833409504888634,521.9605,357,790,790,521.826413206603,357,5e-04,0.9995
17,20,0.1,0.6,14.8555171003568,14.8600845362113,9.20845575804527,9.40068027210884,0.473208464524006,0.944990795810122,303.019,213,NaN,NA,303.019,213,0,1
18,20,0.1,0.6,15.8957986404710,15.9177542575203,8.4339526095833,8.64264950166113,0.566351914928498,1.09936269909307,189.504,131,NaN,NA,189.504,131,0,1
19,20,0.1,0.6,16.8634377413181,16.9098948894527,7.81165854675081,8,0.673263120732937,1.12937446311641,125.4955,88,NaN,NA,125.4955,88,0,1
20,20,0.1,0.6,17.8329970486610,17.8859678878336,7.26150169441825,7.44897508672343,0.788777445905298,1.18565180509569,86.212,61,NaN,NA,86.212,61,0,1
10,10,0.2,0.6,7.67027155793741,7.64907407407407,4.04880523132843,4.09523809523809,1.0030649243892,1.01050884098854,22.0495,16,19.6410256410256,16,22.0942915392457,16,0.0195,0.981
10,11,0.2,0.6,7.59281710796282,7.63469899665552,4.85752955958064,5,0.97385613675858,1.10543098857180,35.9715,26,33.2830188679245,23,36.1382585751979,26,0.053,0.9475
11,11,0.2,0.6,8.63025210896574,8.61538461538461,4.39156356390257,4.4375,0.947156597832827,1.03312246275693,27.117,20,25.8125,16,27.1275201612903,20,0.008,0.992
10,12,0.2,0.6,7.46496796147308,7.44045794213451,5.74721380128552,5.94514106583072,0.897060810230509,1.18542337649944,61.909,44,61.7142857142857,44.5,61.9357340720222,44,0.098,0.9025
11,12,0.2,0.6,8.56480883211308,8.53876201923077,5.21536391169053,5.36497211497212,0.862342373108343,1.08430121778050,45.3565,33,51.0238095238095,36,45.2349336057201,33,0.021,0.979
12,12,0.2,0.6,9.58693139042632,9.6082693947144,4.69528338092731,4.76923076923077,0.937861753871728,1.07423526830808,31.33,23,26.75,26.5,31.3483935742972,23,0.004,0.996
10,13,0.2,0.6,7.2032410895172,7.23197374179431,6.92122712404083,7.10974987858184,0.88993681341775,1.17613059111271,103.1005,74,103.850943396226,82.5,102.829931972789,72,0.265,0.735
11,13,0.2,0.6,8.42420175572406,8.3952934662237,6.15994503908154,6.36842105263158,0.799856073036386,1.14550979272474,75.7145,54,73.1743119266055,56,75.8609201480698,54,0.0545,0.9455
12,13,0.2,0.6,9.47057412056924,9.46596173212487,5.5504601067428,5.71528239202658,0.850216586469542,1.12838920025508,51.5875,36,43.6666666666667,42,51.6958945767866,36,0.0135,0.9865
13,13,0.2,0.6,10.4713344420987,10.4980916030534,5.05821413596087,5.16666666666667,0.941842931765636,1.13162961164869,36.277,27,12,9,36.313470205308,27,0.0015,0.9985
10,14,0.2,0.6,6.90876565101362,6.96246324430287,8.1743731867242,8.31357916300849,0.800520080592692,1.07936661857117,158.055,112,162.506972111554,111.5,153.567269076305,113,0.502,0.498
11,14,0.2,0.6,8.18691906708892,8.15931199151044,7.30297210376786,7.52521186440678,0.77373097028968,1.15807541680460,139.8225,98.5,136.271812080537,103,140.444183313749,97,0.149,0.851
12,14,0.2,0.6,9.36644002518405,9.35483870967742,6.5088903575142,6.75,0.763889679108276,1.17924449333804,92.77,66,96.3709677419355,65,92.65479876161,66,0.031,0.969
13,14,0.2,0.6,10.4262045743108,10.3877551020408,5.91898821700646,6.08911764705882,0.848681680784788,1.15588616324281,60.8945,43,36.8181818181818,19,61.0276520864756,43,0.0055,0.9945
14,14,0.2,0.6,11.3809410992469,11.3846153846154,5.43546522410226,5.53297101449275,0.896597394210049,1.15799476009463,42.966,30.5,44,44,42.964964964965,30.5,0.001,0.999
10,15,0.2,0.6,6.56604866776187,6.68356867779204,9.46455003561034,9.5223880597015,0.803422768512723,0.977801017873694,173.8645,121,171.779552715655,118,181.048165137615,129.5,0.7825,0.218
11,15,0.2,0.6,7.869201546947,7.89014165025726,8.60632998705867,8.77687355562892,0.74668320406611,1.06897033999191,235.081,166.5,233.903133903134,167,235.718027734977,166,0.351,0.649
12,15,0.2,0.6,9.12930371282201,9.09289491135,7.72712951838339,7.97970946303593,0.747908341339517,1.13411675139456,175.5475,122.5,161.623456790123,123.5,176.774755168662,122.5,0.081,0.919
13,15,0.2,0.6,10.2720621939465,10.25,6.96887311162563,7.20293355025675,0.713307784186282,1.12716552645030,111.1435,80,74.0714285714286,45.5,111.669878296146,81,0.014,0.986
14,15,0.2,0.6,11.3540797658180,11.3508891928865,6.29277584650681,6.5,0.79723816172237,1.18972813016350,73.588,53,38.5,30.5,73.7289156626506,53,0.004,0.996
15,15,0.2,0.6,12.3070504247152,12.3333333333333,5.81963971494725,5.96225071225071,0.904715369145753,1.18628979082635,50.871,36,49.3333333333333,43,50.8733099649474,36,0.0015,0.9985
10,16,0.2,0.6,6.24511724052708,6.38648401826484,10.7100593920404,10.7265647125460,0.804318981793237,0.910089756225617,154.7215,111,154.420765027322,111.5,157.958823529412,109.5,0.915,0.085
11,16,0.2,0.6,7.53368642876155,7.60714285714286,9.91260424610548,10.0036556603774,0.693940089339845,0.923318373191552,303.5705,219,297.801418439716,213,313.585499316005,225,0.6345,0.3655
12,16,0.2,0.6,8.84157648237765,8.83973155103844,9.04706652667108,9.1968621399177,0.59266790204894,0.943989868473531,332.4035,234,333.472602739726,229.5,332.10371318822,234.5,0.219,0.781
13,16,0.2,0.6,10.0555865844871,10.0253616975672,8.12623725032384,8.38184760223595,0.690141603956345,1.09713932591195,220.5085,151.5,200.729411764706,137,221.386422976501,152,0.0425,0.9575
14,16,0.2,0.6,11.1712935437014,11.1567362058881,7.46368330163871,7.63676588897828,0.688811235983985,1.07649845703340,133.101,96,131.823529411765,113,133.111951588502,96,0.0085,0.9915
15,16,0.2,0.6,12.2885633629194,12.2773109243697,6.68378217049478,6.90930735930736,0.810865129920779,1.22389547388221,83.0655,59,77,60,83.0776553106212,59,0.002,0.998
16,16,0.2,0.6,13.2430024021448,13.2689437428243,6.17267291111292,6.33333333333333,0.90797314692691,1.19349019229728,57.72,43,NaN,NA,57.72,43,0,1
10,17,0.2,0.6,5.98056636502274,6.12463017751479,11.860312630468,11.8854088522131,0.781268320527002,0.943245895004417,134.0605,96,134.116896375702,96,131.365853658537,70,0.9795,0.0205
11,17,0.2,0.6,7.22159130816615,7.33589819260198,11.1354456089265,11.1835970343193,0.730295334615694,0.826851076227394,295.2985,211.5,295.917640186916,212,291.618055555556,203,0.856,0.144
12,17,0.2,0.6,8.49576077727065,8.54715975914999,10.3624732532745,10.4359294362333,0.64067498614847,0.866975211514319,511.781,353.5,499.155897435897,342,523.911306042885,367,0.4875,0.513
13,17,0.2,0.6,9.77287166702332,9.7719649122807,9.45167673712738,9.6075203513282,0.554859434738279,0.926303338553593,440.654,316,417.530864197531,321,443.852020489471,315,0.1215,0.8785
14,17,0.2,0.6,11.0173895749421,10.9781364797138,8.56928544159736,8.80827317629179,0.596291639634980,1.05763598523600,260.366,185,245.390243902439,201,260.679428279735,184,0.0205,0.9795
15,17,0.2,0.6,12.1174690869084,12.1013133645928,7.84250829994386,8.03171665849947,0.667104607619756,1.10266906426690,156.1345,113,173,118,156.058262179809,113,0.0045,0.9955
16,17,0.2,0.6,13.2054916665068,13.2082769428022,7.14866835948268,7.3434726331361,0.750736534166548,1.15591175186922,99.9425,71,NaN,NA,99.9425,71,0,1
17,17,0.2,0.6,14.2315378623447,14.2642977291842,6.55588815126568,6.69595692807802,0.845162750426064,1.18397340433635,67.2485,48,NaN,NA,67.2485,48,0,1
10,18,0.2,0.6,5.68742052631589,5.81985954869201,12.9231759001873,12.9821506658716,0.820801181502417,0.986653098363512,100.9705,73,100.927923387097,73,106.25,65.5,0.992,0.008
11,18,0.2,0.6,6.92249939333904,7.05494371023005,12.3356227226077,12.3768653973388,0.73563857172823,0.809284380129932,244.5255,169,245.521282186022,169,224.989690721649,165,0.9515,0.0485
12,18,0.2,0.6,8.21446143748516,8.28360190277223,11.5758401630076,11.6088324922597,0.54580509045126,0.693666552484421,569.4405,382,572.355512067841,391,559.871520342612,361,0.7665,0.2335
13,18,0.2,0.6,9.49231138571682,9.50758949916328,10.7393406989515,10.8490424242424,0.500849779226581,0.7977367543846,792.206,563,792.870451237263,565,791.858339680122,562,0.3435,0.6565
14,18,0.2,0.6,10.7294400843893,10.7068924617818,9.8567420322439,10.0481240387711,0.475468227647618,0.949165553425522,543.893,355.5,604.8322147651,415,538.987574284171,353,0.0745,0.9255
15,18,0.2,0.6,11.8845242490713,11.8692753623188,9.11155250468639,9.28692337511306,0.513595428069323,0.92910842600147,318.5425,230,378.24,330,317.632085020243,228.5,0.0125,0.988
16,18,0.2,0.6,13.0416321501028,13.0194489976043,8.28326453474458,8.48613855950812,0.64567873290093,1.05640425129728,187.867,134.5,143.2,156,187.978947368421,134,0.0025,0.9975
17,18,0.2,0.6,14.1121383300833,14.1166426166426,7.52392232011839,7.7267316017316,0.743225119394118,1.19949303015134,116.225,82,NaN,NA,116.225,82,0,1
18,18,0.2,0.6,15.1263031989959,15.1606451612903,6.9235444084769,7.15505099562895,0.866600121460127,1.24719771846297,80.5195,58,NaN,NA,80.5195,58,0,1
10,19,0.2,0.6,5.4865194302342,5.61916847957457,13.9264694709468,14.0498563329968,0.845899144940296,1.08979524155297,83.5235,60.5,83.530591775326,60.5,81.1666666666667,53.5,0.997,0.003
11,19,0.2,0.6,6.63422001883665,6.76915736934821,13.5030251128291,13.5193221412734,0.741203182235027,0.889807614695173,199.438,133,199.527862208713,132,192.615384615385,167,0.987,0.013
12,19,0.2,0.6,7.90007886877654,8.0111234830336,12.8321850137009,12.8402158186641,0.591326560204047,0.635478373166774,526.1515,358,528.053026245313,355,499.458646616541,405,0.9335,0.0665
13,19,0.2,0.6,9.17057679344181,9.22348817538343,12.0454906602755,12.0685373137266,0.47841094034235,0.602073571379851,1072.819,758.5,1066.53215926493,752,1084.64985590778,765,0.653,0.347
14,19,0.2,0.6,10.4658101632371,10.4533605495789,11.1643876084914,11.2685757411992,0.378630308692795,0.732825506036739,1121.1545,780,1076.80424528302,742.5,1133.08629441624,789.5,0.212,0.788
15,19,0.2,0.6,11.6587621415470,11.6323445420147,10.2851143126146,10.4674940444171,0.437626330474514,0.896872445062689,655.106,446.5,526.583333333333,399,659.905601659751,450.5,0.036,0.964
16,19,0.2,0.6,12.8510466089167,12.8179471634333,9.46485426146752,9.69028213166144,0.506755375481767,1.02914624078350,376.967,259,424,347,376.635448136959,258,0.007,0.993
17,19,0.2,0.6,13.9323730595739,13.9410523703152,8.71669081044983,8.93009768009768,0.643430631577605,1.10552105523407,214.1805,145.5,7,7,214.284142071036,146,5e-04,0.9995
18,19,0.2,0.6,15.0720028567159,15.0905673274094,7.92547372151728,8.13962025316456,0.687426497714132,1.15524321075631,136.9945,100,NaN,NA,136.9945,100,0,1
19,19,0.2,0.6,16.0572608115871,16.1022727272727,7.35139407246283,7.53571428571429,0.790002731594361,1.19810660969991,92.1285,67,NaN,NA,92.1285,67,0,1
10,20,0.2,0.6,5.25925452967036,5.39105323793354,14.9960742371971,15.1422787738577,0.864478424406965,1.15191708867000,67.667,48,67.64032016008,48,121,121,0.9995,5e-04
11,20,0.2,0.6,6.4109507832845,6.54856736435684,14.5711435818721,14.6181018799272,0.755162552953625,0.882631038113194,157.7985,109,157.992477432297,109,93.3333333333333,55,0.997,0.003
12,20,0.2,0.6,7.60739069192973,7.72445604374594,13.9872862070771,13.9991438356164,0.658878036899226,0.722150230631961,384.0155,270,383.772936955407,269,393.673469387755,346,0.9755,0.0245
13,20,0.2,0.6,8.8925706321555,8.9600796812749,13.2700571003557,13.2710610418664,0.486431802891064,0.522579962695506,975.1515,688,961.180289855072,689,1062.78909090909,676,0.8625,0.1375
14,20,0.2,0.6,10.1607812115665,10.1816810988974,12.4306315206722,12.4928850592195,0.414977429869286,0.652463620346988,Inf,1275,1704.87395833333,1275,1793.46996124031,1255.5,0.48,0.516
15,20,0.2,0.6,11.3819100854682,11.3725952027294,11.6229756973031,11.7177032187670,0.375381671789492,0.649573252958309,Inf,999,1352.74324324324,798.5,1457.26366197183,1018,0.111,0.8875
16,20,0.2,0.6,12.5850020020997,12.5674595828705,10.7898668468489,10.9209779369221,0.408106664960324,0.747768974982408,797.4995,546.5,984.133333333333,646,793.20358056266,545,0.0225,0.9775
17,20,0.2,0.6,13.7748771528011,13.7493902439024,9.93362387304746,10.1175902474324,0.47033199793379,0.889626167739148,442.495,310.5,339,95,442.65047571357,311,0.0015,0.9985
18,20,0.2,0.6,14.8789533438127,14.8789646433171,9.16378861371735,9.3811922148912,0.556966890026076,1.06270720366793,261.023,186,324,232,260.928392588883,186,0.0015,0.9985
19,20,0.2,0.6,15.9969906216444,16.0174675819985,8.3782398407993,8.58278243294454,0.663001942041127,1.14480896933111,171.1025,120,NaN,NA,171.1025,120,0,1
20,20,0.2,0.6,16.9704239654422,17.0101517637408,7.7244843419624,7.9247641509434,0.809084512641753,1.22017155989984,108.514,77,NaN,NA,108.514,77,0,1
10,10,0.1,0.7,8.11657569567358,8.11429608127721,3.54135714210991,3.5,1.00130912474166,0.900494230680336,14.932,11,8.71428571428571,7,14.9538384345208,11,0.0035,0.9965
10,11,0.1,0.7,8.17927870809529,8.18181818181818,3.99652091179881,4,0.969016810591017,0.973358386408393,20.6165,16,14.6,10,20.6619647355164,16,0.0075,0.9925
11,11,0.1,0.7,9.05338295467065,9.07692307692308,3.79088536510412,3.75,1.00242891906394,0.951826450090529,16.667,13,13.5,13.5,16.6765295887663,13,0.003,0.997
10,12,0.1,0.7,8.17557751496745,8.18649193548387,4.69430394386479,4.8062851782364,0.8361965674653,1.09724306708097,33.807,25,29.4642857142857,18.5,33.8686612576065,25,0.014,0.986
11,12,0.1,0.7,9.09702681682363,9.11194653299916,4.29886608115377,4.32,0.939934026905144,1.04671009571921,23.3325,17,11.6666666666667,13,23.3500250375563,17,0.0015,0.9985
12,12,0.1,0.7,9.9867927792208,10.0351851851852,4.01435743795453,4,1.00869310961659,0.987751165169524,18.4085,15,NaN,NA,18.4085,15,0,1
10,13,0.1,0.7,8.15788702686895,8.13953488372093,5.54726519137644,5.72850122850123,0.751235153594712,1.12481118064622,54.35,39,58.3076923076923,35,54.2712901580826,40,0.0195,0.9805
11,13,0.1,0.7,9.12355039925172,9.125,5.00673054599163,5.11822947000582,0.84006242823062,1.10785801265717,35.8615,26,20.2,17,35.9798488664987,26,0.0075,0.9925
12,13,0.1,0.7,10.0685130666813,10.0659420289855,4.54656645895659,4.57979626485569,0.944604456633114,1.10095705149989,24.8235,18,13.5,13.5,24.8348348348348,18,0.001,0.999
13,13,0.1,0.7,10.9302018763874,10.9594520547945,4.29287771512101,4.26315789473684,1.03800123570746,1.04207845388927,20.634,16,13,13,20.6416416416416,16,0.001,0.999
10,14,0.1,0.7,8.11814022134547,8.09282051282051,6.51545407731841,6.76260593220339,0.688731284224551,1.15152003507959,92.463,67,95.4464285714286,68,92.3218634197988,67,0.056,0.9445
11,14,0.1,0.7,9.13518674065883,9.08248299319728,5.78761330341004,6,0.736674986261675,1.17504154885715,57.8365,40,50.9545454545455,33.5,57.9130434782609,41,0.011,0.989
12,14,0.1,0.7,10.1461587681267,10.1414922656961,5.24267723846458,5.37642267933591,0.82571881278134,1.14998944798163,39.9365,28,20.5,17,39.9949849548646,28,0.003,0.997
13,14,0.1,0.7,11.0094137079839,11.0284640171858,4.81363721981361,4.85410199556541,0.919858709855065,1.10141852710434,28.771,21.5,NaN,NA,28.771,21.5,0,1
14,14,0.1,0.7,11.8847694163105,11.9285714285714,4.5205421552717,4.51564027370479,1.06690060024981,1.04021310427246,22.553,17,NaN,NA,22.553,17,0,1
10,15,0.1,0.7,7.98988352868014,7.95395445134576,7.65207852664358,7.84226475279107,0.589061579429141,1.09472171212831,172.545,116,164.572072072072,109,173.535132096684,118,0.111,0.8895
11,15,0.1,0.7,9.06427799462258,9.05128339995792,6.77022854515173,7.0170526925304,0.653872476243816,1.18027607783473,103.58,72,74.7631578947368,42,104.138124362895,73,0.019,0.981
12,15,0.1,0.7,10.0620009332813,10.048900047824,6.13174008988137,6.35227272727273,0.70093251162497,1.16604896143145,67.563,48,55,41.5,67.5881763527054,48,0.002,0.998
13,15,0.1,0.7,11.0379694791515,11.0625,5.52234262891944,5.676944971537,0.792182561671842,1.14948890452305,45.143,32,14.4,13,45.2200501253133,33,0.0025,0.9975
14,15,0.1,0.7,11.9438773726524,12,5.0220090901264,5.10526315789474,0.923344519673452,1.15224564582130,31.0745,22,NaN,NA,31.0745,22,0,1
15,15,0.1,0.7,12.7671932181086,12.8421052631579,4.72090789978919,4.73684210526316,1.02826517671470,1.07314747333766,23.649,18,NaN,NA,23.649,18,0,1
10,16,0.1,0.7,7.81549330934899,7.82832080200501,8.85393209653174,9.02584692015362,0.532535778478227,0.965538663544075,303.799,203,302.276134122288,207,304.173360107095,201,0.2535,0.747
11,16,0.1,0.7,8.98783367517623,8.95799422131057,7.90575358204886,8.11454357506361,0.515298248393372,1.07350869756957,191.5345,133,161.96,113.5,193.091052631579,133,0.05,0.95
12,16,0.1,0.7,10.0621754419341,10.0383945322970,7.04200338735818,7.31089288021708,0.596926719624456,1.17373022290009,112.9775,78,128.473684210526,108,112.828874305906,77,0.0095,0.9905
13,16,0.1,0.7,11.0584550687845,11.0530333467256,6.38385566314543,6.59449404761905,0.710023953832558,1.17937010941832,68.9935,48,110,53,68.9318978467702,48,0.0015,0.9985
14,16,0.1,0.7,12.0282108379584,12.0506410256410,5.81927329559167,5.93649193548387,0.798556390949759,1.18828725497088,48.985,34,NaN,NA,48.985,34,0,1
15,16,0.1,0.7,12.9068789344232,12.9590301003344,5.32100062468275,5.375,0.915948889316203,1.17244493557510,34.4735,26,NaN,NA,34.4735,26,0,1
16,16,0.1,0.7,13.7695126122843,13.8571428571429,4.9879558260902,4.96875,1.01215851358280,1.15534431400097,26.91,21,NaN,NA,26.91,21,0,1
10,17,0.1,0.7,7.66678102216568,7.69167235172139,10.0647298774537,10.1750199474760,0.494214645489205,0.839679767137994,474.672,343.5,487.031512605042,344,463.191611058151,343,0.476,0.5245
11,17,0.1,0.7,8.83627144726267,8.82900516174537,9.11361436241363,9.30330250494114,0.53905600107093,0.975932177015523,355.477,241,369.793248945148,223,353.552467385139,243,0.1185,0.8815
12,17,0.1,0.7,9.95254291790338,9.91679487179487,8.18222658999956,8.43467532467533,0.543286490226379,1.10260257141454,206.467,142,214.361702127660,165,206.277009728623,142,0.0235,0.9765
13,17,0.1,0.7,11.0081931006424,11.0113695090439,7.3959266624766,7.61368421052632,0.572809947292569,1.11383814665753,124.412,86.5,65.1428571428571,41,124.620170597090,87,0.0035,0.9965
14,17,0.1,0.7,12.0428489672846,12.0370370370370,6.67736932423344,6.8717719596104,0.730703974827678,1.18597751832253,78.03,56,40.5,40.5,78.0675675675676,56,0.001,0.999
15,17,0.1,0.7,12.9531480912008,12.9812202433433,6.04705175051716,6.2,0.821874740865931,1.19155408171155,51.5105,37,NaN,NA,51.5105,37,0,1
16,17,0.1,0.7,13.8491267765056,13.9135109864423,5.61931974119168,5.719375,0.935269872441665,1.18196563100078,39.45,30,NaN,NA,39.45,30,0,1
