"l1","l2","a11","a12","a21","a22","N1","N2","E1","S1","E2","S2","Rare","Asy","cor","meanN1","medN1","meanN2","medN2","sdN1","sdN2","MTC","medTC","MTP1","medTP1","MTP2","medTP2","Ext1","Ext2"
12,12,0.7,0.7,0.3,0.9,5.23,10.47,1,1.25,1,2.1,0.33,-0.84,2.22,5.53963474301492,5.48137931034483,9.7105541728507,9.73993558776167,1.63435256406988,1.24151055013682,29.745,22,29.7296466973886,22,30.3829787234043,24,0.9765,0.0235
11,13,0.7,0.7,0.3,0.9,1.42,12.85,0.84,1.25,1.18,2.08,0.09,-0.82,4.74,4.20477029546826,4.07692307692308,10.8881828472051,10.9309523809524,1.20087484494935,1.26373001009903,15.101,13,15.1011517275914,13,15,12,0.9985,0.0015
12,13,0.7,0.7,0.3,0.9,3.57,12.14,0.92,1.25,1.08,2.1,0.22,-0.84,3.64,4.90530460377364,4.83333333333333,10.8738110972204,10.875,1.41214342735587,1.16792514412412,21.6965,17,21.7184368737475,17,10.75,10.5,0.998,0.002
13,13,0.7,0.7,0.3,0.9,5.71,11.42,1,1.25,1,2.11,0.33,-0.85,2.45,5.91568177232154,5.94543650793651,10.7086143730299,10.7530487804878,1.66984773883168,1.19697850855547,35.278,27,35.430534351145,27,26.7142857142857,19,0.9825,0.0175
12,14,0.7,0.7,0.3,0.9,1.9,13.8,0.85,1.26,1.16,2.1,0.12,-0.84,4.99,4.49481926158164,4.36038961038961,11.8446156968333,11.875,1.31471399777688,1.26113481971039,16.676,14,16.6798399199600,14,9,9,0.9995,5e-04
13,14,0.7,0.7,0.3,0.9,4.04,13.09,0.92,1.26,1.07,2.11,0.23,-0.85,3.84,5.23087802083272,5.18181818181818,11.8517097242827,11.8688172043011,1.53866405676446,1.22463090533194,23.719,19,23.7062656641604,19,28.8,18,0.9975,0.0025
14,14,0.7,0.7,0.3,0.9,6.19,12.38,1,1.26,1,2.13,0.33,-0.87,2.69,6.32839227698257,6.3361581920904,11.6551608164478,11.6541958041958,1.68216040601982,1.16187050630033,38.2265,29,38.2540404040404,29,35.5,29,0.99,0.01
16,12,1.5,0.1,0.1,0.1,2.85,107.14,1.33,1,0.75,8,0.02,-7,365.01,4.40505662273684,4.33333333333333,87.4155667130216,89,0.918256336335578,9.8503004076305,15.973,13,15.973,13,NaN,NA,1,0
17,12,1.5,0.1,0.1,0.1,3.57,106.42,1.41,1,0.7,8.22,0.03,-7.22,371.28,4.61676970821826,4.54356060606061,89.9652828028883,91.7018518518519,0.939774703773956,9.25629111352256,19.5065,16,19.5065,16,NaN,NA,1,0
18,12,1.5,0.1,0.1,0.1,4.28,105.71,1.5,1,0.66,8.43,0.03,-7.43,376.81,4.84697758416981,4.78416149068323,91.9191271051577,93.9497549019608,0.91299261715992,8.70854942792782,24.191,19,24.191,19,NaN,NA,1,0
19,12,1.5,0.1,0.1,0.1,5,105,1.58,1,0.63,8.63,0.04,-7.63,381.5,5.24129482359347,5.21483516483516,93.4318793074314,95.555,0.951085670582333,8.256490160797,31.7585,24,31.7585,24,NaN,NA,1,0
20,12,1.5,0.1,0.1,0.1,5.71,104.28,1.66,1,0.6,8.82,0.05,-7.82,385.4,5.60047273939977,5.55555555555556,94.800997623708,97.0195644149132,0.895214357184232,7.70964395279226,40.684,30,40.684,30,NaN,NA,1,0
15,13,1.5,0.1,0.1,0.1,1.42,118.57,1.15,1,0.86,7.75,0.01,-6.75,395.38,4.08872762057310,4,91.137758251488,92.4166666666667,0.894461540713074,11.2284494986129,11.59,10,11.59,10,NaN,NA,1,0
16,13,1.5,0.1,0.1,0.1,2.14,117.85,1.23,1,0.81,8,0.01,-7,404.98,4.25877010554352,4.17028985507246,94.0416809276341,95.458041958042,0.941487914751565,10.7038430095350,13.7475,12,13.7475,12,NaN,NA,1,0
17,13,1.5,0.1,0.1,0.1,2.85,117.14,1.3,1,0.76,8.22,0.02,-7.22,412.58,4.50886935772381,4.43167701863354,96.1025826461858,97.7417582417582,0.923696589122086,10.2455219283001,15.8475,13,15.8475,13,NaN,NA,1,0
18,13,1.5,0.1,0.1,0.1,3.57,116.42,1.38,1,0.72,8.43,0.02,-7.43,419.23,4.7373301835541,4.66666666666667,98.2970780510241,100.258333333333,0.960947460788376,9.92872081822269,19.23,16,19.23,16,NaN,NA,1,0
19,13,1.5,0.1,0.1,0.1,4.28,115.71,1.46,1,0.68,8.63,0.03,-7.63,425.1,5.03046711083316,4.94736842105263,100.310604631001,102.466063348416,0.964954972470519,9.95915588538892,24.277,19,24.277,19,NaN,NA,1,0
20,13,1.5,0.1,0.1,0.1,5,115,1.53,1,0.65,8.82,0.04,-7.82,430.1,5.32627277486368,5.28571428571429,102.403470699276,104.755,0.95609919449242,9.02663057322009,31.164,24,31.164,24,NaN,NA,1,0
16,14,1.5,0.1,0.1,0.1,1.42,128.57,1.14,1,0.87,8,0.01,-7,445.02,4.19283013194074,4.125,100.059647701820,101.449494949495,0.957523737484203,11.4195101346993,11.7925,10,11.7925,10,NaN,NA,1,0
17,14,1.5,0.1,0.1,0.1,2.14,127.85,1.21,1,0.82,8.22,0.01,-7.22,453.81,4.44826416536176,4.37715517241379,102.216534501089,103.713636363636,0.944361234320524,11.3786263275201,13.7675,12,13.7675,12,NaN,NA,1,0
18,14,1.5,0.1,0.1,0.1,2.85,127.14,1.28,1,0.77,8.43,0.02,-7.43,461.73,4.64681970477411,4.58114035087719,104.494083320846,106.408333333333,0.973010768258325,10.9250947984594,16.045,13,16.045,13,NaN,NA,1,0
19,14,1.5,0.1,0.1,0.1,3.57,126.42,1.35,1,0.73,8.63,0.02,-7.63,468.67,4.8812782385294,4.83333333333333,106.850531767081,108.651086956522,0.979876825128533,10.3493392891134,19.113,16,19.113,16,NaN,NA,1,0
20,14,1.5,0.1,0.1,0.1,4.28,125.71,1.42,1,0.7,8.82,0.03,-7.82,474.79,5.14055922145933,5.0790625,109.130455702145,111.51,1.00658496732393,10.2401203639985,23.9615,19,23.9615,19,NaN,NA,1,0
17,15,1.5,0.1,0.1,0.1,1.42,138.57,1.13,1,0.88,8.22,0.01,-7.22,495.11,4.3933516341087,4.29411764705882,108.680883523782,110.095454545455,0.977096315688205,12.3433898525852,12.337,11,12.337,11,NaN,NA,1,0
18,15,1.5,0.1,0.1,0.1,2.14,137.85,1.2,1,0.83,8.43,0.01,-7.43,504.16,4.53737473788892,4.42857142857143,111.536452465314,113,0.972242365041624,11.5697260381453,14.284,12,14.284,12,NaN,NA,1,0
19,15,1.5,0.1,0.1,0.1,2.85,137.14,1.26,1,0.78,8.63,0.02,-7.63,512.31,4.79391332398381,4.71130952380952,113.288356039020,115.038461538462,0.997724789968138,11.5281192472007,16.27,14,16.27,14,NaN,NA,1,0
20,15,1.5,0.1,0.1,0.1,3.57,136.42,1.33,1,0.75,8.82,0.02,-7.82,519.44,5.0464692071793,4.94117647058824,115.768671622793,117.858333333333,1.02493894239292,11.0274080148296,19.5535,16,19.5535,16,NaN,NA,1,0
18,16,1.5,0.1,0.1,0.1,1.42,148.57,1.12,1,0.88,8.43,0.00946729781985466,-7.43,546.66,4.50319926711321,4.42857142857143,117.481852151779,118.894444444444,0.98079326221605,12.7214215078567,12.647,11,12.647,11,NaN,NA,1,0
19,16,1.5,0.1,0.1,0.1,2.14,147.85,1.18,1,0.84,8.63,0.01,-7.63,555.88,4.7096571660939,4.63636363636364,119.697576796436,121.777777777778,1.00174362432844,12.2145836801803,14.2305,12,14.2305,12,NaN,NA,1,0
20,16,1.5,0.1,0.1,0.1,2.85,147.14,1.25,1,0.8,8.82,0.01,-7.82,564.17,4.90853336284574,4.82085561497326,121.780048032452,123.6,1.05386341668118,11.9975086079703,16.4115,14,16.4115,14,NaN,NA,1,0
19,17,1.5,0.1,0.1,0.1,1.42,158.57,1.11,1,0.89,8.63,0.00887555472217014,-7.63,599.52,4.71024796836484,4.66666666666667,125.926321823643,127.480769230769,1.03236590034304,13.1445164646005,12.81,11,12.81,11,NaN,NA,1,0
20,17,1.5,0.1,0.1,0.1,2.14,157.85,1.17,1,0.85,8.82,0.01,-7.82,608.82,4.88036210961079,4.81101190476191,128.198938223026,130.316666666667,1.07543280156065,13.1070276618004,14.4715,12,14.4715,12,NaN,NA,1,0
20,18,1.5,0.1,0.1,0.1,1.42,168.57,1.11,1,0.9,8.82,0.00835343255485617,-7.82,653.55,4.84234530624431,4.76923076923077,134.192587052913,135.679487179487,1.05595462566942,13.9981691020018,13.068,11,13.068,11,NaN,NA,1,0
13,11,2,0.1,0.1,0.1,1.05,98.94,1.18,1,0.84,8.12,0.01,-7.12,348.48,3.23639510567449,3.16666666666667,71.3680013223733,72.5714285714286,0.717777465477207,11.6434212688721,9.275,8,9.275,8,NaN,NA,1,0
14,11,2,0.1,0.1,0.1,1.57,98.42,1.27,1,0.78,8.48,0.01,-7.48,362.21,3.40679703994261,3.33333333333333,73.6293934125713,75.1339285714286,0.753206913358546,11.0071651920536,10.487,9,10.487,9,NaN,NA,1,0
15,11,2,0.1,0.1,0.1,2.1,97.89,1.36,1,0.73,8.82,0.02,-7.82,374.53,3.56435749344432,3.5,75.6142603131134,77.2863636363636,0.766675875733229,10.8889155208241,12.087,10,12.087,10,NaN,NA,1,0
16,11,2,0.1,0.1,0.1,2.63,97.36,1.45,1,0.68,9.14,0.02,-8.14,385.55,3.76423552764211,3.68301435406699,77.6508233724478,79.3636363636364,0.796435864845407,10.4266905891574,14.0815,12,14.0815,12,NaN,NA,1,0
17,11,2,0.1,0.1,0.1,3.15,96.84,1.54,1,0.64,9.44,0.03,-8.44,395.37,3.96772309929160,3.89473684210526,79.1486780482784,81.3571428571429,0.782928566831432,10.2680341433922,16.8225,13,16.8225,13,NaN,NA,1,0
18,11,2,0.1,0.1,0.1,3.68,96.31,1.63,1,0.61,9.72,0.03,-8.72,403.86,4.18590493461613,4.14852941176471,81.332535784744,83.2803921568627,0.799090216974317,9.23834353880692,20.0515,16,20.0515,16,NaN,NA,1,0
19,11,2,0.1,0.1,0.1,4.21,95.78,1.72,1,0.57,10,0.04,-9,412.06,4.4315500192733,4.4068287037037,83.2947518286187,85.6055555555556,0.773366137240577,8.61473566109523,24.973,20,24.973,20,NaN,NA,1,0
20,11,2,0.1,0.1,0.1,4.73,95.26,1.81,1,0.55,10.25,0.04,-9.25,418.7,4.7322082777968,4.72150072150072,84.8936248676265,87.4,0.777734861022647,8.17290970826394,33.179,25,33.179,25,NaN,NA,1,0
14,12,2,0.1,0.1,0.1,1.05,108.94,1.16,1,0.85,8.48,0.0095463223929448,-7.48,403.5,3.37851575454700,3.28571428571429,79.7761890580595,81.625,0.789369999096174,12.1088070015996,9.602,8,9.602,8,NaN,NA,1,0
15,12,2,0.1,0.1,0.1,1.57,108.42,1.25,1,0.8,8.82,0.01,-7.82,417.78,3.5224173784311,3.44444444444444,81.7486211622035,83.436507936508,0.777922860240882,12.0112457850643,10.7925,9,10.7925,9,NaN,NA,1,0
16,12,2,0.1,0.1,0.1,2.1,107.89,1.33,1,0.75,9.14,0.01,-8.14,430.56,3.71141081320580,3.66666666666667,84.0601634661505,85.6306818181818,0.799652134702566,11.3485425270881,12.227,10,12.227,10,NaN,NA,1,0
17,12,2,0.1,0.1,0.1,2.63,107.36,1.41,1,0.7,9.44,0.02,-8.44,441.96,3.85872644088552,3.77777777777778,86.4586532595762,88.4083333333333,0.799367127074877,10.7850057130529,14.3325,12,14.3325,12,NaN,NA,1,0
18,12,2,0.1,0.1,0.1,3.15,106.84,1.5,1,0.66,9.72,0.02,-8.72,452.08,4.04992399998791,4,88.3253920199314,90.5131578947368,0.818963869072165,10.6369025054492,17.214,14,17.214,14,NaN,NA,1,0
19,12,2,0.1,0.1,0.1,3.68,106.31,1.58,1,0.63,10,0.03,-9,461.83,4.27748987739932,4.25,90.1439394349195,92.2792207792208,0.818589415083525,9.922117641494,20.266,16,20.266,16,NaN,NA,1,0
20,12,2,0.1,0.1,0.1,4.21,105.78,1.66,1,0.6,10.25,0.03,-9.25,469.76,4.54102138668351,4.5,91.7304710303501,94.1520737327189,0.832127453546483,9.61323496087939,25.037,19,25.037,19,NaN,NA,1,0
15,13,2,0.1,0.1,0.1,1.05,118.94,1.15,1,0.86,8.82,0.00875072922743562,-7.82,460.94,3.49989168298751,3.44444444444444,87.8136756844357,89.5555555555556,0.769336364083751,12.3272025795826,9.6945,8,9.6945,8,NaN,NA,1,0
16,13,2,0.1,0.1,0.1,1.57,118.42,1.23,1,0.81,9.14,0.01,-8.14,475.57,3.65455890818211,3.6,89.8251570418581,91.2111111111111,0.815913433055459,12.2163587852607,10.786,9,10.786,9,NaN,NA,1,0
17,13,2,0.1,0.1,0.1,2.1,117.89,1.3,1,0.76,9.44,0.01,-8.44,488.63,3.80024292567731,3.71428571428571,92.0096268217949,94,0.806210150038027,12.0348364182854,12.1925,10,12.1925,10,NaN,NA,1,0
18,13,2,0.1,0.1,0.1,2.63,117.36,1.38,1,0.72,9.72,0.02,-8.72,500.22,3.9724997004738,3.89087301587302,93.993584251897,95.8257575757576,0.856377424608492,11.8639204878826,14.267,12,14.267,12,NaN,NA,1,0
19,13,2,0.1,0.1,0.1,3.15,116.84,1.46,1,0.68,10,0.02,-9,511.6,4.18829313679089,4.125,96.52527416439,98.3846153846154,0.850239390959663,10.9011843454060,16.565,13,16.565,13,NaN,NA,1,0
20,13,2,0.1,0.1,0.1,3.68,116.31,1.53,1,0.65,10.25,0.03,-9.25,520.91,4.38113975656737,4.32200460829493,98.6656674727902,101.279220779221,0.866716729229071,10.7442152542768,19.8925,16,19.8925,16,NaN,NA,1,0
16,14,2,0.1,0.1,0.1,1.05,128.94,1.14,1,0.87,9.14,0.00807754442649435,-8.14,520.51,3.60322631462097,3.5,96.4662232219835,98.1714285714286,0.829691312981664,13.2354699312627,10.055,9,10.055,9,NaN,NA,1,0
17,14,2,0.1,0.1,0.1,1.57,128.42,1.21,1,0.82,9.44,0.01,-8.44,535.3,3.79493567967831,3.75,99.0020897915085,101.105555555556,0.820438601447794,12.7079028769487,11.383,10,11.383,10,NaN,NA,1,0
18,14,2,0.1,0.1,0.1,2.1,127.89,1.28,1,0.77,9.72,0.01,-8.72,548.44,3.94023687551564,3.88888888888889,100.611604449934,102,0.848822121265428,12.7177821654435,12.745,11,12.745,11,NaN,NA,1,0
19,14,2,0.1,0.1,0.1,2.63,127.36,1.35,1,0.73,10,0.02,-9,561.28,4.11213496987626,4.0465367965368,103.225377368468,105.116666666667,0.875909435498868,12.0744119189845,14.7295,12,14.7295,12,NaN,NA,1,0
20,14,2,0.1,0.1,0.1,3.15,126.84,1.42,1,0.7,10.25,0.02,-9.25,572.06,4.28773020689278,4.21428571428571,104.969780288340,106.96875,0.893948065309884,11.7689775961645,16.6835,13,16.6835,13,NaN,NA,1,0
17,15,2,0.1,0.1,0.1,1.05,138.94,1.13,1,0.88,9.44,0.00750053575255375,-8.44,581.89,3.74785841126874,3.6875,104.633765469142,105.894444444444,0.84705766390914,13.6229403943259,10.254,9,10.254,9,NaN,NA,1,0
18,15,2,0.1,0.1,0.1,1.57,138.42,1.2,1,0.83,9.72,0.01,-8.72,596.66,3.88977596836877,3.77777777777778,107.096294575796,109.095454545455,0.874805838103275,13.3091414606351,11.475,10,11.475,10,NaN,NA,1,0
19,15,2,0.1,0.1,0.1,2.1,137.89,1.26,1,0.78,10,0.01,-9,611.05,4.05326970867549,4,109.891050513670,111.713636363636,0.86304423147744,12.6461429172730,13.0895,11,13.0895,11,NaN,NA,1,0
20,15,2,0.1,0.1,0.1,2.63,137.36,1.33,1,0.75,10.25,0.01,-9.25,623.12,4.19860904713113,4.13118279569892,111.66548316793,113.666666666667,0.895448252487755,12.4562714438260,14.602,12,14.602,12,NaN,NA,1,0
18,16,2,0.1,0.1,0.1,1.05,148.94,1.12,1,0.88,9.72,0.00700046669777985,-8.72,644.8,3.86236131000003,3.8,113.294544393166,115,0.862165028012118,14.1634435284034,10.429,9,10.429,9,NaN,NA,1,0
19,16,2,0.1,0.1,0.1,1.57,148.42,1.18,1,0.84,10,0.01,-9,660.82,4.04394812168044,4,115.094307685435,116.569444444444,0.884075181764506,14.2728990709973,11.5985,10,11.5985,10,NaN,NA,1,0
20,16,2,0.1,0.1,0.1,2.1,147.89,1.25,1,0.8,10.25,0.01,-9.25,674.27,4.16940492524634,4.09090909090909,117.519340884256,119.5,0.876497271619756,14.1446628857752,12.939,11,12.939,11,NaN,NA,1,0
19,17,2,0.1,0.1,0.1,1.05,158.94,1.11,1,0.89,10,0.00656291018188637,-9,710.5,3.98372424451788,3.91666666666667,121.548470076783,123.725,0.880111619911978,14.5753812098627,10.6295,9,10.6295,9,NaN,NA,1,0
20,17,2,0.1,0.1,0.1,1.57,158.42,1.17,1,0.85,10.25,0.00981311331958248,-9.25,725.43,4.12691688863549,4,123.907950922031,125.713636363636,0.918167538006132,14.1868618189932,11.81,10,11.81,10,NaN,NA,1,0
20,18,2,0.1,0.1,0.1,1.05,168.94,1.11,1,0.9,10.25,0.00617683393140773,-9.25,776.49,4.14337406279173,4.07142857142857,130.169015650988,131.894444444444,0.892557548861936,15.0275136015152,10.8525,10,10.8525,10,NaN,NA,1,0
14,11,2.5,0.1,0.1,0.1,1.25,98.75,1.27,1,0.78,9.21,0.01,-8.21,400.23,3.01621701084020,3,70.1275159516238,72.125,0.662323786621427,13.1717665060597,8.924,8,8.924,8,NaN,NA,1,0
15,11,2.5,0.1,0.1,0.1,1.66,98.33,1.36,1,0.73,9.61,0.01,-8.61,416.16,3.16223132036412,3.11111111111111,73.0189629905927,75.05,0.694488371069422,12.3282240906976,10.271,9,10.271,9,NaN,NA,1,0
16,11,2.5,0.1,0.1,0.1,2.08,97.91,1.45,1,0.68,10,0.02,-9,431.23,3.32812972690816,3.28571428571429,74.5367715760952,76.4083333333333,0.732791151543957,11.3071977489259,11.2025,10,11.2025,10,NaN,NA,1,0
17,11,2.5,0.1,0.1,0.1,2.5,97.5,1.54,1,0.64,10.36,0.02,-9.36,444.6,3.45078210336794,3.4,76.660041937234,78.5555555555556,0.708193079330529,11.0775716278631,13.137,11,13.137,11,NaN,NA,1,0
18,11,2.5,0.1,0.1,0.1,2.91,97.08,1.63,1,0.61,10.71,0.02,-9.71,457.19,3.63951602413068,3.6,78.3830135491644,80.5,0.73350245804161,10.9560391192068,15.3255,12,15.3255,12,NaN,NA,1,0
19,11,2.5,0.1,0.1,0.1,3.33,96.66,1.72,1,0.57,11.04,0.03,-10.04,468.51,3.79276505366173,3.75,80.0506172324987,82.6666666666667,0.736806500137678,10.3933704805238,17.709,14,17.709,14,NaN,NA,1,0
20,11,2.5,0.1,0.1,0.1,3.75,96.25,1.81,1,0.55,11.36,0.03,-10.36,479.15,4.03101663236061,4,82.0118007769704,84.555,0.74511798899149,9.77779241555314,22.297,17,22.297,17,NaN,NA,1,0
15,12,2.5,0.1,0.1,0.1,1.25,108.75,1.25,1,0.8,9.61,0.01,-8.61,462.78,3.14459784656624,3.09090909090909,78.9803109293756,80.875,0.688389548012574,12.7948156432124,9.252,8,9.252,8,NaN,NA,1,0
16,12,2.5,0.1,0.1,0.1,1.66,108.33,1.33,1,0.75,10,0.01,-9,480.01,3.24995762743189,3.2,80.3924156451693,81.6666666666667,0.71899154924005,12.4523052307188,10.0245,9,10.0245,9,NaN,NA,1,0
17,12,2.5,0.1,0.1,0.1,2.08,107.91,1.41,1,0.7,10.36,0.01,-9.36,495.28,3.39517607384303,3.30769230769231,83.5789285646138,85.5777777777778,0.73357614342523,11.7373333122413,11.824,10,11.824,10,NaN,NA,1,0
18,12,2.5,0.1,0.1,0.1,2.5,107.5,1.5,1,0.66,10.71,0.02,-9.71,509.77,3.55165707657292,3.5,84.6214426521862,87,0.739210059965446,12.7230198277144,13.397,11,13.397,11,NaN,NA,1,0
19,12,2.5,0.1,0.1,0.1,2.91,107.08,1.58,1,0.63,11.04,0.02,-10.04,522.93,3.74264523778412,3.70185185185185,86.9509979302115,89,0.758745424275066,11.2901953220947,15.442,13,15.442,13,NaN,NA,1,0
20,12,2.5,0.1,0.1,0.1,3.33,106.66,1.66,1,0.6,11.36,0.03,-10.36,535.24,3.88400754829586,3.84615384615385,89.3256916396343,92.0527777777778,0.734647485462063,10.6562988185740,18.5315,15,18.5315,15,NaN,NA,1,0
16,13,2.5,0.1,0.1,0.1,1.25,118.75,1.23,1,0.81,10,0.01,-9,528.75,3.24373571059848,3.19523809523810,86.7923437124601,88.8660714285714,0.733061969040208,13.9381945016863,9.436,8,9.436,8,NaN,NA,1,0
17,13,2.5,0.1,0.1,0.1,1.66,118.33,1.3,1,0.76,10.36,0.01,-9.36,546.01,3.36636058815852,3.28571428571429,89.0858441867645,91.3875,0.74866240589937,13.7521497274710,10.5935,9,10.5935,9,NaN,NA,1,0
18,13,2.5,0.1,0.1,0.1,2.08,117.91,1.38,1,0.72,10.71,0.01,-9.71,562.35,3.49959788757770,3.42857142857143,91.1687968958069,93.0954545454545,0.765654422592237,12.7698687122802,11.706,10,11.706,10,NaN,NA,1,0
19,13,2.5,0.1,0.1,0.1,2.5,117.5,1.46,1,0.68,11.04,0.02,-10.04,577.3,3.65849085219579,3.6,93.3994551019755,95.6363636363636,0.79501467617244,12.4565543514252,13.417,11,13.417,11,NaN,NA,1,0
20,13,2.5,0.1,0.1,0.1,2.91,117.08,1.53,1,0.65,11.36,0.02,-10.36,591.4,3.80132882248913,3.72727272727273,95.324074486108,98,0.790657569399334,11.9878038235416,15.2865,13,15.2865,13,NaN,NA,1,0
17,14,2.5,0.1,0.1,0.1,1.25,128.75,1.21,1,0.82,10.36,0.00961538461538462,-9.36,596.7,3.35559585155012,3.28571428571429,95.1002601448268,97.3166666666667,0.749555329725332,14.5169146467357,9.741,9,9.741,9,NaN,NA,1,0
18,14,2.5,0.1,0.1,0.1,1.66,128.33,1.28,1,0.77,10.71,0.01,-9.71,614.98,3.45076819416476,3.38461538461538,97.144709226959,99.2792207792208,0.784845621501379,14.1808682707396,10.797,9,10.797,9,NaN,NA,1,0
19,14,2.5,0.1,0.1,0.1,2.08,127.91,1.35,1,0.73,11.04,0.01,-10.04,631.66,3.63984110246199,3.58333333333333,99.8982829479414,101.759615384615,0.772074638057025,13.1189275305727,12.1295,10,12.1295,10,NaN,NA,1,0
20,14,2.5,0.1,0.1,0.1,2.5,127.5,1.42,1,0.7,11.36,0.01,-10.36,647.5,3.72487290284598,3.66666666666667,101.465604490145,103.527777777778,0.79695420196326,13.1528236409481,13.636,11,13.636,11,NaN,NA,1,0
18,15,2.5,0.1,0.1,0.1,1.25,138.75,1.2,1,0.83,10.71,0.00892857142857143,-9.71,667.56,3.43783447448929,3.36363636363636,104.504885375415,106.211111111111,0.777059184658049,14.3782637960359,10.179,9,10.179,9,NaN,NA,1,0
19,15,2.5,0.1,0.1,0.1,1.66,138.33,1.26,1,0.78,11.04,0.01,-10.04,686.08,3.58214012587427,3.5266106442577,105.120332066901,106.95,0.80092291307192,14.7276599282631,10.6735,9,10.6735,9,NaN,NA,1,0
20,15,2.5,0.1,0.1,0.1,2.08,137.91,1.33,1,0.75,11.36,0.01,-10.36,703.59,3.71901599329051,3.66666666666667,107.810256298678,110.111111111111,0.79872006723164,14.1494485301027,12.0535,10,12.0535,10,NaN,NA,1,0
13,15,0.7,0.7,0.3,0.9,2.38,14.76,0.86,1.26,1.15,2.11,0.13,-0.85,5.26,4.83702606441953,4.73798627002288,12.7909468885522,12.8830369357045,1.40021885660695,1.28811449135983,18.3125,15,18.3201600800400,15,3,3,0.9995,5e-04
14,15,0.7,0.7,0.3,0.9,4.52,14.04,0.93,1.26,1.07,2.13,0.24,-0.86,4.14,5.62796987759367,5.58333333333333,12.8134186819451,12.875,1.58517184176288,1.25732437851714,26.403,20,26.4307923771314,20,17.1666666666667,16,0.997,0.003
15,15,0.7,0.7,0.3,0.9,6.66,13.33,1,1.26,1,2.14,0.33,-0.88,2.93,6.69674449780721,6.755,12.6404002595931,12.6666666666667,1.76067425207774,1.18593844902967,42.6275,32,42.5221327967807,32,60.0833333333333,41,0.994,0.006
14,16,0.7,0.7,0.3,0.9,2.85,15.71,0.87,1.26,1.14,2.13,0.15,-0.86,5.59,5.09122541568717,5,13.8033335243687,13.8768939393939,1.39001773703460,1.27754534250196,20.441,17,20.441,17,NaN,NA,1,0
15,16,0.7,0.7,0.3,0.9,5,15,0.93,1.26,1.06,2.14,0.25,-0.87,4.4,5.93551704556797,5.90538812785388,13.7744065388644,13.8242647058824,1.60526825049914,1.21197240486110,29.0895,23,29.0980490245123,23,12,12,0.9995,5e-04
16,16,0.7,0.7,0.3,0.9,7.14,14.28,1,1.26,1,2.15,0.33,-0.89,3.17,7.01158314034463,7.15031897926635,13.6224569372396,13.6315789473684,1.82464462271314,1.19328152435104,46.2055,33,46.2463622679378,33,34.5714285714286,18,0.9965,0.0035
14,17,0.7,0.7,0.3,0.9,1.19,17.38,0.82,1.26,1.21,2.13,0.06,-0.86,7.04,4.81244773026155,4.73257211538461,14.7631287350975,14.8722826086957,1.30582045731461,1.38535826140543,16.2995,14,16.3016508254127,14,12,12,0.9995,5e-04
15,17,0.7,0.7,0.3,0.9,3.33,16.66,0.88,1.26,1.13,2.14,0.16,-0.87,5.86,5.39639042387017,5.3,14.7896501082684,14.8386996904025,1.49717729906515,1.33709592197183,22.015,18,22.015,18,NaN,NA,1,0
16,17,0.7,0.7,0.3,0.9,5.47,15.95,0.94,1.26,1.06,2.15,0.25,-0.88,4.66,6.2467830844044,6.2639303482587,14.7939745382989,14.8181818181818,1.65780003198806,1.21672575505738,31.69,25,31.7017017017017,25,20,20,0.999,0.001
17,17,0.7,0.7,0.3,0.9,7.61,15.23,1,1.26,1,2.16,0.33,-0.89,3.42,7.33342452379206,7.4733893557423,14.6451183044609,14.6871234939759,1.83343436479049,1.15322764619667,49.4995,37,49.5072536268134,37,34,34,0.9995,5e-04
15,18,0.7,0.7,0.3,0.9,1.66,18.33,0.83,1.26,1.2,2.14,0.08,-0.87,7.33,5.05671143046254,4.8765243902439,15.7971379222366,15.9090909090909,1.40767553573822,1.39853740659852,18.1855,15,18.1855,15,NaN,NA,1,0
16,18,0.7,0.7,0.3,0.9,3.8,17.61,0.88,1.26,1.12,2.15,0.17,-0.88,6.14,5.71976583489646,5.69230769230769,15.8407193610430,15.8888888888889,1.52577046490979,1.27983735897605,23.5245,19,23.5245,19,NaN,NA,1,0
17,18,0.7,0.7,0.3,0.9,5.95,16.9,0.94,1.26,1.05,2.16,0.26,-0.89,4.92,6.61047821702118,6.62147540983607,15.7660807481287,15.7817460317460,1.67259603444414,1.22220422361765,35.1725,27,35.1780890445223,27,24,24,0.9995,5e-04
18,18,0.7,0.7,0.3,0.9,8.09,16.19,1,1.26,1,2.17,0.33,-0.9,3.68,7.73169151436281,7.8,15.6117657922393,15.6216216216216,1.82318681131451,1.11120021941441,56.644,42,56.644,42,NaN,NA,1,0
16,19,0.7,0.7,0.3,0.9,2.14,19.28,0.84,1.26,1.18,2.15,0.09,-0.88,7.62,5.33997333982998,5.25,16.7397483238122,16.8289198606272,1.3995156941139,1.41661280230445,19.173,16,19.173,16,NaN,NA,1,0
17,19,0.7,0.7,0.3,0.9,4.28,18.57,0.89,1.26,1.11,2.16,0.18,-0.89,6.43,6.00450610144495,5.91885964912281,16.8434457561443,16.9152298850575,1.60107579678695,1.31014059919323,26.698,21,26.698,21,NaN,NA,1,0
18,19,0.7,0.7,0.3,0.9,6.42,17.85,0.94,1.26,1.05,2.17,0.26,-0.9,5.2,6.8547989313876,6.92582417582418,16.8124882872558,16.8480769230769,1.70458143429432,1.21484942193743,37.6425,29,37.6425,29,NaN,NA,1,0
