"l1","l2","a11","a12","a21","a22","N1","N2","E1","S1","E2","S2","Rare","Asy","cor","meanN1","medN1","meanN2","medN2","sdN1","sdN2","MTC","medTC","MTP1","medTP1","MTP2","medTP2","Ext1","Ext2"
18,17,2.5,0.1,0.5,0.9,6.22,14.31,1.05,6.12,0.94,4.09,0.3,2.02,-8.21,5.96573387945949,6.0311193491762,13.9909016802171,14.1147660940280,0.417227361663382,0.786730208015087,326.158,222,326.537456008044,222,257.545454545455,277,0.9945,0.0055
19,17,2.5,0.1,0.5,0.9,6.63,14.09,1.11,6.12,0.89,4.13,0.31,1.98,-7.42,6.40518331502447,6.45966625387473,13.8450195469676,13.9108026874116,0.357664972159899,0.636526093262362,540.266,373,540.799899193548,373,474.0625,344.5,0.992,0.008
20,17,2.5,0.1,0.5,0.9,7.04,13.86,1.17,6.12,0.85,4.16,0.33,1.95,-6.68,6.82364283201716,6.87422300317417,13.6079650067751,13.664574200857,0.366381340616130,0.590146957607555,790.2045,541.5,791.316404266125,542,719.58064516129,482,0.9845,0.0155
11,18,2.5,0.1,0.5,0.9,3.31,17.04,0.61,6.23,1.63,3.66,0.16,2.56,-17.64,3.19792875416407,3.21498599439776,15.0321564827500,15.5555555555556,0.55578513775743,2.16112753893482,21.3315,15.5,21.3315,15.5,NaN,NA,1,0
12,18,2.5,0.1,0.5,0.9,3.72,16.81,0.66,6.23,1.5,3.75,0.18,2.48,-16.23,3.4905511566313,3.54631217838765,15.2410838139559,15.719375,0.545569951573568,1.97001305359756,30.9655,22,30.9655,22,NaN,NA,1,0
13,18,2.5,0.1,0.5,0.9,4.13,16.59,0.72,6.23,1.38,3.82,0.19,2.4,-15.01,3.84983847145703,3.90909090909091,15.3618973222369,15.8,0.577070266480895,1.73705256077034,42.8565,30,42.8565,30,NaN,NA,1,0
14,18,2.5,0.1,0.5,0.9,4.54,16.36,0.77,6.23,1.28,3.88,0.21,2.34,-13.88,4.21696809597619,4.30560359737115,15.4636901548561,15.8086080586081,0.569760663644721,1.49884813027956,62.1995,43,62.1995,43,NaN,NA,1,0
15,18,2.5,0.1,0.5,0.9,4.95,16.13,0.83,6.23,1.2,3.94,0.23,2.28,-12.8,4.62684116753543,4.70254182754183,15.4423289984334,15.7635233918129,0.523770027628744,1.37888811839511,91.759,64,91.8039019509755,64,2,2,0.9995,5e-04
16,18,2.5,0.1,0.5,0.9,5.36,15.9,0.88,6.23,1.12,4,0.25,2.23,-11.75,5.06499911097397,5.14102564102564,15.3622077423247,15.5989975934287,0.512599311421311,1.19851775130951,141.7745,102,141.7745,102,NaN,NA,1,0
17,18,2.5,0.1,0.5,0.9,5.77,15.68,0.94,6.23,1.05,4.04,0.26,2.18,-10.85,5.46615747603332,5.54590873863374,15.2761322719717,15.4440274870552,0.490781786665759,0.963352946064537,199.029,137,199.029,137,NaN,NA,1,0
18,18,2.5,0.1,0.5,0.9,6.18,15.45,1,6.23,1,4.09,0.28,2.13,-9.91,5.90400198923123,5.96669255089023,15.1364994327310,15.25,0.424707494706006,0.736504839354173,312.1965,221.5,311.833916958479,221,1037,1037,0.9995,5e-04
19,18,2.5,0.1,0.5,0.9,6.59,15.22,1.05,6.23,0.94,4.13,0.3,2.1,-9.06,6.34620663005582,6.39769934052758,14.9828724650493,15.0597269895124,0.373564656226161,0.688005339469274,481.1375,333,481.814722083125,333,30.3333333333333,40,0.9985,0.0015
20,18,2.5,0.1,0.5,0.9,7,15,1.11,6.23,0.9,4.16,0.31,2.06,-8.28,6.77215203287807,6.82257541232589,14.7682131608159,14.8287323400063,0.349192610195725,0.526416810429064,711.4665,503,710.724120603015,503,859.2,811.5,0.995,0.005
11,19,2.5,0.1,0.5,0.9,3.27,18.18,0.57,6.33,1.72,3.66,0.15,2.66,-19.9,3.17797658478015,3.18942218080149,15.9971266797820,16.5789473684211,0.562483016749745,2.35235411504067,21.0285,15,21.0285,15,NaN,NA,1,0
12,19,2.5,0.1,0.5,0.9,3.68,17.95,0.63,6.33,1.58,3.75,0.17,2.58,-18.4,3.45032194993433,3.48484848484848,16.2131520115839,16.7040050062578,0.563211050024424,2.12229029210132,28.0205,20,28.0205,20,NaN,NA,1,0
13,19,2.5,0.1,0.5,0.9,4.09,17.72,0.68,6.33,1.46,3.82,0.18,2.5,-17.1,3.79313611037945,3.86075949367089,16.4289018640786,16.8488843813387,0.56950957784897,1.81746789193968,40.1105,29,40.1105,29,NaN,NA,1,0
14,19,2.5,0.1,0.5,0.9,4.5,17.5,0.73,6.33,1.35,3.88,0.2,2.44,-15.92,4.16037020558954,4.25,16.4912454548469,16.9008196721311,0.581858380330434,1.62081312730217,55.508,37.5,55.508,37.5,NaN,NA,1,0
15,19,2.5,0.1,0.5,0.9,4.9,17.27,0.78,6.33,1.26,3.94,0.22,2.38,-14.78,4.5619940370015,4.6483983983984,16.5496227943566,16.875,0.537233965799514,1.37645372508308,87.4445,59.5,87.4445,59.5,NaN,NA,1,0
16,19,2.5,0.1,0.5,0.9,5.31,17.04,0.84,6.33,1.18,4,0.23,2.33,-13.66,4.99466120893756,5.07348620210443,16.4754421031153,16.7224943359586,0.518315832204584,1.23116213276653,126.0575,91,126.0575,91,NaN,NA,1,0
17,19,2.5,0.1,0.5,0.9,5.72,16.81,0.89,6.33,1.11,4.04,0.25,2.28,-12.69,5.41651602360749,5.49910607866508,16.3979219309871,16.6023902711770,0.492240042325299,1.01217473753169,194.27,139.5,194.27,139.5,NaN,NA,1,0
18,19,2.5,0.1,0.5,0.9,6.13,16.59,0.94,6.33,1.05,4.09,0.26,2.24,-11.71,5.86001597485715,5.92831449126413,16.2705974119259,16.4003058103976,0.437752316153761,0.855619711215226,281.7305,204.5,281.527763881941,204,687,687,0.9995,5e-04
19,19,2.5,0.1,0.5,0.9,6.54,16.36,1,6.33,1,4.13,0.28,2.2,-10.8,6.30634301456821,6.35044931154574,16.1109044671859,16.1899612537252,0.348459109258183,0.607799629731741,461.7095,325,461.7095,325,NaN,NA,1,0
20,19,2.5,0.1,0.5,0.9,6.95,16.13,1.05,6.33,0.95,4.16,0.3,2.16,-9.96,6.71661507421404,6.76176523130728,15.9108887576917,15.9853448909306,0.343677815737946,0.581930934112048,676.3565,463.5,675.844767150726,463,1017,918,0.9985,0.0015
11,20,2.5,0.1,0.5,0.9,3.22,19.31,0.55,6.42,1.81,3.66,0.14,2.76,-22.2,3.13552587483453,3.125,16.8843296147321,17.5435606060606,0.567226516980663,2.52823781511264,19.9305,15,19.9305,15,NaN,NA,1,0
12,20,2.5,0.1,0.5,0.9,3.63,19.09,0.6,6.42,1.66,3.75,0.15,2.67,-20.63,3.42443546481588,3.46666666666667,17.2696986202037,17.8571428571429,0.579194280165559,2.25857929176289,28.4115,21,28.4115,21,NaN,NA,1,0
13,20,2.5,0.1,0.5,0.9,4.04,18.86,0.65,6.42,1.53,3.82,0.17,2.6,-19.26,3.7607273301477,3.83333333333333,17.4750680382089,17.9277003484321,0.590131448644855,1.9009122903485,38.2855,28,38.2855,28,NaN,NA,1,0
14,20,2.5,0.1,0.5,0.9,4.45,18.63,0.7,6.42,1.42,3.88,0.19,2.53,-18,4.13793411245793,4.19478319783198,17.5558945642027,17.9789276257723,0.555191989246962,1.68878468060001,56.8625,41,56.8625,41,NaN,NA,1,0
15,20,2.5,0.1,0.5,0.9,4.86,18.4,0.75,6.42,1.33,3.94,0.2,2.48,-16.78,4.53159067905188,4.61506935687264,17.6291049046884,17.9680481829318,0.533167080998945,1.43083852104284,82.106,58,82.106,58,NaN,NA,1,0
16,20,2.5,0.1,0.5,0.9,5.27,18.18,0.8,6.42,1.25,4,0.22,2.42,-15.62,4.92996289284019,5.01123737373737,17.6454049775528,17.8757940422174,0.514978117327601,1.15321443915967,120.144,83,120.144,83,NaN,NA,1,0
17,20,2.5,0.1,0.5,0.9,5.68,17.95,0.85,6.42,1.17,4.04,0.24,2.38,-14.6,5.36417104840355,5.44683337336265,17.4634944502859,17.6976388120273,0.504776934323646,1.13998801489430,178.049,127.5,178.049,127.5,NaN,NA,1,0
18,20,2.5,0.1,0.5,0.9,6.09,17.72,0.9,6.42,1.11,4.09,0.25,2.33,-13.54,5.78271984358354,5.85993208828523,17.3751946779394,17.5319907009653,0.468060913275823,0.99481891269462,274.8575,187,274.8575,187,NaN,NA,1,0
19,20,2.5,0.1,0.5,0.9,6.5,17.5,0.95,6.42,1.05,4.13,0.27,2.29,-12.59,6.23242496868875,6.28632271316813,17.2469672772544,17.3575487012987,0.379077985286757,0.708393073016506,426.149,300,426.246623311656,300,231,231,0.9995,5e-04
20,20,2.5,0.1,0.5,0.9,6.9,17.27,1,6.42,1,4.16,0.28,2.26,-11.71,6.67197401773608,6.71421432141072,17.0534057789188,17.1295181772258,0.325245286460383,0.578185918833081,623.785,437.5,623.785,437.5,NaN,NA,1,0
11,11,3,0.1,0.5,0.9,3.01,9.43,1,5.21,1,4.12,0.24,1.08,-3.49,2.98104650025557,3,8.30582397206014,8.5,0.51736985608307,1.39864414065499,18.541,14,18.6102978293791,14,11.3157894736842,8,0.9905,0.0095
12,11,3,0.1,0.5,0.9,3.35,9.24,1.09,5.21,0.91,4.23,0.26,0.97,-2.88,3.21389597740043,3.2455098934551,8.3865702571616,8.6,0.52826974118973,1.33184982942682,24.8965,18,25.0550739418664,18,17.475,16,0.9805,0.02
13,11,3,0.1,0.5,0.9,3.69,9.05,1.18,5.21,0.84,4.33,0.28,0.87,-2.35,3.49694748886005,3.52941176470588,8.21298989376441,8.41176470588235,0.549305010213927,1.23285982252002,31.7835,22,32.0431654676259,23,22.4259259259259,15,0.973,0.027
14,11,3,0.1,0.5,0.9,4.03,8.86,1.27,5.21,0.78,4.42,0.31,0.78,-1.9,3.80041284691847,3.85349593495935,8.22227733923473,8.38479872881356,0.535804481389439,1.11653418652929,44.304,32,44.3245798319328,32,43.8958333333333,31,0.952,0.048
15,11,3,0.1,0.5,0.9,4.37,8.67,1.36,5.21,0.73,4.5,0.33,0.71,-1.52,4.13269893747332,4.20638586956522,8.11397912812564,8.25740524213193,0.546143862461617,1.08780191787346,60.222,41,60.3329752953813,41,58.0285714285714,41,0.931,0.07
11,12,3,0.1,0.5,0.9,2.98,10.56,0.91,5.4,1.09,4.12,0.22,1.27,-4.85,2.94148098349960,2.96966911764706,9.24264154934877,9.5,0.502654694330841,1.53860682069222,17.5635,12,17.5649774209734,12,20.4444444444444,10,0.9965,0.0045
12,12,3,0.1,0.5,0.9,3.32,10.37,1,5.4,1,4.23,0.24,1.16,-4.12,3.18643807130685,3.2,9.32819212235824,9.5909090909091,0.517706471086355,1.38982079476718,22.9,17,22.8960321446509,17,22.7272727272727,23,0.9955,0.0055
13,12,3,0.1,0.5,0.9,3.66,10.18,1.08,5.4,0.92,4.33,0.26,1.06,-3.48,3.48219367869998,3.53846153846154,9.22131231922562,9.46666666666667,0.544711819788689,1.33855034989420,30.876,22,30.9879032258065,22,17,6,0.992,0.008
14,12,3,0.1,0.5,0.9,4,10,1.16,5.4,0.85,4.42,0.28,0.97,-2.94,3.75075250033299,3.81520675855936,9.24547557874779,9.45454545454546,0.553378071670394,1.23262889449543,42.999,30,43.1529888551165,31,31.3076923076923,18.5,0.987,0.013
15,12,3,0.1,0.5,0.9,4.33,9.81,1.25,5.4,0.8,4.5,0.3,0.89,-2.46,4.08312048256217,4.1663372859025,9.19230811915297,9.35483870967742,0.543620788912878,1.05532773133813,58.0805,43,57.6558641975309,42,72.2280701754386,54,0.972,0.0285
16,12,3,0.1,0.5,0.9,4.67,9.62,1.33,5.4,0.75,4.57,0.32,0.82,-2.05,4.41100555309502,4.49314516129032,9.08234190227991,9.23476417594065,0.533706749575371,1.00278760754616,79.9725,54,79.9227154046997,54,80.5747126436782,54,0.9575,0.0435
17,12,3,0.1,0.5,0.9,5.01,9.43,1.41,5.4,0.7,4.63,0.34,0.76,-1.7,4.76013549310177,4.84739589308248,8.93929822591955,9.06666666666667,0.516451785185759,0.922478018877002,109.887,75,111.619151251360,76.5,90.2345679012346,60.5,0.919,0.081
11,13,3,0.1,0.5,0.9,2.94,11.69,0.84,5.57,1.18,4.12,0.2,1.44,-6.34,2.91507805193952,2.92592592592593,10.2374994947297,10.5555555555556,0.476611062750177,1.63132075933497,18.0345,13,18.0105105105105,13,42,42,0.999,0.001
12,13,3,0.1,0.5,0.9,3.28,11.5,0.92,5.57,1.08,4.23,0.22,1.33,-5.5,3.15722304492055,3.16843971631206,10.2818580310769,10.5882352941176,0.51733037201704,1.57223084315525,23.1735,16,23.2150375939850,16,6.6,5,0.9975,0.0025
13,13,3,0.1,0.5,0.9,3.62,11.32,1,5.57,1,4.33,0.24,1.23,-4.77,3.42792620942831,3.47058823529412,10.3027146004373,10.5865817091454,0.518243949277854,1.41946979777220,30.8565,21,30.8692384769539,21,24.5,23,0.998,0.002
14,13,3,0.1,0.5,0.9,3.96,11.13,1.07,5.57,0.92,4.42,0.26,1.15,-4.12,3.71943380049389,3.77849927849928,10.3459007516151,10.5762931034483,0.534918008205854,1.23678884812419,42.633,30,42.6753768844221,30,33.8181818181818,30,0.995,0.0055
15,13,3,0.1,0.5,0.9,4.3,10.94,1.15,5.57,0.86,4.5,0.28,1.07,-3.55,4.0319290733084,4.11330480451274,10.2850293525676,10.4897788902795,0.564888937361108,1.22675021740191,56.82,40,56.9460141271443,40,42.9444444444444,43,0.991,0.009
16,13,3,0.1,0.5,0.9,4.64,10.75,1.23,5.57,0.81,4.57,0.3,1,-3.05,4.38421357770407,4.45512082853855,10.2138467403205,10.3571428571429,0.537254725535849,1.00679699573535,77.6055,55,77.5591070522577,55,80.7586206896552,62,0.9855,0.0145
17,13,3,0.1,0.5,0.9,4.98,10.56,1.3,5.57,0.76,4.63,0.32,0.93,-2.62,4.72755234815483,4.80126972682849,10.1038439250141,10.2467328370554,0.492201983285797,0.890126235094269,112.764,77.5,112.868676545733,78,108,67,0.9785,0.0215
18,13,3,0.1,0.5,0.9,5.32,10.37,1.38,5.57,0.72,4.69,0.33,0.87,-2.22,5.06414177553022,5.14285714285714,9.94184204545472,10.0454545454545,0.495446987438833,0.882636537728945,144.731,100,144.142632406922,100,156.795698924731,117,0.9535,0.0465
11,14,3,0.1,0.5,0.9,2.9,12.83,0.78,5.72,1.27,4.12,0.18,1.6,-7.94,2.87443577425502,2.85714285714286,11.1466778020702,11.5384615384615,0.50107882004743,1.79197222503767,16.7055,12,16.7055,12,NaN,NA,1,0
12,14,3,0.1,0.5,0.9,3.24,12.64,0.85,5.72,1.16,4.23,0.2,1.49,-7,3.15191431990173,3.1717332123412,11.2056188645293,11.5843495934959,0.525124319545676,1.68588830804386,21.83,15,21.8278278278278,15,24,24,0.999,0.001
13,14,3,0.1,0.5,0.9,3.58,12.45,0.92,5.72,1.07,4.33,0.22,1.39,-6.16,3.40178659452304,3.44735221674877,11.2577038179642,11.5747767857143,0.520729343838682,1.53173923221885,28.823,21,28.8293293293293,21,22.5,22.5,0.999,0.001
14,14,3,0.1,0.5,0.9,3.92,12.26,1,5.72,1,4.42,0.24,1.3,-5.42,3.6831464698376,3.75,11.3577361390846,11.6564832089552,0.522305416555862,1.42758313275373,39.4235,29,39.4466165413534,29,30.2,20,0.9975,0.0025
15,14,3,0.1,0.5,0.9,4.26,12.07,1.07,5.72,0.93,4.5,0.26,1.22,-4.76,3.98097837286714,4.06417295813315,11.3115907653624,11.5389676113360,0.541974285427031,1.27723990507158,53.696,39,53.665664160401,39,65.8,68,0.9975,0.0025
16,14,3,0.1,0.5,0.9,4.6,11.88,1.14,5.72,0.87,4.57,0.27,1.15,-4.18,4.31770136830951,4.41787541167402,11.2885212357329,11.4733285917496,0.54131775860256,1.13391378250419,74.429,54,74.564038171773,54,44.5555555555556,46,0.9955,0.0045
17,14,3,0.1,0.5,0.9,4.94,11.69,1.21,5.72,0.82,4.63,0.29,1.09,-3.67,4.66323866445558,4.75,11.1684713284014,11.3395082904517,0.521327427022524,0.99481419828239,107.138,77.5,107.115598182736,77,109.473684210526,86,0.9905,0.0095
18,14,3,0.1,0.5,0.9,5.28,11.5,1.28,5.72,0.77,4.69,0.31,1.03,-3.2,5.01830466068423,5.10840188014101,11.0618554819152,11.2061462186197,0.484181670808164,0.939514488253778,142.092,99,142.004048582996,99.5,149.333333333333,48,0.988,0.012
19,14,3,0.1,0.5,0.9,5.62,11.32,1.35,5.72,0.73,4.75,0.33,0.97,-2.76,5.36731528456898,5.45454545454545,10.9201889239919,11.0515335240114,0.487985088526086,0.843323144182721,204.353,145,204.107382550336,145,211.904761904762,137,0.9685,0.0315
20,14,3,0.1,0.5,0.9,5.96,11.13,1.42,5.72,0.7,4.8,0.34,0.92,-2.37,5.73238632306241,5.80224377079018,10.7540699382357,10.8638477891156,0.452246505024597,0.796937402624481,273.6455,182.5,273.224478888295,179,279.751937984496,213,0.9355,0.0645
11,15,3,0.1,0.5,0.9,2.86,13.96,0.73,5.86,1.36,4.12,0.17,1.74,-9.65,2.88543675751453,2.875,11.9820541747594,12.3846153846154,0.50638802816578,1.94806182190164,15.7635,11,15.7635,11,NaN,NA,1,0
12,15,3,0.1,0.5,0.9,3.2,13.77,0.8,5.86,1.25,4.23,0.18,1.63,-8.61,3.11233378054967,3.125,12.1952333445685,12.6,0.515263092789072,1.82017384437306,21.053,15,21.053,15,NaN,NA,1,0
13,15,3,0.1,0.5,0.9,3.54,13.58,0.86,5.86,1.15,4.33,0.2,1.53,-7.68,3.38916036844787,3.42462121212121,12.2700645382966,12.65,0.530503316227322,1.68550873505345,28.548,20,28.548,20,NaN,NA,1,0
14,15,3,0.1,0.5,0.9,3.88,13.39,0.93,5.86,1.07,4.42,0.22,1.44,-6.84,3.65883491943201,3.72727272727273,12.3748258086276,12.7047930283224,0.527089892503173,1.52147340977393,37.8245,28,37.8424212106053,28,2,2,0.9995,5e-04
15,15,3,0.1,0.5,0.9,4.22,13.2,1,5.86,1,4.5,0.24,1.36,-6.1,3.95246071265152,4.04020202020202,12.3928474482364,12.6287683031869,0.53968754896807,1.31940067788226,51.1385,38,51.1625812906453,38,3,3,0.9995,5e-04
16,15,3,0.1,0.5,0.9,4.56,13.01,1.06,5.86,0.93,4.57,0.25,1.29,-5.45,4.27531488058142,4.35043859649123,12.3690291745940,12.6,0.513982954347512,1.21034516675517,71.5355,51,71.567134268537,51,55.75,61.5,0.998,0.002
17,15,3,0.1,0.5,0.9,4.9,12.83,1.13,5.86,0.88,4.63,0.27,1.23,-4.87,4.62574606368854,4.70856227106227,12.2735542778514,12.4673758865248,0.491472717057072,1.05428415074751,101.946,72.5,101.97997997998,72.5,68,68,0.999,0.001
18,15,3,0.1,0.5,0.9,5.24,12.64,1.2,5.86,0.83,4.69,0.29,1.17,-4.32,4.99129483606248,5.0625,12.1888395945598,12.3333333333333,0.476404289646465,0.902382670646342,140.215,99,140.470883534137,99,76.5,56.5,0.996,0.004
19,15,3,0.1,0.5,0.9,5.58,12.45,1.26,5.86,0.78,4.75,0.3,1.11,-3.81,5.33242098381994,5.40470054000982,12.0279912718275,12.1746409963147,0.473954062978074,0.9122991163796,199.1355,138,198.980808080808,137.5,214.45,184,0.99,0.01
20,15,3,0.1,0.5,0.9,5.92,12.26,1.33,5.86,0.75,4.8,0.32,1.06,-3.36,5.69773094171957,5.76128263009607,11.8982844642935,12.0145951236118,0.412329783858983,0.858492428649357,273.153,190,274.337078651685,190.5,217.952380952381,178,0.979,0.021
11,16,3,0.1,0.5,0.9,2.83,15.09,0.68,6,1.45,4.12,0.15,1.87,-11.52,2.85710784250382,2.84150717703349,12.9506025311413,13.4699879951981,0.505138481760929,2.13655057216494,15.7585,12,15.7585,12,NaN,NA,1,0
12,16,3,0.1,0.5,0.9,3.16,14.9,0.75,6,1.33,4.23,0.17,1.76,-10.38,3.07714598697578,3.08333333333333,13.2242441139382,13.6099033816425,0.529352604724681,1.90656217392919,20.098,15,20.098,15,NaN,NA,1,0
13,16,3,0.1,0.5,0.9,3.5,14.71,0.81,6,1.23,4.33,0.19,1.66,-9.36,3.33407435437936,3.375,13.3528699436467,13.7272727272727,0.523159697563808,1.73997318757793,26.932,20,26.932,20,NaN,NA,1,0
14,16,3,0.1,0.5,0.9,3.84,14.52,0.87,6,1.14,4.42,0.2,1.57,-8.43,3.62405067222024,3.68181818181818,13.2934572085460,13.6756661991585,0.563638954822535,1.71428715526796,35.0175,24,35.0505505505506,24,2,2,0.999,0.001
15,16,3,0.1,0.5,0.9,4.18,14.33,0.93,6,1.06,4.5,0.22,1.5,-7.61,3.91664868892778,4,13.3765736867579,13.75,0.565986454410837,1.52675905874047,48.0315,32,48.0315,32,NaN,NA,1,0
16,16,3,0.1,0.5,0.9,4.52,14.15,1,6,1,4.57,0.24,1.42,-6.88,4.25139713942489,4.33949152542373,13.4130992403303,13.6666666666667,0.512167517737434,1.24832988897231,69.2875,49,69.1877816725088,49,135.666666666667,115,0.9985,0.0015
17,16,3,0.1,0.5,0.9,4.86,13.96,1.06,6,0.94,4.63,0.25,1.36,-6.23,4.56171250046277,4.65044597047912,13.3345166238861,13.5563676778243,0.520961217530886,1.15355896545332,92.729,66,92.6541541541542,66,167.5,167.5,0.999,0.001
18,16,3,0.1,0.5,0.9,5.2,13.77,1.12,6,0.88,4.69,0.27,1.3,-5.61,4.92753826106359,5.02177299200867,13.2705384138793,13.4460498960499,0.52226130516279,1.08035580325063,134.2565,95.5,134.137412236710,95,173.833333333333,147.5,0.997,0.003
19,16,3,0.1,0.5,0.9,5.54,13.58,1.18,6,0.84,4.75,0.28,1.25,-5.02,5.25541582743485,5.3443533697632,13.1619712687515,13.3213103122044,0.499748709192952,0.954931847916107,175.735,125,175.699899799599,125,193.25,187.5,0.998,0.002
20,16,3,0.1,0.5,0.9,5.88,13.39,1.25,6,0.8,4.8,0.3,1.2,-4.5,5.64323205499622,5.7131999480317,13.0569961377825,13.1701063829787,0.41749153951426,0.767501649891286,266.3935,196,266.512072434608,196,246.75,135,0.994,0.006
11,17,3,0.1,0.5,0.9,2.79,16.22,0.64,6.12,1.54,4.12,0.14,1.99,-13.43,2.83091755099404,2.81818181818182,13.8589668948062,14.3478260869565,0.513415361028751,2.27846083129337,15.144,11,15.144,11,NaN,NA,1,0
12,17,3,0.1,0.5,0.9,3.13,16.03,0.7,6.12,1.41,4.23,0.16,1.88,-12.19,3.07095537717738,3.0750469043152,14.0227786364003,14.5683229813665,0.532669973147384,2.17645180609877,19.557,14,19.557,14,NaN,NA,1,0
13,17,3,0.1,0.5,0.9,3.47,15.84,0.76,6.12,1.3,4.33,0.17,1.78,-11.07,3.29377177626116,3.33333333333333,14.2151895323129,14.7142857142857,0.543894999846774,2.01270293833139,25.8885,19,25.8885,19,NaN,NA,1,0
14,17,3,0.1,0.5,0.9,3.81,15.66,0.82,6.12,1.21,4.42,0.19,1.69,-10.07,3.58702169690613,3.63693181818182,14.3216847991291,14.7870879120879,0.547066687912796,1.77007133690625,34.4005,24.5,34.4005,24.5,NaN,NA,1,0
15,17,3,0.1,0.5,0.9,4.15,15.47,0.88,6.12,1.13,4.5,0.21,1.62,-9.16,3.86256867648015,3.94625541572106,14.3713705099172,14.7717803030303,0.56686592882632,1.66624330698363,45.9455,32,45.9455,32,NaN,NA,1,0
16,17,3,0.1,0.5,0.9,4.49,15.28,0.94,6.12,1.06,4.57,0.22,1.54,-8.36,4.20083955081533,4.27694859038143,14.4837212125299,14.7732142857143,0.525766589755719,1.37238748333711,65.108,45,65.108,45,NaN,NA,1,0
17,17,3,0.1,0.5,0.9,4.83,15.09,1,6.12,1,4.63,0.24,1.48,-7.64,4.54438167454572,4.63157894736842,14.4396845325195,14.6887067395264,0.508492031149723,1.24626864714478,88.8055,63,88.8055,63,NaN,NA,1,0
18,17,3,0.1,0.5,0.9,5.16,14.9,1.05,6.12,0.94,4.69,0.25,1.42,-6.96,4.88191280710823,4.9711157455683,14.3331202946211,14.5584815321477,0.511658041243345,1.13042768694948,124.7205,86,124.779389694847,86,7,7,0.9995,5e-04
19,17,3,0.1,0.5,0.9,5.5,14.71,1.11,6.12,0.89,4.75,0.27,1.37,-6.3,5.22604933748876,5.30602175080559,14.2971241778384,14.4608537108537,0.478424838716009,0.967154961165014,177.1345,123,177.1995997999,123,47,47,0.9995,5e-04
20,17,3,0.1,0.5,0.9,5.84,14.52,1.17,6.12,0.85,4.8,0.28,1.32,-5.72,5.58191318963328,5.65694726692104,14.1846463814962,14.3043810036808,0.422153788463839,0.818937314153346,253.632,172,253.542542542543,172,343,343,0.999,0.001
11,18,3,0.1,0.5,0.9,2.75,17.35,0.61,6.23,1.63,4.12,0.13,2.1,-15.4,2.83896485060978,2.8,14.6577871102018,15.2709790209790,0.516588543425772,2.48300584411859,14.2565,11,14.2626313156578,11,2,2,0.9995,5e-04
12,18,3,0.1,0.5,0.9,3.09,17.16,0.66,6.23,1.5,4.23,0.15,1.99,-14.07,3.01166758631605,3,14.8902834851281,15.5060975609756,0.522103512101048,2.39877938224642,18.8185,13.5,18.8185,13.5,NaN,NA,1,0
13,18,3,0.1,0.5,0.9,3.43,16.98,0.72,6.23,1.38,4.33,0.16,1.89,-12.87,3.28269416153755,3.30587570621469,15.2049787390364,15.7189743589744,0.516198393365506,2.05032192745304,24.813,18,24.813,18,NaN,NA,1,0
14,18,3,0.1,0.5,0.9,3.77,16.79,0.77,6.23,1.28,4.42,0.18,1.8,-11.78,3.53962822579959,3.6099627945432,15.3341369316366,15.8,0.550055764283424,1.88174348844130,32.894,23,32.894,23,NaN,NA,1,0
15,18,3,0.1,0.5,0.9,4.11,16.6,0.83,6.23,1.2,4.5,0.19,1.73,-10.8,3.86138601176604,3.93257575757576,15.3897131768153,15.8551971326165,0.543231912862837,1.83196537960707,45.0735,32,45.0735,32,NaN,NA,1,0
16,18,3,0.1,0.5,0.9,4.45,16.41,0.88,6.23,1.12,4.57,0.21,1.65,-9.92,4.15037804510766,4.23872116689281,15.5065087250035,15.8424362793777,0.528740651079604,1.54331942543178,60.8935,43,60.8935,43,NaN,NA,1,0
17,18,3,0.1,0.5,0.9,4.79,16.22,0.94,6.23,1.05,4.63,0.22,1.59,-9.14,4.50466636618187,4.58812513769553,15.5121688985904,15.7972470238095,0.526605872791289,1.34776629057316,86.748,62,86.748,62,NaN,NA,1,0
18,18,3,0.1,0.5,0.9,5.13,16.03,1,6.23,1,4.69,0.24,1.53,-8.39,4.82141806436247,4.92467016598099,15.4808599742703,15.7185401798911,0.505553609529306,1.15829460581847,119.5535,84,119.5535,84,NaN,NA,1,0
19,18,3,0.1,0.5,0.9,5.47,15.84,1.05,6.23,0.94,4.75,0.25,1.48,-7.67,5.18711722740387,5.26455189405605,15.3754615646070,15.5612019067075,0.460879187365922,1.00565401497026,165.074,111,165.074,111,NaN,NA,1,0
20,18,3,0.1,0.5,0.9,5.81,15.66,1.11,6.23,0.9,4.8,0.27,1.43,-7.04,5.53489458366173,5.61663786482335,15.2560145837230,15.4199198491278,0.452412117298295,0.925429654875418,227.748,155,227.748,155,NaN,NA,1,0
11,19,3,0.1,0.5,0.9,2.71,18.49,0.57,6.33,1.72,4.12,0.12,2.2,-17.43,2.79693614880531,2.77777777777778,15.5103516607962,16.1854575163399,0.501100538054249,2.686033302921,13.944,10,13.944,10,NaN,NA,1,0
12,19,3,0.1,0.5,0.9,3.05,18.3,0.63,6.33,1.58,4.23,0.14,2.09,-16.01,3.00426918238162,3,15.8007673707484,16.4545454545455,0.522090416218410,2.4822097509276,17.7105,13,17.7105,13,NaN,NA,1,0
13,19,3,0.1,0.5,0.9,3.39,18.11,0.68,6.33,1.46,4.33,0.15,2,-14.72,3.25670384392437,3.28571428571429,16.1069049589106,16.707779886148,0.528182106292072,2.29784252658566,23.7075,18,23.7183591795898,18,2,2,0.9995,5e-04
