"l1","l2","a11","a12","a21","a22","N1","N2","E1","S1","E2","S2","Rare","Asy","cor","meanN1","medN1","meanN2","medN2","sdN1","sdN2","MTC","medTC","MTP1","medTP1","MTP2","medTP2","Ext1","Ext2"
15,18,2.5,0.3,0.3,0.5,1.63,33.01,0.83,1.6,1.2,5.59,0.04,-3.98,62.6,3.02343207430353,3,25.8803621527157,26.4529914529915,0.692273787683223,3.71747825319274,9.481,8,9.481,8,NaN,NA,1,0
16,18,2.5,0.3,0.3,0.5,2.06,32.75,0.88,1.6,1.12,5.71,0.05,-4.1,63.06,3.14013697127127,3.12132352941176,26.5785842108145,27.1666666666667,0.678078236286912,3.50214143567144,11.1085,9,11.1085,9,NaN,NA,1,0
17,18,2.5,0.3,0.3,0.5,2.5,32.5,0.94,1.6,1.05,5.82,0.07,-4.21,63.3,3.30728431929318,3.23669467787115,27.0213835963366,27.6396103896104,0.737944521702025,3.35787044556867,12.697,10,12.697,10,NaN,NA,1,0
18,18,2.5,0.3,0.3,0.5,2.93,32.24,1,1.6,1,5.92,0.08,-4.31,63.3,3.51193997792906,3.4767316017316,27.3860134024880,28,0.741132071275601,3.24164741184151,15.0335,12,15.0335,12,NaN,NA,1,0
19,18,2.5,0.3,0.3,0.5,3.36,31.98,1.05,1.6,0.94,6.01,0.09,-4.4,63.1,3.66621406174057,3.63636363636364,27.7986825890521,28.4327485380117,0.741330857498505,3.08771434317362,17.9635,14,17.9635,14,NaN,NA,1,0
20,18,2.5,0.3,0.3,0.5,3.79,31.72,1.11,1.6,0.9,6.09,0.1,-4.49,62.7,3.89598364305465,3.9,28.2671982114337,28.9245014245014,0.781488699057666,2.7154009326058,21.9845,17,21.9845,17,NaN,NA,1,0
15,19,2.5,0.3,0.3,0.5,1.37,35.17,0.78,1.61,1.26,5.59,0.03,-3.98,67.26,2.98830829862976,3,27.4167845381226,28.1666666666667,0.671592236751051,3.99308115118734,9.2665,8,9.2665,8,NaN,NA,1,0
16,19,2.5,0.3,0.3,0.5,1.81,34.91,0.84,1.61,1.18,5.71,0.04,-4.1,67.85,3.12509841848501,3.07692307692308,28.0815012661579,28.6,0.705936519878128,3.60491591200387,10.566,9,10.566,9,NaN,NA,1,0
17,19,2.5,0.3,0.3,0.5,2.24,34.65,0.89,1.61,1.11,5.82,0.06,-4.21,68.22,3.24520396177389,3.18181818181818,28.2304331353556,28.8660714285714,0.698625568064304,3.74347556730204,11.592,10,11.592,10,NaN,NA,1,0
18,19,2.5,0.3,0.3,0.5,2.67,34.39,0.94,1.61,1.05,5.92,0.07,-4.31,68.35,3.44201364900684,3.4,28.7443788744158,29.4,0.768517160248715,3.55801929121747,13.5615,11,13.5615,11,NaN,NA,1,0
19,19,2.5,0.3,0.3,0.5,3.1,34.13,1,1.61,1,6.01,0.08,-4.4,68.26,3.60065244269784,3.57142857142857,29.3675363700931,30.0400641025641,0.733983791320037,3.17774768772409,15.965,13,15.965,13,NaN,NA,1,0
20,19,2.5,0.3,0.3,0.5,3.53,33.87,1.05,1.61,0.95,6.09,0.09,-4.48,67.96,3.81104873173895,3.77350427350427,29.5822186065725,30.281746031746,0.773266065822475,3.12352688339754,18.8615,15,18.8615,15,NaN,NA,1,0
15,20,2.5,0.3,0.3,0.5,1.12,37.32,0.75,1.61,1.33,5.59,0.02,-3.98,72.03,2.93170419713756,2.85714285714286,28.7072070521039,29.2361111111111,0.67905333777799,4.16690194313409,8.706,7,8.706,7,NaN,NA,1,0
16,20,2.5,0.3,0.3,0.5,1.55,37.06,0.8,1.61,1.25,5.71,0.04,-4.1,72.79,3.09514072593754,3,29.2446952878107,29.8257575757576,0.699678876642459,3.99793513185839,9.721,8,9.721,8,NaN,NA,1,0
17,20,2.5,0.3,0.3,0.5,1.98,36.81,0.85,1.61,1.17,5.82,0.05,-4.2,73.31,3.2123961756333,3.17647058823529,29.8834021237486,30.4083333333333,0.727703667939054,3.63991004985901,11.059,9,11.059,9,NaN,NA,1,0
18,20,2.5,0.3,0.3,0.5,2.41,36.55,0.9,1.61,1.11,5.92,0.06,-4.3,73.57,3.38028567554593,3.33333333333333,30.2152670261797,30.7142857142857,0.752568656108623,3.51496000043773,12.4105,10,12.4105,10,NaN,NA,1,0
19,20,2.5,0.3,0.3,0.5,2.84,36.29,0.95,1.61,1.05,6.01,0.07,-4.39,73.59,3.53235892118277,3.5,30.6617242357951,31.269696969697,0.75475350117293,3.54428575119374,14.401,12,14.401,12,NaN,NA,1,0
20,20,2.5,0.3,0.3,0.5,3.27,36.03,1,1.61,1,6.09,0.08,-4.48,73.38,3.7494051745368,3.69397993311037,31.0577045053734,31.7142857142857,0.77525003081943,3.33519936777977,16.584,13,16.584,13,NaN,NA,1,0
11,11,3,0.3,0.3,0.5,1.41,19.14,1,1.57,1,5.5,0.06,-3.92,34.83,2.50744814025227,2.5,14.2325000384574,14.6666666666667,0.516531962654397,2.72661168662000,7.467,6,7.467,6,NaN,NA,1,0
12,11,3,0.3,0.3,0.5,1.77,18.93,1.09,1.57,0.91,5.71,0.08,-4.14,35.52,2.6282245320662,2.5625,14.5562430595421,14.9375,0.542090595182819,2.70022420211392,8.6465,7,8.6465,7,NaN,NA,1,0
13,11,3,0.3,0.3,0.5,2.12,18.72,1.18,1.57,0.84,5.9,0.1,-4.33,35.93,2.7477379360379,2.69615384615385,14.9218728103971,15.4,0.573838399623682,2.53546964657336,10.382,8,10.382,8,NaN,NA,1,0
14,11,3,0.3,0.3,0.5,2.48,18.51,1.27,1.57,0.78,6.08,0.11,-4.51,36.14,2.89446809490793,2.83333333333333,15.1801510175329,15.5714285714286,0.60576882723069,2.45568014545988,11.7905,10,11.7905,10,NaN,NA,1,0
15,11,3,0.3,0.3,0.5,2.83,18.29,1.36,1.57,0.73,6.25,0.13,-4.67,36.17,3.05794447765013,3,15.4022172183434,15.8333333333333,0.624406622973946,2.27034332355433,14.1985,11,14.1985,11,NaN,NA,1,0
16,11,3,0.3,0.3,0.5,3.19,18.08,1.45,1.57,0.68,6.4,0.14,-4.82,35.95,3.245855795145,3.25,15.7140588331321,16.1277173913043,0.621871165296468,2.11769422071112,17.884,14,17.884,14,NaN,NA,1,0
17,11,3,0.3,0.3,0.5,3.54,17.87,1.54,1.57,0.64,6.53,0.16,-4.96,35.53,3.46656503331391,3.5,15.834214745968,16.2333333333333,0.638764839620295,1.95781974559661,21.974,17,21.974,17,NaN,NA,1,0
18,11,3,0.3,0.3,0.5,3.9,17.65,1.63,1.57,0.61,6.66,0.18,-5.09,34.99,3.69175855132737,3.75,15.9716019924509,16.3684210526316,0.665021982292202,1.91778009345560,27.7795,20,27.7913956978489,20,4,4,0.9995,5e-04
19,11,3,0.3,0.3,0.5,4.25,17.44,1.72,1.57,0.57,6.78,0.19,-5.21,34.35,3.91657190892149,4,16.1107971915187,16.4827586206897,0.659252651687587,1.71419907257679,36.5715,26,36.5715,26,NaN,NA,1,0
20,11,3,0.3,0.3,0.5,4.6,17.23,1.81,1.57,0.55,6.89,0.21,-5.32,33.59,4.25220809266771,4.31542898341745,16.1690242206596,16.4343980343980,0.662130017300924,1.52758037107087,47.904,34,47.904,34,NaN,NA,1,0
11,12,3,0.3,0.3,0.5,1.2,21.27,0.91,1.57,1.09,5.5,0.05,-3.92,39.43,2.49826851748362,2.45454545454545,15.4608079862791,15.8516483516484,0.512639428341594,2.99508739212869,6.9715,6,6.9715,6,NaN,NA,1,0
12,12,3,0.3,0.3,0.5,1.56,21.06,1,1.57,1,5.71,0.06,-4.13,40.36,2.58449924434709,2.5,15.9789822927484,16.4,0.541269954275207,2.85960640598713,8.0935,7,8.0935,7,NaN,NA,1,0
13,12,3,0.3,0.3,0.5,1.91,20.85,1.08,1.57,0.92,5.9,0.08,-4.33,41,2.69850121965820,2.625,16.3327521446616,16.7735042735043,0.560694775212337,2.82641785485544,9.3255,8,9.3255,8,NaN,NA,1,0
14,12,3,0.3,0.3,0.5,2.26,20.63,1.16,1.57,0.85,6.08,0.09,-4.5,41.42,2.83623955500921,2.77777777777778,16.5500771837647,17,0.593239105704107,2.77839766088343,10.454,8,10.454,8,NaN,NA,1,0
15,12,3,0.3,0.3,0.5,2.62,20.42,1.25,1.57,0.8,6.25,0.11,-4.67,41.65,2.98397574858518,2.95652173913043,16.8720449740103,17.4,0.619638952573948,2.64819443987767,12.6795,10,12.6795,10,NaN,NA,1,0
16,12,3,0.3,0.3,0.5,2.97,20.21,1.33,1.57,0.75,6.4,0.12,-4.82,41.63,3.14665284233987,3.15,17.2792353482215,17.75,0.610079290758231,2.39197962482164,15.8915,12,15.8915,12,NaN,NA,1,0
17,12,3,0.3,0.3,0.5,3.33,20,1.41,1.57,0.7,6.53,0.14,-4.95,41.34,3.34005197995001,3.33333333333333,17.5184869293751,18,0.648930262117081,2.29933745629081,18.574,15,18.574,15,NaN,NA,1,0
18,12,3,0.3,0.3,0.5,3.68,19.78,1.5,1.57,0.66,6.66,0.15,-5.08,40.97,3.60308940434538,3.60345319634703,17.6439939744163,18.1180555555556,0.666080668017687,2.13804390421532,23.589,17,23.589,17,NaN,NA,1,0
19,12,3,0.3,0.3,0.5,4.04,19.57,1.58,1.57,0.63,6.78,0.17,-5.2,40.45,3.80098112192329,3.83333333333333,17.7712442600548,18.2154917686788,0.670700768530436,2.00108326083161,29.8395,22,29.8395,22,NaN,NA,1,0
20,12,3,0.3,0.3,0.5,4.39,19.36,1.66,1.57,0.6,6.89,0.18,-5.31,39.82,4.05673966048574,4.11075036075036,18.0067007258986,18.4,0.654330364333008,1.78824723270740,38.1755,28,38.1755,28,NaN,NA,1,0
12,13,3,0.3,0.3,0.5,1.34,23.19,0.92,1.58,1.08,5.71,0.05,-4.12,45.12,2.57980271463676,2.5,17.2047201911034,17.7142857142857,0.555867851352399,3.24122775403011,7.555,6,7.555,6,NaN,NA,1,0
13,13,3,0.3,0.3,0.5,1.7,22.97,1,1.58,1,5.9,0.06,-4.32,45.94,2.66484084660238,2.6,17.6990871668069,18.2857142857143,0.550688409675161,3.13624005494101,8.7885,7,8.7885,7,NaN,NA,1,0
14,13,3,0.3,0.3,0.5,2.05,22.76,1.07,1.58,0.92,6.08,0.08,-4.5,46.59,2.79619219539922,2.75,18.0899199137106,18.6,0.573938815280142,2.88877857558936,10.175,8,10.175,8,NaN,NA,1,0
15,13,3,0.3,0.3,0.5,2.41,22.55,1.15,1.58,0.86,6.25,0.09,-4.66,47.02,2.92063284994682,2.87199180747568,18.3799059643633,18.9309523809524,0.606665355904484,2.85958505449665,11.7765,9,11.7765,9,NaN,NA,1,0
16,13,3,0.3,0.3,0.5,2.76,22.34,1.23,1.58,0.81,6.4,0.1,-4.81,47.18,3.11247766341910,3.09090909090909,18.7001791015322,19.1569230769231,0.635124088243406,2.75187539807839,13.7365,11,13.7365,11,NaN,NA,1,0
17,13,3,0.3,0.3,0.5,3.12,22.12,1.3,1.58,0.76,6.53,0.12,-4.95,47.02,3.23076985583701,3.23076923076923,19.0160911053174,19.5278514588859,0.635208064658409,2.54757332343979,15.9905,12,15.9905,12,NaN,NA,1,0
18,13,3,0.3,0.3,0.5,3.47,21.91,1.38,1.58,0.72,6.66,0.13,-5.08,46.83,3.45598516673377,3.45454545454545,19.249608503185,19.8,0.660660153071462,2.42563353213932,20.11,15,20.11,15,NaN,NA,1,0
19,13,3,0.3,0.3,0.5,3.82,21.7,1.46,1.58,0.68,6.78,0.14,-5.2,46.48,3.691745957348,3.69230769230769,19.3978419406719,19.9298029556650,0.696927357877289,2.37714805169078,24.277,18,24.277,18,NaN,NA,1,0
20,13,3,0.3,0.3,0.5,4.18,21.48,1.53,1.58,0.65,6.89,0.16,-5.31,45.93,3.93511279812733,3.96096725057121,19.6426789393044,20.1368092691622,0.675336916664603,2.07509447945482,31.827,23,31.827,23,NaN,NA,1,0
12,14,3,0.3,0.3,0.5,1.13,25.31,0.85,1.59,1.16,5.71,0.04,-4.12,49.81,2.55243621022040,2.5,18.5770131930723,19,0.529640728068682,3.44707603480855,7.127,6,7.127,6,NaN,NA,1,0
13,14,3,0.3,0.3,0.5,1.48,25.1,0.92,1.59,1.07,5.9,0.05,-4.31,50.9,2.61009138761988,2.5,19.1533267420179,19.6666666666667,0.568329308756342,3.34021015673629,8.421,7,8.421,7,NaN,NA,1,0
14,14,3,0.3,0.3,0.5,1.84,24.89,1,1.59,1,6.08,0.06,-4.49,51.74,2.77953488860279,2.71714285714286,19.4699180088381,20,0.587324097414401,3.22409379752403,9.444,8,9.444,8,NaN,NA,1,0
15,14,3,0.3,0.3,0.5,2.19,24.68,1.07,1.59,0.93,6.25,0.08,-4.65,52.4,2.90671228618389,2.875,19.8502548652148,20.4058823529412,0.604827318627107,3.10492099767155,10.746,9,10.746,9,NaN,NA,1,0
16,14,3,0.3,0.3,0.5,2.55,24.46,1.14,1.59,0.87,6.4,0.09,-4.8,52.69,3.00700369516972,3,20.2802587664709,20.8461538461538,0.629233675068727,2.94481770063691,12.6935,10,12.6935,10,NaN,NA,1,0
17,14,3,0.3,0.3,0.5,2.9,24.25,1.21,1.59,0.82,6.53,0.1,-4.94,52.73,3.20115637778683,3.18350168350168,20.5339272164531,21.0135135135135,0.646157522947328,2.72068104511131,14.488,11,14.488,11,NaN,NA,1,0
18,14,3,0.3,0.3,0.5,3.26,24.04,1.28,1.59,0.77,6.66,0.11,-5.07,52.67,3.34897217632341,3.33333333333333,20.932230802704,21.4388888888889,0.652088746685532,2.49381673500672,17.619,14,17.619,14,NaN,NA,1,0
19,14,3,0.3,0.3,0.5,3.61,23.82,1.35,1.59,0.73,6.78,0.13,-5.19,52.44,3.55523878877068,3.53529900332226,20.9922817172537,21.5490430622010,0.692444302161187,2.54644119030732,20.6405,15,20.6405,15,NaN,NA,1,0
20,14,3,0.3,0.3,0.5,3.97,23.61,1.42,1.59,0.7,6.89,0.14,-5.3,52.04,3.80914669102502,3.8125,21.4941184728183,21.9464114832536,0.671387756967981,2.14089431846701,27.47,21,27.47,21,NaN,NA,1,0
13,15,3,0.3,0.3,0.5,1.27,27.23,0.86,1.59,1.15,5.9,0.04,-4.31,55.94,2.62530180982403,2.54545454545455,20.2555941422496,20.7777777777778,0.557602918419143,3.68484771507832,7.6155,6,7.6155,6,NaN,NA,1,0
14,15,3,0.3,0.3,0.5,1.63,27.02,0.93,1.59,1.07,6.08,0.05,-4.49,57,2.73135667525637,2.69230769230769,20.8145437841611,21.3484848484848,0.565943382447956,3.53249250156719,8.847,7,8.847,7,NaN,NA,1,0
15,15,3,0.3,0.3,0.5,1.98,26.8,1,1.59,1,6.25,0.06,-4.65,57.83,2.85140502194897,2.78571428571429,21.157036867036,21.7928571428571,0.610173164088653,3.38550959983057,9.863,8,9.863,8,NaN,NA,1,0
16,15,3,0.3,0.3,0.5,2.34,26.59,1.06,1.59,0.93,6.4,0.08,-4.8,58.32,3.00083027580614,3,21.6333601816265,22.1666666666667,0.645214377961907,3.12408370768381,11.2945,9,11.2945,9,NaN,NA,1,0
17,15,3,0.3,0.3,0.5,2.69,26.38,1.13,1.59,0.88,6.53,0.09,-4.94,58.51,3.13663200293704,3.11111111111111,22.0162426569091,22.6666666666667,0.657706733601435,3.09417146957101,13.5995,11,13.5995,11,NaN,NA,1,0
18,15,3,0.3,0.3,0.5,3.04,26.17,1.2,1.59,0.83,6.66,0.1,-5.07,58.63,3.28674597368376,3.25,22.3854748930696,23.0392307692308,0.680932924429072,2.96541221834996,16.0955,13,16.0955,13,NaN,NA,1,0
19,15,3,0.3,0.3,0.5,3.4,25.95,1.26,1.59,0.78,6.78,0.11,-5.18,58.51,3.46444548134602,3.47776679841897,22.6926306087304,23.375,0.671607692850269,2.76129222779699,19.6375,14,19.6375,14,NaN,NA,1,0
20,15,3,0.3,0.3,0.5,3.75,25.74,1.33,1.59,0.75,6.89,0.12,-5.3,58.27,3.6703293978132,3.69230769230769,23.0392107790866,23.5208695652174,0.705111754098766,2.47495655093607,23.1345,18,23.1345,18,NaN,NA,1,0
13,16,3,0.3,0.3,0.5,1.06,29.36,0.81,1.6,1.23,5.9,0.03,-4.3,60.84,2.60987079143006,2.5,21.5947406374597,22.2,0.56496029602197,3.82267973738596,7.253,6,7.253,6,NaN,NA,1,0
14,16,3,0.3,0.3,0.5,1.41,29.14,0.87,1.6,1.14,6.08,0.04,-4.48,62.11,2.70533989370413,2.66666666666667,22.1446682434758,22.75,0.592487544286928,3.75197661931098,8.281,7,8.281,7,NaN,NA,1,0
15,16,3,0.3,0.3,0.5,1.77,28.93,0.93,1.6,1.06,6.25,0.05,-4.65,63.14,2.83584238861174,2.77777777777778,22.6291102885559,23.2,0.626407379438513,3.68001106064357,9.2045,8,9.2045,8,NaN,NA,1,0
16,16,3,0.3,0.3,0.5,2.12,28.72,1,1.6,1,6.4,0.06,-4.8,63.84,2.93483088320548,2.86576576576577,23.0488093661751,23.6396103896104,0.627062395858935,3.42539009793161,10.454,9,10.454,9,NaN,NA,1,0
17,16,3,0.3,0.3,0.5,2.48,28.51,1.06,1.6,0.94,6.53,0.08,-4.93,64.16,3.07007933724851,3,23.6014716957384,24.1666666666667,0.654146143855145,3.17953534063521,12.2495,10,12.2495,10,NaN,NA,1,0
18,16,3,0.3,0.3,0.5,2.83,28.29,1.12,1.6,0.88,6.66,0.09,-5.06,64.41,3.23701047480306,3.2094298245614,23.8702924326382,24.4666666666667,0.66704350477484,3.06551194113778,14.645,11,14.645,11,NaN,NA,1,0
19,16,3,0.3,0.3,0.5,3.19,28.08,1.18,1.6,0.84,6.78,0.1,-5.18,64.46,3.40794884427510,3.4,24.0739250797896,24.7058823529412,0.679341525238512,3.03717271076653,16.383,13,16.383,13,NaN,NA,1,0
20,16,3,0.3,0.3,0.5,3.54,27.87,1.25,1.6,0.8,6.89,0.11,-5.29,64.35,3.59418805010461,3.61324786324786,24.4638628511148,25.1213235294118,0.703926322725775,2.87599808057025,20.3255,15,20.3255,15,NaN,NA,1,0
14,17,3,0.3,0.3,0.5,1.2,31.27,0.82,1.6,1.21,6.08,0.03,-4.48,67.35,2.70070645885749,2.63636363636364,23.3349343242266,23.8660714285714,0.602025931216264,3.94556606146387,7.785,7,7.785,7,NaN,NA,1,0
15,17,3,0.3,0.3,0.5,1.56,31.06,0.88,1.6,1.13,6.25,0.04,-4.64,68.58,2.78719801995659,2.71651785714286,23.9123089042652,24.5555555555556,0.6037800951811,3.86301064302149,8.7045,7,8.7045,7,NaN,NA,1,0
16,17,3,0.3,0.3,0.5,1.91,30.85,0.94,1.6,1.06,6.4,0.05,-4.79,69.45,2.91862583268894,2.83333333333333,24.4409602161507,25.1,0.641723493119921,3.76662696272084,10.164,8,10.164,8,NaN,NA,1,0
17,17,3,0.3,0.3,0.5,2.26,30.63,1,1.6,1,6.53,0.06,-4.93,69.93,3.0311813403656,3,24.8880983030558,25.6,0.654152078611345,3.56085923712163,11.308,9,11.308,9,NaN,NA,1,0
18,17,3,0.3,0.3,0.5,2.62,30.42,1.05,1.6,0.94,6.66,0.07,-5.06,70.33,3.20669438977534,3.15789473684211,25.3745371100445,25.9309523809524,0.6856736861778,3.28426677442121,13.263,10,13.263,10,NaN,NA,1,0
19,17,3,0.3,0.3,0.5,2.97,30.21,1.11,1.6,0.89,6.78,0.08,-5.18,70.55,3.32347826570209,3.28571428571429,25.7960607521449,26.4361413043478,0.683018267892386,3.18967254779223,15.4035,12,15.4035,12,NaN,NA,1,0
20,17,3,0.3,0.3,0.5,3.33,30,1.17,1.6,0.85,6.89,0.09,-5.29,70.54,3.50938486933087,3.5,26.0352600837805,26.755,0.699056336131901,3.09799550542939,18.003,14,18.003,14,NaN,NA,1,0
15,18,3,0.3,0.3,0.5,1.34,33.19,0.83,1.6,1.2,6.25,0.03,-4.64,74.05,2.78351860110479,2.72727272727273,25.2240758404996,25.8571428571429,0.609893329551834,4.07660864486994,8.3095,7,8.3095,7,NaN,NA,1,0
16,18,3,0.3,0.3,0.5,1.7,32.97,0.88,1.6,1.12,6.4,0.04,-4.79,75.04,2.91159748227397,2.84495192307692,25.7829627578761,26.4415584415584,0.632309020031972,3.93445628808651,9.494,8,9.494,8,NaN,NA,1,0
17,18,3,0.3,0.3,0.5,2.05,32.76,0.94,1.6,1.05,6.53,0.05,-4.93,75.7,3.00699910600415,3,26.1959684308235,26.8571428571429,0.655708819605254,3.82473243850181,10.4445,9,10.4445,9,NaN,NA,1,0
18,18,3,0.3,0.3,0.5,2.41,32.55,1,1.6,1,6.66,0.06,-5.05,76.25,3.14785359096074,3.10172413793103,26.7288301944563,27.4166666666667,0.681427955867202,3.62108919134177,12.2785,10,12.2785,10,NaN,NA,1,0
19,18,3,0.3,0.3,0.5,2.76,32.34,1.05,1.6,0.94,6.78,0.07,-5.17,76.61,3.31131161534506,3.28,27.2581455182054,27.8888888888889,0.686768115071433,3.42054151856432,14.2735,11,14.2735,11,NaN,NA,1,0
20,18,3,0.3,0.3,0.5,3.12,32.12,1.11,1.6,0.9,6.89,0.08,-5.28,76.7,3.45765723543326,3.4,27.5967873408988,28.2163742690058,0.713671451898244,3.24440489050015,16.22,13,16.22,13,NaN,NA,1,0
15,19,3,0.3,0.3,0.5,1.13,35.31,0.78,1.61,1.26,6.25,0.03,-4.63,79.29,2.78260987682318,2.71428571428571,26.4307657884903,27.1,0.625787031163166,4.3333782184034,7.9425,7,7.9425,7,NaN,NA,1,0
16,19,3,0.3,0.3,0.5,1.48,35.1,0.84,1.61,1.18,6.4,0.04,-4.78,80.51,2.87673816805224,2.8,27.1923327150156,27.8571428571429,0.644747526686193,4.15772034941700,8.9625,8,8.9625,8,NaN,NA,1,0
17,19,3,0.3,0.3,0.5,1.84,34.89,0.89,1.61,1.11,6.53,0.05,-4.92,81.3,2.98397250847379,2.9375,27.6717963468188,28.2857142857143,0.655744039752155,3.98614913011006,10.1335,8,10.1335,8,NaN,NA,1,0
18,19,3,0.3,0.3,0.5,2.19,34.68,0.94,1.61,1.05,6.66,0.05,-5.05,82.03,3.10016312425562,3,28.1278185050495,28.8297101449275,0.688488274220973,3.7585658281113,11.169,9,11.169,9,NaN,NA,1,0
19,19,3,0.3,0.3,0.5,2.55,34.46,1,1.61,1,6.78,0.06,-5.17,82.48,3.23225461675665,3.2,28.4920927253173,29.2613636363636,0.683109698504921,3.79627682686611,12.4225,10,12.4225,10,NaN,NA,1,0
20,19,3,0.3,0.3,0.5,2.9,34.25,1.05,1.61,0.95,6.89,0.07,-5.28,82.76,3.39562394370769,3.375,28.9488876158884,29.718253968254,0.721534704389859,3.60252567394805,14.544,12,14.544,12,NaN,NA,1,0
16,20,3,0.3,0.3,0.5,1.27,37.23,0.8,1.61,1.25,6.4,0.03,-4.78,86.12,2.88791744846822,2.8,28.3650844858922,28.9083333333333,0.647401977310408,4.34331877289283,8.295,7,8.295,7,NaN,NA,1,0
17,20,3,0.3,0.3,0.5,1.63,37.02,0.85,1.61,1.17,6.53,0.04,-4.92,87.05,2.98166740315655,2.91666666666667,28.8292695603081,29.5833333333333,0.668367265277715,4.44660450018166,9.2905,8,9.2905,8,NaN,NA,1,0
18,20,3,0.3,0.3,0.5,1.98,36.8,0.9,1.61,1.11,6.66,0.05,-5.05,87.92,3.06974298041340,3,29.4937463182082,30.3076923076923,0.683345881310182,3.97718154462224,10.524,9,10.524,9,NaN,NA,1,0
19,20,3,0.3,0.3,0.5,2.34,36.59,0.95,1.61,1.05,6.78,0.06,-5.17,88.53,3.21135324801855,3.18350168350168,30.1230513394949,30.8571428571429,0.688599910072972,3.88328867382454,12.337,10,12.337,10,NaN,NA,1,0
20,20,3,0.3,0.3,0.5,2.69,36.38,1,1.61,1,6.89,0.06,-5.28,88.94,3.35183156661651,3.3,30.4521708335947,31.1428571428571,0.724355917072776,3.64433552226305,13.499,11,13.499,11,NaN,NA,1,0
13,11,1.5,0.5,0.3,0.5,1.66,19,1.18,1,0.84,3.82,0.08,-2.82,24.44,3.45056296675165,3.4,15.1814508269556,15.4258241758242,0.810432131538782,2.00814937697640,11.9535,10,11.9535,10,NaN,NA,1,0
14,11,1.5,0.5,0.3,0.5,2.5,18.5,1.27,1,0.78,3.88,0.11,-2.88,23.04,3.71877188770765,3.66666666666667,15.3753358624727,15.6,0.89110116245816,1.84176901281429,14.4615,12,14.4615,12,NaN,NA,1,0
15,11,1.5,0.5,0.3,0.5,3.33,18,1.36,1,0.73,3.94,0.15,-2.94,21.56,4.02493458982527,4,15.5552246196097,15.8,0.933808133747854,1.76994668585458,18.2015,15,18.2015,15,NaN,NA,1,0
16,11,1.5,0.5,0.3,0.5,4.16,17.5,1.45,1,0.68,4,0.19,-3,20.01,4.42892647637324,4.44186046511628,15.6660667731382,15.8571428571429,0.961930946531756,1.68407126200127,24.081,19,24.0905452726363,19,5,5,0.9995,5e-04
17,11,1.5,0.5,0.3,0.5,5,17,1.54,1,0.64,4.04,0.22,-3.04,18.24,4.85324204937762,4.89448380566802,15.7700863915200,15.9090909090909,1.00145799344031,1.45958293745968,33.8045,26,33.8045,26,NaN,NA,1,0
18,11,1.5,0.5,0.3,0.5,5.83,16.5,1.63,1,0.61,4.09,0.26,-3.09,16.48,5.38611235448025,5.48777579010137,15.6394298964777,15.7692307692308,1.04652583333127,1.43893301027060,46.659,34,46.7135703555333,34,10.3333333333333,13,0.9985,0.0015
19,11,1.5,0.5,0.3,0.5,6.66,16,1.72,1,0.57,4.13,0.29,-3.13,14.61,6.0624833913567,6.17641463414634,15.4629122819994,15.5817901234568,1.02017521884852,1.28635822566535,69.4245,49,69.4231347020531,49,70.3333333333333,81,0.9985,0.0015
20,11,1.5,0.5,0.3,0.5,7.5,15.5,1.81,1,0.55,4.16,0.32,-3.16,12.64,6.82297107672734,6.96551724137931,15.2238333276873,15.2628289473684,0.945359181131485,1.04712116158141,114.731,81.5,114.784816490699,82,105,81,0.9945,0.0055
14,12,1.5,0.5,0.3,0.5,1.66,21,1.16,1,0.85,3.88,0.07,-2.88,27.84,3.60021196973173,3.55555555555556,16.8183706799516,17,0.855445665592977,2.08712698066551,11.952,10,11.952,10,NaN,NA,1,0
15,12,1.5,0.5,0.3,0.5,2.5,20.5,1.25,1,0.8,3.94,0.1,-2.94,26.46,3.86413309716824,3.81649831649832,17.0647259098456,17.2857142857143,0.904695118645196,2.01737469679134,14.6965,12,14.7023511755878,12,3,3,0.9995,5e-04
16,12,1.5,0.5,0.3,0.5,3.33,20,1.33,1,0.75,4,0.14,-3,25,4.15631503901158,4.15384615384615,17.3112033751308,17.5555555555556,0.930736270287413,1.89857465889852,17.9295,15,17.9295,15,NaN,NA,1,0
17,12,1.5,0.5,0.3,0.5,4.16,19.5,1.41,1,0.7,4.04,0.17,-3.04,23.31,4.53869007650105,4.53846153846154,17.4411764696553,17.6,0.953243725031374,1.65200565115466,24.0345,19,24.0345,19,NaN,NA,1,0
18,12,1.5,0.5,0.3,0.5,5,19,1.5,1,0.66,4.09,0.2,-3.09,21.63,4.94446610823351,4.95505050505050,17.5030759477418,17.7272727272727,1.03638613916746,1.63080005075422,32.214,25,32.214,25,NaN,NA,1,0
19,12,1.5,0.5,0.3,0.5,5.83,18.5,1.58,1,0.63,4.13,0.23,-3.13,19.82,5.42842682930568,5.49469437382558,17.4839166325913,17.6566964285714,1.04748092617897,1.47254597858465,43.355,32,43.355,32,NaN,NA,1,0
20,12,1.5,0.5,0.3,0.5,6.66,18,1.66,1,0.6,4.16,0.27,-3.16,17.91,6.06431825937473,6.1828631138976,17.3791522073920,17.4855042016807,1.03900624589569,1.27166059485712,66.222,48,66.222,48,NaN,NA,1,0
