"l1","l2","a11","a12","a21","a22","N1","N2","E1","S1","E2","S2","Rare","Asy","cor","meanN1","medN1","meanN2","medN2","sdN1","sdN2","MTC","medTC","MTP1","medTP1","MTP2","medTP2","Ext1","Ext2"
15,20,2.5,0.1,0.9,0.7,4.75,21.02,0.75,5.38,1.33,2.48,0.18,2.9,-23.59,4.41086228903127,4.48684109272797,19.7970037556758,20.3333333333333,0.569691599642255,2.16154860739341,71.771,49,71.771,49,NaN,NA,1,0
16,20,2.5,0.1,0.9,0.7,5.18,20.48,0.8,5.38,1.25,2.5,0.2,2.88,-22.03,4.81414363843555,4.9,19.6734383290261,20.0849269203528,0.558901050097792,1.82272958364438,103.7135,71,103.7135,71,NaN,NA,1,0
17,20,2.5,0.1,0.9,0.7,5.6,19.93,0.85,5.38,1.17,2.51,0.21,2.86,-20.56,5.25880920287007,5.34205634905107,19.4549694427727,19.7389898155794,0.505504759909732,1.57977155389990,158.61,112,158.61,112,NaN,NA,1,0
18,20,2.5,0.1,0.9,0.7,6.02,19.39,0.9,5.38,1.11,2.52,0.23,2.85,-19.11,5.68338650146178,5.75862068965517,19.0632702566127,19.3172511132315,0.470498744108154,1.38016775295196,229.1955,159.5,229.381381381381,160,43.5,43.5,0.999,0.001
19,20,2.5,0.1,0.9,0.7,6.44,18.85,0.95,5.38,1.05,2.54,0.25,2.84,-17.62,6.13559743892448,6.20969408157825,18.5899109729572,18.7964203988231,0.446034159427869,1.24538180736932,358.1435,247,358.056613226453,247,401.5,393.5,0.998,0.002
20,20,2.5,0.1,0.9,0.7,6.86,18.31,1,5.38,1,2.55,0.27,2.83,-16.2,6.58855620735581,6.64962708911754,18.1135769725217,18.2660959373739,0.413460013225855,1.10464557803681,567.865,409,567.548792756539,409,620.25,483.5,0.994,0.006
11,11,3,0.1,0.9,0.7,2.98,10.44,1,4.52,1,2.75,0.22,1.77,-6.6,2.96013175546867,2.95826086956522,8.67951404220211,8.94868421052632,0.523284777471498,1.88647245129361,17.291,13,17.3434650455927,13,13.4642857142857,8,0.987,0.014
12,11,3,0.1,0.9,0.7,3.33,10,1.09,4.52,0.91,2.79,0.24,1.73,-5.76,3.23224381504127,3.24305019305019,8.60540791091447,8.88888888888889,0.569410792409497,1.7835172209595,23.453,17,23.6781609195402,17,18.2643678160920,12,0.957,0.0435
13,11,3,0.1,0.9,0.7,3.68,9.55,1.18,4.52,0.84,2.82,0.27,1.7,-4.98,3.50219122962572,3.53846153846154,8.45226907720716,8.71428571428571,0.595151650158603,1.66170384826309,30.882,22,30.8090070537168,22,31.7295597484277,22,0.9215,0.0795
14,11,3,0.1,0.9,0.7,4.02,9.1,1.27,4.52,0.78,2.85,0.3,1.67,-4.24,3.85981546718248,3.89261261261261,8.12732104055221,8.38585607940447,0.610268905990963,1.64030462545633,40.7175,29,41.1578638497653,28,37.7674418604651,29,0.852,0.1505
15,11,3,0.1,0.9,0.7,4.37,8.65,1.36,4.52,0.73,2.88,0.33,1.64,-3.5,4.19319765897579,4.22222222222222,7.82774096644867,8.08733790999237,0.654493009375134,1.57187591160327,47.822,34,48.3313915857605,35,46.2,31,0.7725,0.2325
11,12,3,0.1,0.9,0.7,2.93,11.94,0.91,4.66,1.09,2.75,0.19,1.91,-8.6,2.94146069923838,2.94736842105263,9.81945429055632,10.2352941176471,0.52550970348738,2.11327305302773,17.265,13,17.3668012108981,13,5.89473684210526,4,0.991,0.0095
12,12,3,0.1,0.9,0.7,3.28,11.49,1,4.66,1,2.79,0.22,1.87,-7.67,3.16502272109587,3.17857142857143,9.8526949377084,10.2307692307692,0.550302633207862,1.99075700448194,22.543,16,22.6280487804878,16.5,17.3125,6.5,0.984,0.016
13,12,3,0.1,0.9,0.7,3.63,11.04,1.08,4.66,0.92,2.82,0.24,1.84,-6.81,3.45473621485275,3.5,9.76940507736794,10.1428571428571,0.536068279922660,1.81772465312754,31.5945,23,31.7668207498716,23,26.4107142857143,16,0.9735,0.028
14,12,3,0.1,0.9,0.7,3.98,10.59,1.16,4.66,0.85,2.85,0.27,1.8,-5.98,3.7552659335732,3.81017278019034,9.48311285911143,9.81818181818182,0.592998701450883,1.79391840831394,40.3035,28,40.6928,29,34.464,22,0.9375,0.0625
15,12,3,0.1,0.9,0.7,4.32,10.14,1.25,4.66,0.8,2.88,0.29,1.78,-5.17,4.10784722394995,4.16666666666667,9.26078505488408,9.61414392059553,0.620168268988229,1.61664842644762,54.0025,39,53.9783933518006,39,54.8888888888889,34,0.9025,0.099
16,12,3,0.1,0.9,0.7,4.67,9.7,1.33,4.66,0.75,2.9,0.32,1.75,-4.42,4.47098036978201,4.51835016835017,8.88435817752166,9.16666666666667,0.603218024876703,1.60349477382963,67.6285,48,68.366482504604,49,64.1546666666667,44,0.8145,0.1875
11,13,3,0.1,0.9,0.7,2.88,13.43,0.84,4.78,1.18,2.75,0.17,2.03,-10.7,2.89957791993693,2.87904911180773,11.0145047050146,11.5,0.523219596610194,2.27210772019304,16.287,12,16.3112781954887,12,6.6,4,0.9975,0.0025
12,13,3,0.1,0.9,0.7,3.23,12.98,0.92,4.78,1.08,2.79,0.19,1.99,-9.7,3.14060675501029,3.16666666666667,11.0657151074290,11.5278637770898,0.537238443772558,2.10580631894377,21.637,16,21.6999495713565,16,14.2941176470588,10,0.9915,0.0085
13,13,3,0.1,0.9,0.7,3.58,12.53,1,4.78,1,2.82,0.22,1.96,-8.77,3.40164579573496,3.43589743589744,11.0566605497338,11.453300124533,0.549005465475147,1.96434848947078,28.8245,21,28.9873673572511,21,13.4761904761905,6,0.9895,0.0105
14,13,3,0.1,0.9,0.7,3.93,12.08,1.07,4.78,0.92,2.85,0.24,1.93,-7.86,3.71615377630245,3.75675675675676,10.8720523623566,11.2916666666667,0.573000831016754,1.88599623929438,38.867,27,39.1956077630235,28,23.5476190476190,13.5,0.979,0.021
15,13,3,0.1,0.9,0.7,4.27,11.64,1.15,4.78,0.86,2.88,0.26,1.9,-7,4.02210916124394,4.08575655114117,10.6707066466974,11.0242433147223,0.543026562720994,1.75796159754747,53.1295,39,53.5919958419958,39,41.4210526315789,28.5,0.962,0.038
16,13,3,0.1,0.9,0.7,4.62,11.19,1.23,4.78,0.81,2.9,0.29,1.88,-6.17,4.37085843541679,4.43316151202749,10.4120428467523,10.7225568942436,0.583021764507926,1.66614844523768,70.365,50,70.36511375948,50,69.9548387096774,45,0.923,0.0775
17,13,3,0.1,0.9,0.7,4.97,10.74,1.3,4.78,0.76,2.93,0.31,1.85,-5.33,4.74038233858673,4.80580808080808,10.0383551250057,10.3046745303626,0.578244605072488,1.57231663289127,93.827,67,94.7159420289855,67,87.9565217391304,63,0.8625,0.138
18,13,3,0.1,0.9,0.7,5.32,10.29,1.38,4.78,0.72,2.95,0.34,1.83,-4.54,5.13085771522778,5.16666666666667,9.67143005615658,9.90987191502655,0.514195319606357,1.44942595330979,114.7525,84,115.239231278993,83,113.256619144603,85,0.7545,0.2455
11,14,3,0.1,0.9,0.7,2.83,14.92,0.78,4.9,1.27,2.75,0.15,2.15,-12.99,2.86548231034081,2.85092592592593,12.2084243680348,12.7734604105572,0.514379215785887,2.46786057398962,15.7305,12,15.7422422422422,12,4,4,0.999,0.001
12,14,3,0.1,0.9,0.7,3.18,14.47,0.85,4.9,1.16,2.79,0.18,2.1,-11.91,3.11488752242674,3.13574938574939,12.2255082414398,12.7464285714286,0.525262127024401,2.29134064767674,20.0725,15,20.0890890890891,15,3.5,3.5,0.999,0.001
13,14,3,0.1,0.9,0.7,3.53,14.02,0.92,4.9,1.07,2.82,0.2,2.07,-10.9,3.38272762131997,3.41421362489487,12.3180196647686,12.7593103448276,0.524203935084287,2.11841014230900,26.9305,20,27.0040160642570,20,8.625,4,0.996,0.004
14,14,3,0.1,0.9,0.7,3.88,13.58,1,4.9,1,2.85,0.22,2.04,-9.94,3.6361979584413,3.69282051282051,12.2293561740952,12.6486676016830,0.56964314549629,1.99736561408077,36.789,26,36.8166246851385,26,33.1333333333333,17,0.9925,0.0075
15,14,3,0.1,0.9,0.7,4.22,13.13,1.07,4.9,0.93,2.88,0.24,2.01,-8.99,3.97565249532445,4.05,12.0704300662564,12.4166666666667,0.556448806221144,1.80325992533832,50.853,36,51.1194936708861,37,29.8,26,0.9875,0.0125
16,14,3,0.1,0.9,0.7,4.57,12.68,1.14,4.9,0.87,2.9,0.26,1.99,-8.11,4.30091450461867,4.375,11.8249200361076,12.1456344998233,0.555245003331759,1.64949512976436,69.355,50,69.6613810741688,50,56.0444444444444,39,0.9775,0.0225
17,14,3,0.1,0.9,0.7,4.92,12.23,1.21,4.9,0.82,2.93,0.28,1.96,-7.2,4.65026800090841,4.73232560469981,11.6172583129649,11.8468253968254,0.52608142210078,1.39755951599434,94.14,65,93.2607329842932,65,115.340659340659,83,0.955,0.0455
18,14,3,0.1,0.9,0.7,5.27,11.79,1.28,4.9,0.77,2.95,0.3,1.94,-6.35,5.01940387825903,5.09370883773443,11.2301685723241,11.4435763888889,0.527473938736005,1.3177177071162,130.2845,93,129.072136563877,93,142.25,105.5,0.908,0.092
19,14,3,0.1,0.9,0.7,5.62,11.34,1.35,4.9,0.73,2.96,0.33,1.93,-5.54,5.41097995048787,5.46379602371255,10.7929978382198,10.9991856677524,0.492475334495662,1.30349799077322,159.815,112,156.218807621389,109,176.532085561497,118,0.8135,0.187
11,15,3,0.1,0.9,0.7,2.78,16.41,0.73,5,1.36,2.75,0.14,2.25,-15.33,2.84977535425664,2.83333333333333,13.3065036302609,13.9565217391304,0.513194932677386,2.67393079879085,15.4755,12,15.4822411205603,12,2,2,0.9995,5e-04
12,15,3,0.1,0.9,0.7,3.13,15.97,0.8,5,1.25,2.79,0.16,2.2,-14.18,3.09418864056341,3.11111111111111,13.3673332837373,13.9309523809524,0.543231168267301,2.53152078715512,19.7585,15,19.7663831915958,15,4,4,0.9995,5e-04
13,15,3,0.1,0.9,0.7,3.48,15.52,0.86,5,1.15,2.82,0.18,2.17,-13.12,3.30273215280502,3.34969879518072,13.5421568635074,14.1286186931348,0.536393144282079,2.35139410533449,26.161,19,26.1581581581582,19,29,29,0.999,0.001
14,15,3,0.1,0.9,0.7,3.83,15.07,0.93,5,1.07,2.85,0.2,2.14,-12.08,3.620914312794,3.66666666666667,13.5370400824395,14.0364721485411,0.548564005957169,2.19782998529687,34.2625,25,34.3619477911647,25,9.5,4.5,0.996,0.004
15,15,3,0.1,0.9,0.7,4.17,14.62,1,5,1,2.88,0.22,2.11,-11.07,3.91014446997833,4,13.5134719144857,13.8888888888889,0.561320684111127,1.80359347033700,49.755,35,49.7828485456369,35,40.5,25.5,0.997,0.003
16,15,3,0.1,0.9,0.7,4.52,14.17,1.06,5,0.93,2.9,0.24,2.09,-10.13,4.23464670912629,4.31578947368421,13.2646227331919,13.6307894736842,0.555785110862752,1.75778492507428,66.649,45,66.8185929648241,45,32.9,30,0.995,0.005
17,15,3,0.1,0.9,0.7,4.87,13.73,1.13,5,0.88,2.93,0.26,2.06,-9.17,4.57442121824612,4.65667564735818,13.0448216687059,13.3421935711763,0.524478347057105,1.56781662447115,91.5495,64,91.696247464503,64,81.2142857142857,50,0.986,0.014
18,15,3,0.1,0.9,0.7,5.22,13.28,1.2,5,0.83,2.95,0.28,2.04,-8.26,4.96170697832248,5.04081632653061,12.7129515829367,12.9516003122561,0.514032795751329,1.40747174448973,132.38,94,133.592842323651,95,99.9027777777778,67.5,0.964,0.036
19,15,3,0.1,0.9,0.7,5.57,12.83,1.26,5,0.78,2.96,0.3,2.03,-7.4,5.30895528141055,5.39255936978897,12.3597290346669,12.5757451330854,0.523261629096334,1.34548488516627,176.81,120,175.392303580973,119,197.372093023256,140,0.9355,0.0645
20,15,3,0.1,0.9,0.7,5.92,12.38,1.33,5,0.75,2.98,0.32,2.01,-6.52,5.71178250261036,5.75800536319899,11.8960125203311,12.1277254901961,0.467121965694984,1.34049557558806,228.444,160,228.573221757322,161,227.782874617737,152,0.8365,0.1635
11,16,3,0.1,0.9,0.7,2.73,17.91,0.68,5.09,1.45,2.75,0.13,2.34,-17.76,2.86257165408483,2.84210526315789,14.3951694262319,15,0.516876723215706,2.8708576034127,14.312,11,14.3176588294147,11,3,3,0.9995,5e-04
12,16,3,0.1,0.9,0.7,3.08,17.46,0.75,5.09,1.33,2.79,0.14,2.3,-16.53,3.05793182645062,3.0625,14.5526294833853,15.2631578947368,0.540006488421485,2.80378682675652,18.631,14,18.6466466466466,14,3,3,0.999,0.001
13,16,3,0.1,0.9,0.7,3.43,17.01,0.81,5.09,1.23,2.82,0.16,2.26,-15.41,3.29909701346956,3.33333333333333,14.7973150278920,15.4,0.563054692262844,2.42728434404225,25.4655,18,25.4772386193097,18,2,2,0.9995,5e-04
14,16,3,0.1,0.9,0.7,3.78,16.56,0.87,5.09,1.14,2.85,0.18,2.23,-14.31,3.58559318866350,3.63636363636364,14.7941521417977,15.3301282051282,0.53293383530667,2.22264153242965,33.233,25,33.2452452452452,25,21,21,0.999,0.001
15,16,3,0.1,0.9,0.7,4.12,16.11,0.93,5.09,1.06,2.88,0.2,2.2,-13.24,3.88372831364085,3.9375,14.7741579386456,15.25,0.5467066297679,2.05400229503365,46.694,33,46.7471206810215,33,11.3333333333333,7,0.9985,0.0015
16,16,3,0.1,0.9,0.7,4.47,15.67,1,5.09,1,2.9,0.22,2.18,-12.26,4.21345539428451,4.28368845378635,14.6014675713523,15,0.542428219742085,1.85581747498174,61.935,46,61.9919719016558,46,45.7142857142857,20,0.9965,0.0035
17,16,3,0.1,0.9,0.7,4.82,15.22,1.06,5.09,0.94,2.93,0.24,2.15,-11.23,4.52030142630831,4.60967256932843,14.4269383998500,14.7624381188119,0.543319013919306,1.65062025221527,86.9545,61,87.034188034188,61,72.5454545454545,58,0.9945,0.0055
18,16,3,0.1,0.9,0.7,5.17,14.77,1.12,5.09,0.88,2.95,0.25,2.14,-10.27,4.87352544973725,4.96039215686275,14.2292671800437,14.4827586206897,0.513908652309249,1.46381000752591,127.6455,92,127.661608497724,92,126.260869565217,100,0.9885,0.0115
19,16,3,0.1,0.9,0.7,5.52,14.32,1.18,5.09,0.84,2.96,0.27,2.12,-9.37,5.24518213011665,5.33333333333333,13.8035481476191,14.0589684149522,0.504217796208081,1.40623727939083,165.632,115,164.895252837977,115,188.661290322581,113.5,0.969,0.031
20,16,3,0.1,0.9,0.7,5.87,13.88,1.25,5.09,0.8,2.98,0.29,2.1,-8.45,5.6273354715326,5.6925690718836,13.4650331807366,13.6570622456368,0.444263615623758,1.22942488167916,240.882,178,243.523003701745,179,195.064220183486,152,0.9455,0.0545
11,17,3,0.1,0.9,0.7,2.68,19.4,0.64,5.17,1.54,2.75,0.12,2.42,-20.23,2.79659953160849,2.76470588235294,15.4133874906292,16.125,0.510044528543929,3.17003899311343,13.4705,10,13.4705,10,NaN,NA,1,0
12,17,3,0.1,0.9,0.7,3.03,18.95,0.7,5.17,1.41,2.79,0.13,2.38,-18.94,3.00913213693488,3,15.6915166025327,16.4166666666667,0.531542070999894,2.99905574839464,17.589,13,17.5967983991996,13,2,2,0.9995,5e-04
13,17,3,0.1,0.9,0.7,3.38,18.5,0.76,5.17,1.3,2.82,0.15,2.34,-17.76,3.26571350744923,3.28571428571429,15.9508485224882,16.6666666666667,0.554207840658798,2.72140854157403,23.761,17.5,23.761,17.5,NaN,NA,1,0
14,17,3,0.1,0.9,0.7,3.73,18.05,0.82,5.17,1.21,2.85,0.17,2.31,-16.61,3.50701210862347,3.55,16.1455412052948,16.7481343283582,0.551342163569608,2.46624159365814,32.3425,24,32.3820731096645,24,6,4,0.9985,0.0015
15,17,3,0.1,0.9,0.7,4.07,17.61,0.88,5.17,1.13,2.88,0.18,2.28,-15.5,3.80250251086406,3.86956521739130,16.1379916634387,16.6396103896104,0.552811900670534,2.13828554203867,44.432,32,44.4507253626813,32,7,7,0.9995,5e-04
16,17,3,0.1,0.9,0.7,4.42,17.16,0.94,5.17,1.06,2.9,0.2,2.26,-14.45,4.13580407776781,4.21254736228505,15.9257437835344,16.4285714285714,0.553410673028458,2.05660113397363,57.4615,41,57.4615,41,NaN,NA,1,0
17,17,3,0.1,0.9,0.7,4.77,16.71,1,5.17,1,2.93,0.22,2.24,-13.37,4.4630243220198,4.54545454545455,15.8808850283457,16.2659863945578,0.525697317117206,1.76811413684170,84.667,61,84.8429503261415,61,34.5714285714286,16,0.9965,0.0035
18,17,3,0.1,0.9,0.7,5.12,16.26,1.05,5.17,0.94,2.95,0.23,2.22,-12.36,4.81161008816723,4.90143695608177,15.6118824995033,15.9222714458317,0.531367992770481,1.60670296677765,115.6115,82,115.673009514271,82,74.6666666666667,100,0.9985,0.0015
19,17,3,0.1,0.9,0.7,5.47,15.82,1.11,5.17,0.89,2.96,0.25,2.2,-11.43,5.18100722975865,5.27681138585394,15.2925448322551,15.5417244576036,0.484827110299174,1.41736918711845,168.1005,117.5,168.292929292929,117.5,149.05,118.5,0.99,0.01
20,17,3,0.1,0.9,0.7,5.82,15.37,1.17,5.17,0.85,2.98,0.27,2.18,-10.45,5.54740251203439,5.61975565451776,15.0490226144030,15.2,0.43682762202159,1.08526618776753,227.1475,158,227.20892494929,158,222.821428571429,157.5,0.986,0.014
11,18,3,0.1,0.9,0.7,2.63,20.89,0.61,5.25,1.63,2.75,0.11,2.5,-22.82,2.78753306560414,2.75,16.5665087511676,17.4083333333333,0.505578571580085,3.4229952392417,13.4975,10,13.4975,10,NaN,NA,1,0
12,18,3,0.1,0.9,0.7,2.98,20.44,0.66,5.25,1.5,2.79,0.12,2.45,-21.47,2.98727597046732,3,16.7501697161864,17.6,0.544155630631193,3.27010046482762,17.2135,13,17.2211105552776,13,2,2,0.9995,5e-04
13,18,3,0.1,0.9,0.7,3.33,20,0.72,5.25,1.38,2.82,0.14,2.42,-20.25,3.21226852970540,3.23706512042819,17.0864578030909,17.8333333333333,0.548935522437373,2.91710295756417,22.084,16,22.084,16,NaN,NA,1,0
14,18,3,0.1,0.9,0.7,3.68,19.55,0.77,5.25,1.28,2.85,0.15,2.39,-19.04,3.47786104801376,3.50342465753425,17.2385827869284,17.9368351063830,0.54792610363414,2.73344682690028,29.247,21,29.247,21,NaN,NA,1,0
15,18,3,0.1,0.9,0.7,4.02,19.1,0.83,5.25,1.2,2.88,0.17,2.36,-17.86,3.75953157376155,3.82529069767442,17.3568448429124,18,0.56377040848268,2.48139161282466,40.678,29,40.678,29,NaN,NA,1,0
16,18,3,0.1,0.9,0.7,4.37,18.65,0.88,5.25,1.12,2.9,0.18,2.34,-16.77,4.08273510428017,4.14814814814815,17.2967619190315,17.9197701149425,0.550145319355886,2.29089347157339,57.0585,40,57.0585,40,NaN,NA,1,0
17,18,3,0.1,0.9,0.7,4.72,18.2,0.94,5.25,1.05,2.93,0.2,2.31,-15.63,4.42683579792834,4.5,17.2072503813376,17.6887840670860,0.543388435542484,1.90530315881520,75.1065,54,75.128064032016,54,32,32,0.9995,5e-04
18,18,3,0.1,0.9,0.7,5.07,17.76,1,5.25,1,2.95,0.22,2.29,-14.59,4.77138564413603,4.84395292207792,16.9788175531758,17.3721852310369,0.518064517942382,1.83955922742284,105.964,72,106.222891566265,72,41.5,4,0.996,0.004
19,18,3,0.1,0.9,0.7,5.42,17.31,1.05,5.25,0.94,2.96,0.23,2.28,-13.61,5.1244104188444,5.19556655586067,16.7842905916289,17.0547452547453,0.473669670151053,1.46983211184481,154.293,109,154.456685027541,109,45.3333333333333,4,0.9985,0.0015
20,18,3,0.1,0.9,0.7,5.77,16.86,1.11,5.25,0.9,2.98,0.25,2.26,-12.58,5.50439465127098,5.57580363091273,16.4563035799255,16.7071302862276,0.439984113618405,1.29294419471020,211.797,148.5,212.046827794562,148.5,176.357142857143,170.5,0.993,0.007
11,19,3,0.1,0.9,0.7,2.58,22.38,0.57,5.32,1.72,2.75,0.1,2.57,-25.44,2.77760317752679,2.75,17.5905742104461,18.4166666666667,0.49310166885468,3.62919620687604,13.25,10,13.25,10,NaN,NA,1,0
12,19,3,0.1,0.9,0.7,2.93,21.94,0.63,5.32,1.58,2.79,0.11,2.52,-24.04,2.96754983321661,3,17.9243597042605,18.8333333333333,0.533457534520581,3.45574210203866,16.62,13,16.6268134067034,13,3,3,0.9995,5e-04
13,19,3,0.1,0.9,0.7,3.28,21.49,0.68,5.32,1.46,2.82,0.13,2.49,-22.76,3.19212316746115,3.20835594139989,18.3217894034224,19.1666666666667,0.536418292915166,3.14192815564549,21.4405,16,21.4405,16,NaN,NA,1,0
14,19,3,0.1,0.9,0.7,3.63,21.04,0.73,5.32,1.35,2.85,0.14,2.46,-21.5,3.44309918892557,3.47913043478261,18.4494023115983,19.3162337662338,0.563041565033461,2.97588591999070,29.118,20,29.118,20,NaN,NA,1,0
15,19,3,0.1,0.9,0.7,3.98,20.59,0.78,5.32,1.26,2.88,0.16,2.43,-20.26,3.73950662266800,3.8,18.5983221239365,19.2664558781259,0.573259492901181,2.64625420754208,38.2085,28,38.2085,28,NaN,NA,1,0
16,19,3,0.1,0.9,0.7,4.32,20.14,0.84,5.32,1.18,2.9,0.17,2.41,-19.14,4.02783592849037,4.09354166666667,18.7128295198224,19.2796673286991,0.544885371504707,2.29399830317516,51.297,38,51.297,38,NaN,NA,1,0
17,19,3,0.1,0.9,0.7,4.67,19.7,0.89,5.32,1.11,2.93,0.19,2.38,-17.96,4.37446586561904,4.45322916666667,18.5981646633696,19.0635080645161,0.524725028760545,1.94558649713211,74.9755,53,74.9755,53,NaN,NA,1,0
18,19,3,0.1,0.9,0.7,5.02,19.25,0.94,5.32,1.05,2.95,0.2,2.36,-16.86,4.71277896282965,4.78738201689021,18.4598028456690,18.8538437624906,0.496506098576344,1.73414647897247,99.496,72,99.587087087087,72.5,8.5,8.5,0.999,0.001
19,19,3,0.1,0.9,0.7,5.37,18.8,1,5.32,1,2.96,0.22,2.35,-15.84,5.06156811186777,5.14794408887816,18.2676305704465,18.5609326824255,0.487908247472714,1.48266286921517,142.555,101,142.555,101,NaN,NA,1,0
20,19,3,0.1,0.9,0.7,5.72,18.35,1.05,5.32,0.95,2.98,0.23,2.33,-14.77,5.43834351966191,5.50408599308355,17.9067210817244,18.1566220707644,0.455250554660259,1.41022507587464,208.8165,148,208.979959919840,148,127.25,123.5,0.998,0.002
11,20,3,0.1,0.9,0.7,2.53,23.88,0.55,5.38,1.81,2.75,0.09,2.63,-28.07,2.75007701518317,2.7,18.446796957865,19.5131578947368,0.534627292272264,4.07583638177323,12.164,10,12.164,10,NaN,NA,1,0
12,20,3,0.1,0.9,0.7,2.88,23.43,0.6,5.38,1.66,2.79,0.1,2.59,-26.61,2.93464246365031,2.92307692307692,18.9393706640215,19.8571428571429,0.548124862760734,3.68232746345576,15.425,12,15.425,12,NaN,NA,1,0
13,20,3,0.1,0.9,0.7,3.23,22.98,0.65,5.38,1.53,2.82,0.12,2.55,-25.28,3.14686456442167,3.16064516129032,19.4831349714678,20.3636363636364,0.544370213747826,3.30692169739211,20.6345,15,20.6345,15,NaN,NA,1,0
14,20,3,0.1,0.9,0.7,3.58,22.53,0.7,5.38,1.42,2.85,0.13,2.52,-23.97,3.39727392260361,3.42857142857143,19.6651285933735,20.5545634920635,0.564118185376587,3.17708175323783,27.274,19,27.2671335667834,19,41,41,0.9995,5e-04
15,20,3,0.1,0.9,0.7,3.93,22.08,0.75,5.38,1.33,2.88,0.15,2.5,-22.68,3.67944524990916,3.72575879666935,19.8518867300329,20.5833333333333,0.570826981769271,2.86442113407007,35.9395,25,35.9395,25,NaN,NA,1,0
16,20,3,0.1,0.9,0.7,4.27,21.64,0.8,5.38,1.25,2.9,0.16,2.47,-21.53,4.00321764648807,4.06666666666667,19.9532866708055,20.5942292171106,0.544889883725868,2.55918724734960,50.0665,35.5,50.0665,35.5,NaN,NA,1,0
17,20,3,0.1,0.9,0.7,4.62,21.19,0.85,5.38,1.17,2.93,0.17,2.45,-20.29,4.31103992175913,4.38333333333333,19.9312786936548,20.5127127774187,0.56302741393209,2.26752625287376,65.9535,47,65.9535,47,NaN,NA,1,0
18,20,3,0.1,0.9,0.7,4.97,20.74,0.9,5.38,1.11,2.95,0.19,2.43,-19.16,4.63313780783805,4.71428571428571,19.8711125147618,20.2896057347670,0.534990593476793,1.93338115178477,93.6005,66.5,93.6005,66.5,NaN,NA,1,0
19,20,3,0.1,0.9,0.7,5.32,20.29,0.95,5.38,1.05,2.96,0.2,2.41,-18.11,4.99102141215335,5.0751190266267,19.601683014783,19.9887764638223,0.507354085140451,1.82165962168184,127.1765,87.5,127.1765,87.5,NaN,NA,1,0
20,20,3,0.1,0.9,0.7,5.67,19.85,1,5.38,1,2.98,0.22,2.39,-17.01,5.3809518337557,5.45454545454545,19.3350119832303,19.6523280912735,0.479602598283106,1.58134705692387,189.958,133,190.143643643644,133,4.5,4.5,0.999,0.001
11,12,1.5,0.3,0.9,0.7,4.74,9.61,0.91,2.1,1.09,1.57,0.33,0.52,-1.29,4.46223051892388,4.43360752056404,8.7478833338447,9.03390804597701,1.06244633438510,2.11742779630573,34.4125,25,35.1259213759214,25,31.4584450402145,21,0.814,0.1865
11,13,1.5,0.3,0.9,0.7,4.35,11.53,0.84,2.11,1.18,1.57,0.27,0.54,-1.93,4.15413919236509,4.12588028169014,10.3728484726312,10.6165158371041,0.964933010930931,2.07524388279714,29.432,22,29.6916087653661,23,25.6666666666667,16,0.9355,0.0645
12,13,1.5,0.3,0.9,0.7,5.25,10.38,0.92,2.11,1.08,1.57,0.33,0.53,-1.38,4.90619922787454,4.94058823529412,9.57845328191302,9.86632302405498,1.07655638301062,2.17299609167334,45.0675,32,45.4126213592233,33,43.4491525423729,27,0.824,0.177
11,14,1.5,0.3,0.9,0.7,3.97,13.46,0.78,2.13,1.27,1.57,0.22,0.55,-2.65,3.89884555306132,3.90238095238095,11.7944613582596,12.0501253132832,0.840579575869834,1.95768502783605,24.602,18,24.7174023338407,19,16.7586206896552,10,0.9855,0.0145
12,14,1.5,0.3,0.9,0.7,4.87,12.3,0.85,2.13,1.16,1.57,0.28,0.55,-2.08,4.49330863152536,4.546699875467,11.4496281258162,11.647240990991,0.926477189177658,1.93182134922349,38.4215,28,38.4263157894737,29,38.33,27,0.95,0.05
13,14,1.5,0.3,0.9,0.7,5.76,11.15,0.92,2.13,1.07,1.58,0.34,0.54,-1.48,5.33787047059811,5.36788399570354,10.5838141194542,10.8813559322034,1.07839321506976,2.15151688258454,59.036,41,60.4322853688029,42,52.3612716763006,36.5,0.827,0.173
11,15,1.5,0.3,0.9,0.7,3.58,15.38,0.73,2.14,1.36,1.57,0.18,0.57,-3.36,3.73436276158058,3.73508771929825,13.0855308901697,13.3333333333333,0.845183792374027,2.13729391013659,20.684,16,20.7425542655225,16,14.5789473684211,6,0.9905,0.0095
12,15,1.5,0.3,0.9,0.7,4.48,14.23,0.8,2.14,1.25,1.57,0.23,0.56,-2.77,4.25546256967507,4.28758561643836,12.8932717926457,13.0519568151147,0.886175155282923,1.95415864899338,30.662,24,30.8543147208122,24,18.0333333333333,13,0.985,0.015
13,15,1.5,0.3,0.9,0.7,5.38,13.07,0.86,2.14,1.15,1.58,0.29,0.55,-2.15,4.94497862106809,5.00834655445954,12.3045227620095,12.5329004329004,1.00483422466400,2.12510661432932,48.013,35,48.8099523557438,36,34.4504504504505,23,0.9445,0.0555
14,15,1.5,0.3,0.9,0.7,6.28,11.92,0.93,2.14,1.07,1.59,0.34,0.55,-1.55,5.76740881289514,5.81481481481481,11.5207326265268,11.7777777777778,1.04096443546866,2.05260824041467,80.061,56.5,80.590447761194,57,77.3323076923077,51,0.8375,0.1625
